,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,2320.0,-563600.0,-14400.0,-821610.0
Tax Rate For Calcs,0.01,0.1,0.01,0.27
Normalized EBITDA,7252000.0,3514000.0,9139000.0,14865000.0
Total Unusual Items,232000.0,-5636000.0,-1440000.0,-3043000.0
Total Unusual Items Excluding Goodwill,232000.0,-5636000.0,-1440000.0,-3043000.0
Net Income From Continuing Operation Net Minority Interest,-12676000.0,-19128000.0,-7982000.0,-110000.0
Reconciled Depreciation,6082000.0,6593000.0,5210000.0,4971000.0
Reconciled Cost Of Revenue,274878000.0,260399000.0,219311000.0,156188000.0
EBITDA,7484000.0,-2122000.0,7699000.0,11822000.0
EBIT,1402000.0,-8715000.0,2489000.0,6851000.0
Net Interest Income,-13979000.0,-12479000.0,-9819000.0,-6844000.0
Interest Expense,14016000.0,12513000.0,10362000.0,6847000.0
Interest Income,37000.0,34000.0,543000.0,3000.0
Normalized Income,-12905680.0,-14055600.0,-6556400.0,2111390.0
Net Income From Continuing And Discontinued Operation,-12676000.0,-19128000.0,-7982000.0,-110000.0
Total Expenses,304343000.0,291194000.0,258293000.0,186705000.0
Total Operating Income As Reported,1133000.0,-1422000.0,3386000.0,9891000.0
Diluted Average Shares,,26604710.0,20555595.0,20555595.0
Basic Average Shares,,26604710.0,20555595.0,20555595.0
Diluted EPS,,-0.72,-0.38,-0.005351
Basic EPS,,-0.72,-0.38,-0.005351
Diluted NI Availto Com Stockholders,-12676000.0,-19128000.0,-7982000.0,-110000.0
Net Income Common Stockholders,-12676000.0,-19128000.0,-7982000.0,-110000.0
Net Income,-12676000.0,-19128000.0,-7982000.0,-110000.0
Minority Interests,-168000.0,42000.0,-198000.0,29000.0
Net Income Including Noncontrolling Interests,-12508000.0,-19170000.0,-7784000.0,-139000.0
Net Income Continuous Operations,-12508000.0,-19170000.0,-7784000.0,-139000.0
Tax Provision,-106000.0,-2058000.0,-89000.0,143000.0
Pretax Income,-12614000.0,-21228000.0,-7873000.0,4000.0
Other Income Expense,232000.0,-7327000.0,-1440000.0,-3043000.0
Other Non Operating Income Expenses,,-1691000.0,,
Gain On Sale Of Security,232000.0,-5636000.0,-1440000.0,-3043000.0
Net Non Operating Interest Income Expense,-13979000.0,-12479000.0,-9819000.0,-6844000.0
Interest Expense Non Operating,14016000.0,12513000.0,10362000.0,6847000.0
Interest Income Non Operating,37000.0,34000.0,543000.0,3000.0
Operating Income,1133000.0,-1422000.0,3386000.0,9891000.0
Operating Expense,29465000.0,30795000.0,38982000.0,30517000.0
Selling General And Administration,29465000.0,30795000.0,38982000.0,30517000.0
Gross Profit,30598000.0,29373000.0,42368000.0,40408000.0
Cost Of Revenue,274878000.0,260399000.0,219311000.0,156188000.0
Total Revenue,305476000.0,289772000.0,261679000.0,196596000.0
Operating Revenue,305476000.0,289772000.0,261679000.0,196596000.0
