,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,861900000.0,1043300000.0,1250800000.0,1000800000.0
Repurchase Of Capital Stock,-409300000.0,-775300000.0,-745800000.0,-650200000.0
Repayment Of Debt,-25000000.0,-60800000.0,-33000000.0,-350000000.0
Issuance Of Debt,25000000.0,0.0,200000000.0,874800000.0
Issuance Of Capital Stock,13400000.0,15200000.0,117700000.0,20200000.0
Capital Expenditure,-12400000.0,-11400000.0,-8400000.0,-8500000.0
Interest Paid Supplemental Data,110400000.0,109400000.0,103000000.0,88300000.0
Income Tax Paid Supplemental Data,314500000.0,120200000.0,87100000.0,12400000.0
End Cash Position,813600000.0,429200000.0,908500000.0,1039700000.0
Other Cash Adjustment Outside Changein Cash,-3000000.0,1400000.0,-7600000.0,-2200000.0
Beginning Cash Position,429200000.0,908500000.0,1039700000.0,539600000.0
Effect Of Exchange Rate Changes,6900000.0,-22600000.0,-800000.0,2100000.0
Changes In Cash,380500000.0,-458100000.0,-122800000.0,500200000.0
Financing Cash Flow,-758300000.0,-1402900000.0,-798300000.0,-455400000.0
Cash Flow From Continuing Financing Activities,-758300000.0,-1402900000.0,-798300000.0,-455400000.0
Net Other Financing Charges,-360900000.0,-580400000.0,-335500000.0,-333400000.0
Cash Dividends Paid,-1500000.0,-1600000.0,-1700000.0,-16800000.0
Common Stock Dividend Paid,-1500000.0,-1600000.0,-1700000.0,-16800000.0
Net Common Stock Issuance,-395900000.0,-760100000.0,-628100000.0,-630000000.0
Common Stock Payments,-409300000.0,-775300000.0,-745800000.0,-650200000.0
Common Stock Issuance,13400000.0,15200000.0,117700000.0,20200000.0
Net Issuance Payments Of Debt,0.0,-60800000.0,167000000.0,524800000.0
Net Long Term Debt Issuance,0.0,-60800000.0,167000000.0,524800000.0
Long Term Debt Payments,-25000000.0,-60800000.0,-33000000.0,-350000000.0
Long Term Debt Issuance,25000000.0,0.0,200000000.0,874800000.0
Investing Cash Flow,264500000.0,-109900000.0,-583700000.0,-53700000.0
Cash Flow From Continuing Investing Activities,265200000.0,-109900000.0,-583700000.0,-53700000.0
Net Other Investing Changes,-700000.0,,,
Net Investment Purchase And Sale,277400000.0,-31800000.0,-17100000.0,-700000.0
Sale Of Investment,1008500000.0,280200000.0,56400000.0,47000000.0
Purchase Of Investment,-731100000.0,-312000000.0,-73500000.0,-47700000.0
Net Business Purchase And Sale,200000.0,-66700000.0,-558200000.0,-44500000.0
Sale Of Business,294900000.0,224400000.0,4400000.0,0.0
Purchase Of Business,-294700000.0,-291100000.0,-562600000.0,-44500000.0
Net PPE Purchase And Sale,-12400000.0,-11400000.0,-8400000.0,-8500000.0
Purchase Of PPE,-12400000.0,-11400000.0,-8400000.0,-8500000.0
Operating Cash Flow,874300000.0,1054700000.0,1259200000.0,1009300000.0
Cash Flow From Continuing Operating Activities,874300000.0,1054700000.0,1259200000.0,1009300000.0
Dividend Received Cfo,490800000.0,393500000.0,337500000.0,236800000.0
Change In Working Capital,-228600000.0,138500000.0,120000000.0,10000000.0
Change In Other Current Assets,9200000.0,41600000.0,23800000.0,73100000.0
Change In Payables And Accrued Expense,-189400000.0,9900000.0,64500000.0,-64200000.0
Change In Payable,-189400000.0,9900000.0,64500000.0,-64200000.0
Change In Receivables,-48400000.0,87000000.0,31700000.0,1100000.0
Changes In Account Receivables,,,,1100000.0
Other Non Cash Items,-1500000.0,4900000.0,-7400000.0,6000000.0
Stock Based Compensation,112100000.0,113800000.0,126700000.0,119200000.0
Deferred Tax,31400000.0,32000000.0,91200000.0,26800000.0
Deferred Income Tax,31400000.0,32000000.0,91200000.0,26800000.0
Depreciation Amortization Depletion,61300000.0,67400000.0,52300000.0,159600000.0
Depreciation And Amortization,61300000.0,67400000.0,52300000.0,159600000.0
Amortization Cash Flow,48300000.0,51600000.0,35700000.0,140500000.0
Amortization Of Intangibles,48300000.0,51600000.0,35700000.0,140500000.0
Depreciation,13000000.0,15800000.0,16600000.0,19100000.0
Operating Gains Losses,-497300000.0,-1083500000.0,-351200000.0,260700000.0
Earnings Losses From Equity Investments,-280000000.0,-338100000.0,-242500000.0,43400000.0
Gain Loss On Investment Securities,-84200000.0,-103500000.0,-108700000.0,217300000.0
Gain Loss On Sale Of Business,-133100000.0,-641900000.0,0.0,
Net Income From Continuing Operations,906100000.0,1388100000.0,890100000.0,427000000.0
