,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,,0.0,0.0,0.0
Tax Rate For Calcs,,0.3,0.21,0.309
Normalized EBITDA,,181056000.0,123778000.0,131756000.0
Net Income From Continuing Operation Net Minority Interest,,50209000.0,-29944000.0,24532000.0
Reconciled Depreciation,,79431000.0,78396000.0,74895000.0
Reconciled Cost Of Revenue,,828605000.0,759826000.0,643215000.0
EBITDA,,181056000.0,123778000.0,131756000.0
EBIT,,101625000.0,45382000.0,56861000.0
Net Interest Income,,-29943000.0,-29553000.0,-21296000.0
Interest Expense,,29943000.0,29553000.0,21338000.0
Interest Income,,,,42000.0
Normalized Income,,50209000.0,-29944000.0,24532000.0
Net Income From Continuing And Discontinued Operation,,50209000.0,-29944000.0,24532000.0
Total Expenses,,1186519000.0,1251889000.0,927351000.0
Total Operating Income As Reported,,101625000.0,45382000.0,56819000.0
Diluted Average Shares,104400000.0,104489000.0,109886000.0,110000000.0
Basic Average Shares,103990000.0,104342000.0,109886000.0,110000000.0
Diluted EPS,0.11,0.48,-0.27,0.223018
Basic EPS,0.11,0.48,-0.27,0.223018
Diluted NI Availto Com Stockholders,,50209000.0,-29944000.0,24532000.0
Net Income Common Stockholders,,50209000.0,-29944000.0,24532000.0
Net Income,,50209000.0,-29944000.0,24532000.0
Net Income Including Noncontrolling Interests,,50209000.0,-29944000.0,24532000.0
Net Income Continuous Operations,,50209000.0,-29944000.0,24532000.0
Tax Provision,,21473000.0,45773000.0,10991000.0
Pretax Income,,71682000.0,15829000.0,35523000.0
Net Non Operating Interest Income Expense,,-29943000.0,-29553000.0,-21296000.0
Interest Expense Non Operating,,29943000.0,29553000.0,21338000.0
Interest Income Non Operating,,,,42000.0
Operating Income,,101625000.0,45382000.0,56819000.0
Operating Expense,,357914000.0,492063000.0,284136000.0
Selling General And Administration,,357914000.0,492063000.0,284136000.0
Selling And Marketing Expense,55499000.0,59941000.0,52654000.0,51382000.0
General And Administrative Expense,,297973000.0,439409000.0,232754000.0
Other Gand A,,297973000.0,439409000.0,232754000.0
Gross Profit,,459539000.0,537445000.0,340955000.0
Cost Of Revenue,,828605000.0,759826000.0,643215000.0
Total Revenue,,1288144000.0,1297271000.0,984170000.0
Operating Revenue,,1254136000.0,1278794000.0,973514000.0
