,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-165460000.0,-133414000.0,-141861000.0,-70298000.0
Repurchase Of Capital Stock,-1064000.0,-3041000.0,-30963000.0,0.0
Repayment Of Debt,-132815000.0,-27500000.0,-45000000.0,-56615000.0
Issuance Of Debt,282473000.0,62500000.0,316250000.0,76463000.0
Issuance Of Capital Stock,213181000.0,0.0,131828000.0,111039000.0
Capital Expenditure,-86975000.0,-58280000.0,-68544000.0,-23886000.0
Interest Paid Supplemental Data,17269000.0,3860000.0,5027000.0,6330000.0
Income Tax Paid Supplemental Data,333000.0,272000.0,223000.0,190000.0
End Cash Position,220970000.0,84696000.0,187248000.0,107765000.0
Beginning Cash Position,84696000.0,187248000.0,107765000.0,47113000.0
Effect Of Exchange Rate Changes,-185000.0,-366000.0,-1404000.0,94000.0
Changes In Cash,136459000.0,-102186000.0,80887000.0,60558000.0
Financing Cash Flow,356919000.0,31228000.0,311966000.0,130829000.0
Cash Flow From Continuing Financing Activities,356919000.0,31228000.0,311966000.0,130829000.0
Net Other Financing Charges,-4856000.0,-731000.0,-60149000.0,-58000.0
Net Common Stock Issuance,212117000.0,-3041000.0,100865000.0,111039000.0
Common Stock Payments,-1064000.0,-3041000.0,-30963000.0,0.0
Common Stock Issuance,213181000.0,0.0,131828000.0,111039000.0
Net Issuance Payments Of Debt,149658000.0,35000000.0,271250000.0,19848000.0
Net Short Term Debt Issuance,134000000.0,62500000.0,0.0,42455000.0
Short Term Debt Payments,-119500000.0,-27500000.0,0.0,-56615000.0
Short Term Debt Issuance,134000000.0,62500000.0,0.0,42455000.0
Net Long Term Debt Issuance,15658000.0,-27500000.0,271250000.0,-22607000.0
Long Term Debt Payments,-132815000.0,-27500000.0,-45000000.0,-56615000.0
Long Term Debt Issuance,148473000.0,0.0,316250000.0,34008000.0
Investing Cash Flow,-141975000.0,-58280000.0,-157762000.0,-23859000.0
Cash Flow From Continuing Investing Activities,-141975000.0,-58280000.0,-157762000.0,-23859000.0
Net Other Investing Changes,,,,27000.0
Net Investment Purchase And Sale,0.0,0.0,-5988000.0,0.0
Purchase Of Investment,0.0,0.0,-5988000.0,0.0
Net Business Purchase And Sale,-55000000.0,0.0,-83230000.0,0.0
Purchase Of Business,-55000000.0,0.0,-83230000.0,0.0
Net Intangibles Purchase And Sale,-6467000.0,-8827000.0,0.0,-755000.0
Purchase Of Intangibles,-6467000.0,-8827000.0,0.0,-755000.0
Net PPE Purchase And Sale,-80508000.0,-49453000.0,-68544000.0,-23131000.0
Sale Of PPE,,,0.0,27000.0
Purchase Of PPE,-80508000.0,-49453000.0,-68544000.0,-23131000.0
Operating Cash Flow,-78485000.0,-75134000.0,-73317000.0,-46412000.0
Cash Flow From Continuing Operating Activities,-78485000.0,-75134000.0,-73317000.0,-46412000.0
Change In Working Capital,-54178000.0,-23936000.0,-25055000.0,-15953000.0
Change In Other Working Capital,1793000.0,-2280000.0,-1040000.0,-51000.0
Change In Other Current Liabilities,-9964000.0,-5867000.0,3823000.0,-3238000.0
Change In Other Current Assets,-541000.0,-109000.0,11000.0,-51000.0
Change In Payables And Accrued Expense,23989000.0,23304000.0,8780000.0,15942000.0
Change In Accrued Expense,17000000.0,13508000.0,8023000.0,8812000.0
Change In Payable,6989000.0,9796000.0,757000.0,7130000.0
Change In Account Payable,6989000.0,9796000.0,757000.0,7130000.0
Change In Prepaid Assets,-11098000.0,552000.0,1258000.0,-2930000.0
Change In Inventory,-45562000.0,-20704000.0,-27746000.0,-18192000.0
Change In Receivables,-12795000.0,-18832000.0,-10141000.0,-7484000.0
Changes In Account Receivables,-12795000.0,-18832000.0,-10141000.0,-7484000.0
Other Non Cash Items,4089000.0,3225000.0,4589000.0,4090000.0
Stock Based Compensation,81244000.0,40556000.0,36450000.0,17659000.0
Provisionand Write Offof Assets,,,11147000.0,7151000.0
Asset Impairment Charge,13608000.0,9792000.0,14147000.0,7044000.0
Deferred Tax,,,,9000.0
Deferred Income Tax,,,,9000.0
Depreciation Amortization Depletion,59682000.0,43928000.0,30174000.0,11632000.0
Depreciation And Amortization,59682000.0,43928000.0,30174000.0,11632000.0
Depreciation,59682000.0,43928000.0,30174000.0,11632000.0
Operating Gains Losses,3708000.0,2594000.0,9410000.0,8110000.0
Gain Loss On Sale Of PPE,,,,498000.0
Net Income From Continuing Operations,-186638000.0,-151293000.0,-143032000.0,-78994000.0
