,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.015
Net Income From Continuing Operation Net Minority Interest,280640.0,5178133.0,4748197.0,-1705391.0
Net Interest Income,-49102.0,-72454.0,-19605.0,-8402.0
Interest Expense,49102.0,72454.0,19605.0,8402.0
Interest Income,0.0,0.0,0.0,0.0
Normalized Income,280640.0,5178133.0,4748197.0,-1705391.0
Net Income From Continuing And Discontinued Operation,280640.0,5178133.0,4748197.0,-1705391.0
Diluted Average Shares,4631255.0,4083847.0,4036660.0,3935902.0
Basic Average Shares,4631255.0,4083847.0,4036660.0,3935902.0
Diluted EPS,0.14,0.87,1.17,-0.28
Basic EPS,0.14,0.87,1.17,-0.28
Diluted NI Availto Com Stockholders,280640.0,5178133.0,4748197.0,-1705391.0
Net Income Common Stockholders,280640.0,5178133.0,4748197.0,-1705391.0
Net Income,280640.0,5178133.0,4748197.0,-1705391.0
Net Income Including Noncontrolling Interests,280640.0,5178133.0,4748197.0,-1705391.0
Net Income Continuous Operations,280640.0,5178133.0,4748197.0,-1705391.0
Tax Provision,0.0,0.0,0.0,-25280.0
Pretax Income,280640.0,5178133.0,4748197.0,-1730671.0
Gain On Sale Of Security,34426839.0,-584998.0,-2893262.0,-3070780.0
Operating Expense,999875.0,1132161.0,1072986.0,734372.0
Other Operating Expenses,60812.0,46675.0,81677.0,140848.0
Selling General And Administration,307362.0,1085486.0,991309.0,593524.0
General And Administrative Expense,307362.0,1085486.0,991309.0,593524.0
Total Revenue,1280515.0,6310294.0,5821183.0,-996299.0
Operating Revenue,1280515.0,6310294.0,5821183.0,-996299.0
