,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,106067070.0,107916166.0,65316085.0,65316085.0
Share Issued,106067070.0,107916166.0,65316085.0,65316085.0
Net Debt,1369969000.0,1308707000.0,1288492000.0,854997248.0
Total Debt,1440497000.0,1448122000.0,1372745000.0,943996373.0
Tangible Book Value,1196559000.0,1192329000.0,741931000.0,717804524.0
Invested Capital,2637056000.0,2640451000.0,2114676000.0,1661800897.0
Net Tangible Assets,1196559000.0,1192329000.0,741931000.0,717804524.0
Common Stock Equity,1196559000.0,1192329000.0,741931000.0,717804524.0
Total Capitalization,2637056000.0,2640451000.0,2114676000.0,1661800897.0
Total Equity Gross Minority Interest,1196559000.0,1192329000.0,741931000.0,717804524.0
Stockholders Equity,1196559000.0,1192329000.0,741931000.0,717804524.0
Retained Earnings,-658004000.0,-663754000.0,-285821000.0,-309967839.0
Additional Paid In Capital,1854457000.0,1855975000.0,1027687000.0,1027707047.0
Capital Stock,106000.0,108000.0,65000.0,65316.0
Common Stock,106000.0,108000.0,65000.0,65316.0
Total Liabilities Net Minority Interest,1480894000.0,1517628000.0,1418975000.0,959234221.0
Derivative Product Liabilities,11265000.0,16677000.0,1160000.0,1336283.0
Long Term Debt And Capital Lease Obligation,1440497000.0,1448122000.0,1372745000.0,943996373.0
Payables,29132000.0,52829000.0,45070000.0,13901565.0
Other Payable,16620000.0,8658000.0,10239000.0,4088270.0
Accounts Payable,12512000.0,44171000.0,34831000.0,9813295.0
Total Assets,2677453000.0,2709957000.0,2160906000.0,1677038745.0
Investments And Advances,2546516000.0,2503529000.0,1816935000.0,1509395937.0
Investmentin Financial Assets,2546516000.0,2503529000.0,1816935000.0,1509395937.0
Available For Sale Securities,,,,65558227.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,2488715000.0,2448935000.0,1800594000.0,1430237710.0
Prepaid Assets,3564000.0,1079000.0,3356000.0,2014558.0
Receivables,52897000.0,62710000.0,253377000.0,69030225.0
Cash And Cash Equivalents,70528000.0,139415000.0,84253000.0,88999125.0
Cash Equivalents,13341000.0,43255000.0,34266000.0,29836121.0
Cash Financial,57187000.0,96160000.0,49987000.0,59163004.0
Cash Cash Equivalents And Federal Funds Sold,70528000.0,139415000.0,84253000.0,92487461.0
