,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-16480.8,997.0,10260.4,-171180.0
Tax Rate For Calcs,0.0054,0.1994,0.0227,0.27
Total Unusual Items,-3052000.0,5000.0,452000.0,-634000.0
Total Unusual Items Excluding Goodwill,-3052000.0,5000.0,452000.0,-634000.0
Net Income From Continuing Operation Net Minority Interest,84084000.0,-70047000.0,133463000.0,25008000.0
Net Interest Income,107721000.0,140441000.0,131475000.0,111866000.0
Interest Expense,262451000.0,141777000.0,44030000.0,61665000.0
Interest Income,370172000.0,282218000.0,175505000.0,173531000.0
Normalized Income,87119519.2,-70051003.0,133021260.4,25470820.0
Net Income From Continuing And Discontinued Operation,84084000.0,-70047000.0,133463000.0,25008000.0
Diluted Average Shares,68252096.0,59853000.0,48535000.0,43486336.0
Basic Average Shares,68252096.0,59853000.0,48535000.0,43486336.0
Diluted EPS,0.89,-1.43,2.58,0.39
Basic EPS,0.89,-1.43,2.58,0.39
Diluted NI Availto Com Stockholders,60902000.0,-85339000.0,125346000.0,17245000.0
Net Income Common Stockholders,60902000.0,-85339000.0,125346000.0,17245000.0
Preferred Stock Dividends,23182000.0,15292000.0,8117000.0,7763000.0
Net Income,84084000.0,-70047000.0,133463000.0,25008000.0
Minority Interests,-3814000.0,822000.0,-7093000.0,-3369000.0
Net Income Including Noncontrolling Interests,87898000.0,-70869000.0,140556000.0,28377000.0
Net Income Continuous Operations,87898000.0,-70869000.0,140556000.0,28377000.0
Tax Provision,457000.0,-17716000.0,3144000.0,11377000.0
Pretax Income,89210000.0,-24971000.0,85596000.0,1821000.0
Gain On Sale Of Security,26469000.0,59780000.0,16519000.0,-37481000.0
Operating Expense,167291000.0,68118000.0,37332000.0,33330000.0
Other Operating Expenses,20364000.0,18029000.0,9712000.0,13033000.0
Selling General And Administration,68493000.0,28995000.0,20906000.0,16521000.0
General And Administrative Expense,68493000.0,28995000.0,20906000.0,16521000.0
Total Revenue,256501000.0,43147000.0,121957000.0,35151000.0
Operating Revenue,256501000.0,43147000.0,121957000.0,35151000.0
