,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.174,0.209,0.17,0.183
Normalized EBITDA,1032118000.0,986148000.0,820160000.0,768471000.0
Net Income From Continuing Operation Net Minority Interest,474624000.0,486226000.0,390982000.0,364304000.0
Reconciled Depreciation,314124000.0,303870000.0,265540000.0,234924000.0
Reconciled Cost Of Revenue,2450169000.0,2356117000.0,2064839000.0,1727345000.0
EBITDA,1032118000.0,986148000.0,820160000.0,768471000.0
EBIT,717994000.0,682278000.0,554620000.0,533547000.0
Net Interest Income,-131514000.0,-58511000.0,-73258000.0,-85599000.0
Interest Expense,136710000.0,59291000.0,73910000.0,86433000.0
Interest Income,5196000.0,780000.0,652000.0,834000.0
Normalized Income,474624000.0,486226000.0,390982000.0,364304000.0
Net Income From Continuing And Discontinued Operation,474624000.0,486226000.0,390982000.0,364304000.0
Total Expenses,3512148000.0,3325085000.0,2950298000.0,2491204000.0
Total Operating Income As Reported,617261000.0,650975000.0,589862000.0,432729000.0
Diluted Average Shares,51451000.0,51301000.0,51425000.0,50611000.0
Basic Average Shares,51227000.0,50812000.0,50293000.0,49550000.0
Diluted EPS,9.22,9.48,7.6,7.2
Basic EPS,9.27,9.57,7.77,7.35
Diluted NI Availto Com Stockholders,474624000.0,486226000.0,390982000.0,364304000.0
Net Income Common Stockholders,474624000.0,486226000.0,390982000.0,364304000.0
Net Income,474624000.0,486226000.0,390982000.0,364304000.0
Minority Interests,-5746000.0,-6382000.0,-7855000.0,-1002000.0
Net Income Including Noncontrolling Interests,480370000.0,492608000.0,398837000.0,365306000.0
Net Income Discontinuous Operations,,,,0.0
Net Income Continuous Operations,480370000.0,492608000.0,398837000.0,365306000.0
Tax Provision,100914000.0,130379000.0,81873000.0,81808000.0
Pretax Income,581284000.0,622987000.0,480710000.0,447114000.0
Other Income Expense,95537000.0,30523000.0,-35894000.0,99984000.0
Other Non Operating Income Expenses,95537000.0,30523000.0,-35894000.0,99984000.0
Net Non Operating Interest Income Expense,-131514000.0,-58511000.0,-73258000.0,-85599000.0
Interest Expense Non Operating,136710000.0,59291000.0,73910000.0,86433000.0
Interest Income Non Operating,5196000.0,780000.0,652000.0,834000.0
Operating Income,617261000.0,650975000.0,589862000.0,432729000.0
Operating Expense,885295000.0,811676000.0,744776000.0,640812000.0
Depreciation Amortization Depletion Income Statement,137440000.0,146578000.0,124857000.0,111877000.0
Depreciation And Amortization In Income Statement,137440000.0,146578000.0,124857000.0,111877000.0
Amortization,137440000.0,146578000.0,124857000.0,111877000.0
Amortization Of Intangibles Income Statement,137440000.0,146578000.0,124857000.0,111877000.0
Selling General And Administration,747855000.0,665098000.0,619919000.0,528935000.0
Gross Profit,1502556000.0,1462651000.0,1334638000.0,1073541000.0
Cost Of Revenue,2626853000.0,2513409000.0,2205522000.0,1850392000.0
Total Revenue,4129409000.0,3976060000.0,3540160000.0,2923933000.0
Operating Revenue,4129409000.0,3976060000.0,3540160000.0,2923933000.0
