,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1071553.0,1150991.0,1150991.0,
Ordinary Shares Number,91608800.0,48282163.0,41954385.0,43099100.0
Share Issued,92680353.0,49433154.0,43105376.0,43099100.0
Net Debt,1691401000.0,1247558000.0,901828000.0,714214000.0
Total Debt,1764521000.0,1316686000.0,1090752000.0,774792000.0
Tangible Book Value,1704823000.0,848113000.0,605645000.0,2716892000.0
Invested Capital,3399198000.0,2095671000.0,1712615000.0,3467967000.0
Working Capital,-134605000.0,-377010000.0,-136507000.0,99777000.0
Net Tangible Assets,1704823000.0,848113000.0,605645000.0,2716892000.0
Capital Lease Obligations,70146000.0,69128000.0,60346000.0,23717000.0
Common Stock Equity,1704823000.0,848113000.0,682209000.0,2716892000.0
Total Capitalization,3399198000.0,2095671000.0,1712615000.0,3467967000.0
Total Equity Gross Minority Interest,3635718000.0,3298994000.0,3019657000.0,2893160000.0
Minority Interest,1930895000.0,2450881000.0,2337448000.0,176268000.0
Stockholders Equity,1704823000.0,848113000.0,682209000.0,2716892000.0
Treasury Stock,17143000.0,18448000.0,18448000.0,0.0
Retained Earnings,95447000.0,61957000.0,-19376000.0,0.0
Additional Paid In Capital,1626501000.0,804587000.0,720016000.0,0.0
Capital Stock,18000.0,17000.0,17000.0,2716892000.0
Common Stock,18000.0,17000.0,17000.0,2716892000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,3167617000.0,2720855000.0,2137805000.0,1014209000.0
Total Non Current Liabilities Net Minority Interest,2417360000.0,1827106000.0,1521680000.0,893538000.0
Other Non Current Liabilities,35019000.0,14183000.0,13652000.0,12102000.0
Derivative Product Liabilities,0.0,63737000.0,133471000.0,23958000.0
Non Current Deferred Liabilities,262581000.0,147348000.0,82537000.0,0.0
Non Current Deferred Taxes Liabilities,262581000.0,147348000.0,82537000.0,0.0
Long Term Debt And Capital Lease Obligation,1701441000.0,1254970000.0,1033918000.0,751075000.0
Long Term Capital Lease Obligation,7066000.0,7412000.0,3512000.0,0.0
Long Term Debt,1694375000.0,1247558000.0,1030406000.0,751075000.0
Long Term Provisions,418319000.0,346868000.0,258102000.0,106403000.0
Current Liabilities,750257000.0,893749000.0,616125000.0,120671000.0
Other Current Liabilities,79874000.0,338066000.0,267963000.0,30964000.0
Current Deferred Liabilities,154345000.0,160775000.0,75827000.0,2142000.0
Current Deferred Revenue,154345000.0,160775000.0,75827000.0,2142000.0
Current Debt And Capital Lease Obligation,63080000.0,61716000.0,56834000.0,23717000.0
Current Capital Lease Obligation,63080000.0,61716000.0,56834000.0,23717000.0
Payables And Accrued Expenses,607303000.0,493967000.0,291328000.0,65990000.0
Current Accrued Expenses,192281000.0,133131000.0,99804000.0,39810000.0
Interest Payable,45546000.0,11672000.0,6325000.0,4545000.0
Payables,415022000.0,360836000.0,191524000.0,26180000.0
Other Payable,154345000.0,160775000.0,75827000.0,2142000.0
Total Tax Payable,58100000.0,55496000.0,5062000.0,
Accounts Payable,202577000.0,144565000.0,110635000.0,24038000.0
Total Assets,6803335000.0,6019849000.0,5157462000.0,3907369000.0
Total Non Current Assets,6187683000.0,5503110000.0,4677844000.0,3686921000.0
Other Non Current Assets,57715000.0,50302000.0,30173000.0,22422000.0
Financial Assets,8066000.0,0.0,579000.0,22352000.0
Investments And Advances,6076000.0,15038000.0,15415000.0,0.0
Long Term Equity Investment,,,15415000.0,0.0
Investmentsin Associatesat Cost,,,15415000.0,0.0
Goodwill And Other Intangible Assets,,0.0,76564000.0,0.0
Goodwill,,0.0,76564000.0,0.0
Net PPE,6115826000.0,5437770000.0,4555113000.0,3642147000.0
Accumulated Depreciation,-2940546000.0,-2167135000.0,-1941528000.0,-1694742000.0
Gross PPE,9056372000.0,7604905000.0,6496641000.0,5336889000.0
Current Assets,615652000.0,516739000.0,479618000.0,220448000.0
Other Current Assets,11213000.0,28868000.0,8644000.0,
Hedging Assets Current,54321000.0,14878000.0,0.0,30926000.0
Prepaid Assets,40406000.0,13241000.0,200000.0,40840000.0
Receivables,506738000.0,459752000.0,342196000.0,111821000.0
Accounts Receivable,506738000.0,459752000.0,342196000.0,111821000.0
Cash Cash Equivalents And Short Term Investments,2974000.0,0.0,128578000.0,36861000.0
Cash And Cash Equivalents,2974000.0,0.0,128578000.0,36861000.0
