,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,4460000.0,4460000.0,4460000.0,2788330.0
Ordinary Shares Number,57038247.0,53637095.0,36665805.0,23697970.0
Share Issued,57038247.0,53637095.0,36665805.0,23697970.0
Total Debt,,,,111000.0
Tangible Book Value,762892000.0,793485000.0,663436000.0,458889000.0
Invested Capital,,,,459000000.0
Net Tangible Assets,870735000.0,901328000.0,771279000.0,633453000.0
Common Stock Equity,762892000.0,793485000.0,663436000.0,458889000.0
Preferred Stock Equity,107843000.0,107843000.0,107843000.0,174564000.0
Total Capitalization,,,,633564000.0
Total Equity Gross Minority Interest,870735000.0,901328000.0,771279000.0,633453000.0
Stockholders Equity,870735000.0,901328000.0,771279000.0,633453000.0
Gains Losses Not Affecting Retained Earnings,-158502000.0,-181346000.0,6729000.0,80261000.0
Other Equity Adjustments,-158502000.0,-181346000.0,6729000.0,80261000.0
Retained Earnings,-483607000.0,-383219000.0,-451452000.0,-491104000.0
Additional Paid In Capital,1404431000.0,1357514000.0,1107792000.0,869495000.0
Capital Stock,108413000.0,108379000.0,108210000.0,174801000.0
Common Stock,570000.0,536000.0,367000.0,237000.0
Preferred Stock,107843000.0,107843000.0,107843000.0,174564000.0
Total Liabilities Net Minority Interest,5499015000.0,2703906000.0,2868459000.0,2461357000.0
Derivative Product Liabilities,0.0,22595000.0,0.0,1009000.0
Long Term Debt And Capital Lease Obligation,,,,111000.0
Long Term Debt,,,,111000.0
Payables And Accrued Expenses,63609000.0,29712000.0,10377000.0,7224000.0
Payables,63609000.0,29712000.0,10377000.0,7224000.0
Other Payable,95000.0,4159000.0,2471000.0,5000.0
Dividends Payable,10320000.0,9103000.0,6541000.0,5814000.0
Accounts Payable,53194000.0,16450000.0,1365000.0,1410000.0
Total Assets,6369750000.0,3605234000.0,3639738000.0,3094810000.0
Investments And Advances,158201000.0,301748000.0,170520000.0,2596255000.0
Available For Sale Securities,158201000.0,301748000.0,170520000.0,2596255000.0
Receivables,30040000.0,25608000.0,16955000.0,164820000.0
Other Receivables,1313000.0,10348000.0,2771000.0,150432000.0
Accounts Receivable,28727000.0,15260000.0,14184000.0,14388000.0
Cash And Cash Equivalents,119639000.0,332035000.0,366023000.0,295602000.0
Cash Financial,,,366023000.0,295602000.0
Cash Cash Equivalents And Federal Funds Sold,237864000.0,449877000.0,421307000.0,309735000.0
