,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,85153000.0,291427000.0,146327000.0,58978000.0
Repurchase Of Capital Stock,-947000.0,-46762000.0,-59401000.0,-35356000.0
Repayment Of Debt,-1360000.0,-155502000.0,-1537153000.0,-113190000.0
Issuance Of Debt,182000000.0,1263559000.0,25000000.0,234950000.0
Issuance Of Capital Stock,,0.0,0.0,116569000.0
Capital Expenditure,-5721000.0,-3745000.0,,-954000.0
Interest Paid Supplemental Data,280815000.0,54910000.0,28460000.0,59138000.0
Income Tax Paid Supplemental Data,37910000.0,43518000.0,34771000.0,15755000.0
End Cash Position,457547000.0,169297000.0,393722000.0,243603000.0
Beginning Cash Position,169297000.0,393722000.0,243603000.0,155488000.0
Changes In Cash,288250000.0,-224425000.0,150119000.0,88115000.0
Financing Cash Flow,411422000.0,812594000.0,-1099029000.0,352568000.0
Cash Flow From Continuing Financing Activities,411422000.0,812594000.0,-1099029000.0,352568000.0
Net Other Financing Charges,-1258000.0,-1558000.0,-111000.0,-3060000.0
Proceeds From Stock Option Exercised,1164000.0,1167000.0,591000.0,122000.0
Cash Dividends Paid,-44588000.0,-44077000.0,-46637000.0,-23494000.0
Preferred Stock Dividend Paid,-7286000.0,-7286000.0,-7286000.0,-4783000.0
Common Stock Dividend Paid,-37302000.0,-36791000.0,-39351000.0,-18711000.0
Net Preferred Stock Issuance,0.0,0.0,-121000.0,116569000.0
Preferred Stock Payments,0.0,0.0,-121000.0,0.0
Preferred Stock Issuance,,0.0,0.0,116569000.0
Net Common Stock Issuance,-947000.0,-46762000.0,-59280000.0,-35356000.0
Common Stock Payments,-947000.0,-46762000.0,-59280000.0,-35356000.0
Common Stock Issuance,,,,1267000.0
Net Issuance Payments Of Debt,180640000.0,1108057000.0,-1512153000.0,121760000.0
Net Short Term Debt Issuance,20000000.0,1069498000.0,-1347003000.0,137500000.0
Short Term Debt Payments,0.0,-502000.0,-1347003000.0,
Short Term Debt Issuance,20000000.0,1070000000.0,,137500000.0
Net Long Term Debt Issuance,160640000.0,38559000.0,-165150000.0,-15740000.0
Long Term Debt Payments,-1360000.0,-155000000.0,-190150000.0,-113190000.0
Long Term Debt Issuance,162000000.0,193559000.0,25000000.0,97450000.0
Investing Cash Flow,-214046000.0,-1332191000.0,1102821000.0,-324385000.0
Cash Flow From Continuing Investing Activities,-214046000.0,-1332191000.0,1102821000.0,-324385000.0
Net Other Investing Changes,-16781000.0,-78170000.0,7801000.0,-41668000.0
Net Investment Purchase And Sale,63236000.0,94391000.0,-578708000.0,28035000.0
Sale Of Investment,177648000.0,196833000.0,556569000.0,247917000.0
Purchase Of Investment,-114412000.0,-102442000.0,-1135277000.0,-219882000.0
Net Business Purchase And Sale,0.0,0.0,715988000.0,0.0
Sale Of Business,0.0,0.0,715988000.0,0.0
Net PPE Purchase And Sale,-5696000.0,-1831000.0,14000.0,-954000.0
Sale Of PPE,25000.0,1914000.0,14000.0,0.0
Purchase Of PPE,-5721000.0,-3745000.0,,-954000.0
Operating Cash Flow,90874000.0,295172000.0,146327000.0,59932000.0
Cash Flow From Continuing Operating Activities,90874000.0,295172000.0,146327000.0,59932000.0
Change In Working Capital,-44728000.0,102065000.0,432000.0,-31478000.0
Change In Other Working Capital,-9103000.0,-8190000.0,-6721000.0,-3725000.0
Change In Other Current Liabilities,-45957000.0,145425000.0,-118333000.0,-11578000.0
Change In Other Current Assets,10332000.0,-35170000.0,125486000.0,-16175000.0
Change In Payables And Accrued Expense,,,,-5371000.0
Change In Accrued Expense,,,,-5371000.0
Change In Receivables,,,,-5658000.0
Changes In Account Receivables,,,,-5658000.0
Other Non Cash Items,23569000.0,23609000.0,28224000.0,10890000.0
Stock Based Compensation,5199000.0,4278000.0,5407000.0,7223000.0
Amortization Of Securities,,,,3585000.0
Deferred Tax,,,8596000.0,-1965000.0
Deferred Income Tax,,,8596000.0,-1965000.0
Depreciation Amortization Depletion,7450000.0,10192000.0,10427000.0,5069000.0
Depreciation And Amortization,7450000.0,10192000.0,10427000.0,5069000.0
Amortization Cash Flow,1425000.0,1878000.0,2622000.0,0.0
Amortization Of Intangibles,1425000.0,1878000.0,2622000.0,0.0
Depreciation,6025000.0,8314000.0,7805000.0,5069000.0
Operating Gains Losses,520000.0,-2902000.0,-8371000.0,-255000.0
Gain Loss On Investment Securities,2227000.0,-1397000.0,-1836000.0,-4953000.0
Net Income From Continuing Operations,96094000.0,152556000.0,103996000.0,42318000.0
