,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.0
Net Income From Continuing Operation Net Minority Interest,8636790.0,-86917375.0,254021469.0,-106021545.0
Net Interest Income,-6426129.0,-3046885.0,-794633.0,-1092928.0
Interest Expense,7246102.0,3179233.0,886077.0,1420023.0
Interest Income,819973.0,132348.0,91444.0,327095.0
Normalized Income,8636790.0,-86917375.0,254021469.0,-106021545.0
Net Income From Continuing And Discontinued Operation,8636790.0,-86917375.0,254021469.0,-106021545.0
Diluted Average Shares,,19187058.0,18816405.0,18600271.0
Basic Average Shares,,19187058.0,18816405.0,18600271.0
Diluted EPS,,-4.53,13.5,-5.7
Basic EPS,,-4.53,13.5,-5.7
Diluted NI Availto Com Stockholders,8636790.0,-86917375.0,254021469.0,-106021545.0
Net Income Common Stockholders,8636790.0,-86917375.0,254021469.0,-106021545.0
Net Income,8636790.0,-86917375.0,254021469.0,-106021545.0
Net Income Including Noncontrolling Interests,8636790.0,-86917375.0,254021469.0,-106021545.0
Net Income Continuous Operations,8636790.0,-86917375.0,254021469.0,-106021545.0
Pretax Income,8636790.0,-86917375.0,254021469.0,-106021545.0
Gain On Sale Of Security,37833433.0,32002379.0,40667850.0,28899576.0
Operating Expense,1301432.0,1303866.0,1332514.0,1129404.0
Other Operating Expenses,-909964.0,-1155143.0,-1223041.0,-864447.0
Selling General And Administration,2211396.0,2459009.0,2555555.0,1993851.0
General And Administrative Expense,2211396.0,2459009.0,2555555.0,1993851.0
Total Revenue,9938222.0,-85613509.0,255353983.0,-104892141.0
Operating Revenue,9938222.0,-85613509.0,255353983.0,-104892141.0
