,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-6001299.0,-919634.0,-382405.0,-211708.0
Repayment Of Debt,-319950.0,-49000.0,0.0,
Issuance Of Debt,100000.0,1016290.0,387300.0,209917.0
Issuance Of Capital Stock,7293651.0,0.0,,
Capital Expenditure,,-8744.0,,
Interest Paid Supplemental Data,93916.0,5757.0,0.0,0.0
Income Tax Paid Supplemental Data,0.0,0.0,0.0,0.0
End Cash Position,2624730.0,57670.0,10014.0,5019.0
Beginning Cash Position,57670.0,10014.0,5019.0,6785.0
Changes In Cash,2567060.0,47656.0,4995.0,-1766.0
Financing Cash Flow,8568359.0,967290.0,387400.0,209942.0
Cash Flow From Continuing Financing Activities,8568359.0,967290.0,387400.0,209942.0
Net Other Financing Charges,,,100.0,25.0
Proceeds From Stock Option Exercised,1494658.0,0.0,,
Net Common Stock Issuance,7293651.0,0.0,,
Common Stock Issuance,7293651.0,0.0,,
Net Issuance Payments Of Debt,-219950.0,967290.0,387300.0,209917.0
Net Short Term Debt Issuance,0.0,967290.0,387300.0,209917.0
Short Term Debt Payments,0.0,-49000.0,0.0,
Short Term Debt Issuance,0.0,1016290.0,387300.0,209917.0
Net Long Term Debt Issuance,-219950.0,0.0,,
Long Term Debt Payments,-319950.0,0.0,,
Long Term Debt Issuance,100000.0,0.0,,
Investing Cash Flow,0.0,-8744.0,0.0,
Cash Flow From Continuing Investing Activities,0.0,-8744.0,0.0,
Net PPE Purchase And Sale,0.0,-8744.0,0.0,
Purchase Of PPE,0.0,-8744.0,0.0,
Operating Cash Flow,-6001299.0,-910890.0,-382405.0,-211708.0
Cash Flow From Continuing Operating Activities,-6001299.0,-910890.0,-382405.0,-211708.0
Change In Working Capital,-1441647.0,1136922.0,97197.0,60126.0
Change In Other Working Capital,-32000.0,22000.0,10000.0,
Change In Payables And Accrued Expense,-1278765.0,1129922.0,87197.0,60126.0
Change In Accrued Expense,-838428.0,654523.0,113050.0,0.0
Change In Payable,-440337.0,475399.0,-25853.0,60126.0
Change In Account Payable,-440337.0,475399.0,-25853.0,60126.0
Change In Prepaid Assets,-130882.0,-15000.0,0.0,
Other Non Cash Items,112959.0,413478.0,17204.0,
Stock Based Compensation,681533.0,340152.0,98951.0,87126.0
Depreciation Amortization Depletion,1725.0,1045.0,0.0,
Depreciation And Amortization,1725.0,1045.0,0.0,
Depreciation,1725.0,1045.0,0.0,
Operating Gains Losses,,,-9917.0,-17270.0
Net Income From Continuing Operations,-5355869.0,-2802487.0,-585840.0,-341690.0
