,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,88791000.0,60006000.0,95413000.0,387050000.0
Repurchase Of Capital Stock,-40556000.0,-3984000.0,0.0,0.0
Repayment Of Debt,-62789000.0,0.0,0.0,
Issuance Of Debt,182301000.0,35679000.0,0.0,0.0
Capital Expenditure,-12996000.0,-77746000.0,-30785000.0,-15250000.0
Interest Paid Supplemental Data,8750000.0,0.0,0.0,
Income Tax Paid Supplemental Data,76879000.0,47029000.0,74323000.0,79063000.0
End Cash Position,602004000.0,648211000.0,656522000.0,350098000.0
Beginning Cash Position,648211000.0,656522000.0,350098000.0,265605000.0
Effect Of Exchange Rate Changes,138000.0,1870000.0,-9875000.0,-4332000.0
Changes In Cash,-46345000.0,-10181000.0,316299000.0,88825000.0
Financing Cash Flow,86176000.0,-20371000.0,-260298000.0,-638811000.0
Cash Flow From Continuing Financing Activities,86176000.0,-20371000.0,-260298000.0,-638811000.0
Net Other Financing Charges,7220000.0,3000.0,-17780000.0,-250312000.0
Proceeds From Stock Option Exercised,,,0.0,0.0
Cash Dividends Paid,0.0,-52069000.0,-242518000.0,-388499000.0
Common Stock Dividend Paid,0.0,-52069000.0,-242518000.0,-388499000.0
Net Common Stock Issuance,-40556000.0,-3984000.0,0.0,0.0
Common Stock Payments,-40556000.0,-3984000.0,0.0,0.0
Net Issuance Payments Of Debt,119512000.0,35679000.0,0.0,0.0
Net Long Term Debt Issuance,119512000.0,35679000.0,0.0,0.0
Long Term Debt Payments,-62789000.0,0.0,0.0,
Long Term Debt Issuance,182301000.0,35679000.0,0.0,0.0
Investing Cash Flow,-234308000.0,-127562000.0,450399000.0,325336000.0
Cash Flow From Continuing Investing Activities,-234308000.0,-127562000.0,450399000.0,325336000.0
Net Other Investing Changes,66560000.0,-181300000.0,17990000.0,
Net Investment Purchase And Sale,-309371000.0,149256000.0,462169000.0,340262000.0
Sale Of Investment,4226001000.0,3239556000.0,8646532000.0,8287924000.0
Purchase Of Investment,-4535372000.0,-3090300000.0,-8184363000.0,-7947662000.0
Net Business Purchase And Sale,18452000.0,-21571000.0,0.0,0.0
Sale Of Business,18452000.0,0.0,960000.0,0.0
Purchase Of Business,,-21571000.0,0.0,0.0
Net PPE Purchase And Sale,-9949000.0,-73947000.0,-29760000.0,-14926000.0
Sale Of PPE,3047000.0,3799000.0,1025000.0,324000.0
Purchase Of PPE,-12996000.0,-77746000.0,-30785000.0,-15250000.0
Operating Cash Flow,101787000.0,137752000.0,126198000.0,402300000.0
Cash Flow From Continuing Operating Activities,101787000.0,137752000.0,126198000.0,402300000.0
Change In Working Capital,-229418000.0,-174975000.0,-293993000.0,-11173000.0
Change In Other Current Liabilities,-68265000.0,-88573000.0,-101186000.0,-98866000.0
Change In Other Current Assets,3643000.0,8572000.0,3485000.0,16084000.0
Change In Payables And Accrued Expense,-406843000.0,-54139000.0,-42222000.0,-28460000.0
Change In Accrued Expense,-8799000.0,-15771000.0,6265000.0,4075000.0
Change In Payable,-398044000.0,-38368000.0,-48487000.0,-32535000.0
Change In Account Payable,-362066000.0,22099000.0,-37104000.0,-5496000.0
Change In Tax Payable,-32226000.0,-36828000.0,-9885000.0,-12400000.0
Change In Income Tax Payable,-32226000.0,-36828000.0,-9885000.0,-12400000.0
Change In Receivables,242047000.0,-40835000.0,-154070000.0,100069000.0
Changes In Account Receivables,196422000.0,-1491000.0,-5528000.0,157844000.0
Other Non Cash Items,59502000.0,87066000.0,101448000.0,95423000.0
Stock Based Compensation,17095000.0,461000.0,0.0,-393000.0
Unrealized Gain Loss On Investment Securities,-96217000.0,0.0,0.0,
Provisionand Write Offof Assets,,,,18837000.0
Asset Impairment Charge,24647000.0,30701000.0,-235000.0,18837000.0
Deferred Tax,14544000.0,27845000.0,23905000.0,15778000.0
Deferred Income Tax,14544000.0,27845000.0,23905000.0,15778000.0
Depreciation Amortization Depletion,34050000.0,19473000.0,18387000.0,17939000.0
Depreciation And Amortization,34050000.0,19473000.0,18387000.0,17939000.0
Amortization Cash Flow,17858000.0,0.0,45000.0,281000.0
Amortization Of Intangibles,17858000.0,0.0,45000.0,281000.0
Depreciation,16192000.0,19473000.0,18342000.0,17658000.0
Operating Gains Losses,-11515000.0,61458000.0,16745000.0,-10288000.0
Earnings Losses From Equity Investments,1317000.0,69596000.0,20573000.0,2738000.0
Gain Loss On Investment Securities,-17047000.0,-10963000.0,-3171000.0,-14321000.0
Gain Loss On Sale Of PPE,1311000.0,2825000.0,1394000.0,1295000.0
Gain Loss On Sale Of Business,2904000.0,0.0,-2051000.0,0.0
Net Income From Continuing Operations,289099000.0,85723000.0,259941000.0,276177000.0
