,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-4290364000000.0,14356800000000.0,9241059000000.0,-1930157000000.0
Repayment Of Debt,-22193309000000.0,-16844049000000.0,-11603570000000.0,-5354424000000.0
Issuance Of Debt,34035090000000.0,16844029000000.0,24666792000000.0,13805403000000.0
Capital Expenditure,-24090916000000.0,-21877770000000.0,-13294962000000.0,-11116861000000.0
End Cash Position,12336115000000.0,15401058000000.0,14549906000000.0,5082308000000.0
Beginning Cash Position,15401058000000.0,14549906000000.0,5082308000000.0,7075758000000.0
Effect Of Exchange Rate Changes,-2491148000000.0,1645657000000.0,491428000000.0,-22294000000.0
Changes In Cash,-573795000000.0,-794505000000.0,8976170000000.0,-1971156000000.0
Financing Cash Flow,-354609000000.0,-18934042000000.0,6958380000000.0,-2629055000000.0
Cash Flow From Continuing Financing Activities,-354609000000.0,-18934042000000.0,6958380000000.0,-2629055000000.0
Net Other Financing Charges,-44768000000.0,-84824000000.0,,
Interest Paid Cff,-6580746000000.0,-5492251000000.0,-3333555000000.0,-2345683000000.0
Cash Dividends Paid,-5570876000000.0,-13356947000000.0,-2771287000000.0,-8734351000000.0
Common Stock Dividend Paid,-5570876000000.0,-13356947000000.0,-2771287000000.0,-8734351000000.0
Net Issuance Payments Of Debt,11841781000000.0,-20000000.0,13063222000000.0,8450979000000.0
Net Long Term Debt Issuance,11841781000000.0,-20000000.0,13063222000000.0,8450979000000.0
Long Term Debt Payments,-22193309000000.0,-16844049000000.0,-11603570000000.0,-5354424000000.0
Long Term Debt Issuance,34035090000000.0,16844029000000.0,24666792000000.0,13805403000000.0
Investing Cash Flow,-20019738000000.0,-18095033000000.0,-20518231000000.0,-8528805000000.0
Cash Flow From Continuing Investing Activities,-20019738000000.0,-18095033000000.0,-20518231000000.0,-8528805000000.0
Net Other Investing Changes,728995000000.0,373634000000.0,17986000000.0,23713000000.0
Interest Received Cfi,1884445000000.0,965952000000.0,266116000000.0,299246000000.0
Dividends Received Cfi,482124000000.0,1471134000000.0,206048000000.0,157241000000.0
Net Investment Purchase And Sale,976467000000.0,1301394000000.0,1282903000000.0,2107856000000.0
Sale Of Investment,976467000000.0,1301394000000.0,1282903000000.0,2107856000000.0
Net Business Purchase And Sale,-853000000.0,-329377000000.0,-8996322000000.0,0.0
Purchase Of Business,-853000000.0,-329377000000.0,-8996322000000.0,0.0
Net Intangibles Purchase And Sale,-776596000000.0,-1147510000000.0,-444346000000.0,-90082000000.0
Purchase Of Intangibles,-776596000000.0,-1147510000000.0,-444346000000.0,-90082000000.0
Net PPE Purchase And Sale,-23314320000000.0,-20730260000000.0,-12850616000000.0,-11026779000000.0
Purchase Of PPE,-23314320000000.0,-20730260000000.0,-12850616000000.0,-11026779000000.0
Operating Cash Flow,19800552000000.0,36234570000000.0,22536021000000.0,9186704000000.0
Cash Flow From Continuing Operating Activities,19800552000000.0,36234570000000.0,22536021000000.0,9186704000000.0
Taxes Refund Paid,-12832403000000.0,-8761294000000.0,-5702902000000.0,-5457225000000.0
Change In Working Capital,-28654788000000.0,-31484369000000.0,-13392507000000.0,-2783449000000.0
Change In Other Working Capital,-7804107000000.0,-3870827000000.0,-4072904000000.0,-1627464000000.0
Change In Payables And Accrued Expense,507579000000.0,3690068000000.0,3117982000000.0,-2550411000000.0
Change In Payable,507579000000.0,3690068000000.0,3117982000000.0,-2550411000000.0
Change In Inventory,808127000000.0,-2831729000000.0,-2980134000000.0,716077000000.0
Change In Receivables,-22166387000000.0,-28471881000000.0,-9457451000000.0,678349000000.0
Changes In Account Receivables,-22166387000000.0,-28471881000000.0,-9457451000000.0,678349000000.0
Other Non Cash Items,9120767000000.0,7521104000000.0,4138952000000.0,1886931000000.0
Unrealized Gain Loss On Investment Securities,-245081000000.0,-77082000000.0,-7431000000.0,-43948000000.0
Provisionand Write Offof Assets,853365000000.0,715831000000.0,714839000000.0,412609000000.0
Asset Impairment Charge,3666632000000.0,1422034000000.0,603532000000.0,1115704000000.0
Deferred Tax,11515875000000.0,18963938000000.0,8795263000000.0,2038661000000.0
Deferred Income Tax,11515875000000.0,18963938000000.0,8795263000000.0,2038661000000.0
Depreciation Amortization Depletion,13812387000000.0,12128991000000.0,10159922000000.0,9324538000000.0
Operating Gains Losses,-2819273000000.0,605937000000.0,-404201000000.0,-44970000000.0
Earnings Losses From Equity Investments,-805349000000.0,-768422000000.0,-426164000000.0,-76336000000.0
Gain Loss On Investment Securities,27634000000.0,6072000000.0,43981000000.0,9779000000.0
Net Foreign Currency Exchange Gain Loss,-1917933000000.0,1267937000000.0,281704000000.0,-153400000000.0
Gain Loss On Sale Of Business,0.0,0.0,-361728000000.0,0.0
Net Income From Continuing Operations,25383071000000.0,35199480000000.0,17630554000000.0,2737853000000.0
