,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Treasury Shares Number,94256.0,64574.0,44532.0,35097.0
Ordinary Shares Number,5012666.0,4949097.0,4538972.0,4434907.0
Share Issued,5106922.0,5013671.0,4583504.0,4470004.0
Net Debt,7148561.0,6757636.0,6806801.0,5164975.0
Total Debt,8146003.0,7403421.0,7035367.0,5186001.0
Tangible Book Value,11641255.0,11150637.0,10354447.0,9906745.0
Invested Capital,18793830.0,17913328.0,17163906.0,15074404.0
Working Capital,5690471.0,4866140.0,4487428.0,4136574.0
Net Tangible Assets,11641255.0,11150637.0,10354447.0,9906745.0
Capital Lease Obligations,993428.0,640730.0,225908.0,18342.0
Common Stock Equity,11641255.0,11150637.0,10354447.0,9906745.0
Total Capitalization,14271117.0,13894020.0,12989914.0,12619895.0
Total Equity Gross Minority Interest,11641255.0,11150637.0,10354447.0,9906745.0
Stockholders Equity,11641255.0,11150637.0,10354447.0,9906745.0
Treasury Stock,269492.0,200956.0,108524.0,78054.0
Retained Earnings,7021253.0,6754284.0,6656487.0,6443856.0
Additional Paid In Capital,4838425.0,4547172.0,3760649.0,3496243.0
Capital Stock,51069.0,50137.0,45835.0,44700.0
Common Stock,51069.0,50137.0,45835.0,44700.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,12760859.0,12797677.0,10499601.0,8896268.0
Total Non Current Liabilities Net Minority Interest,3365836.0,3530388.0,2812784.0,2731492.0
Liabilities Heldfor Sale Non Current,0.0,289168.0,,
Long Term Debt And Capital Lease Obligation,3365836.0,3241220.0,2812784.0,2731492.0
Long Term Capital Lease Obligation,735974.0,497837.0,177317.0,18342.0
Long Term Debt,2629862.0,2743383.0,2635467.0,2713150.0
Current Liabilities,9395023.0,9267289.0,7686817.0,6164776.0
Other Current Liabilities,186789.0,275910.0,,
Current Deferred Liabilities,767333.0,1153454.0,559270.0,474451.0
Current Deferred Revenue,767333.0,1153454.0,559270.0,474451.0
Current Debt And Capital Lease Obligation,4780167.0,4162201.0,4222583.0,2454509.0
Current Capital Lease Obligation,257454.0,142893.0,48591.0,
Current Debt,4522713.0,4019308.0,4173992.0,2454509.0
Other Current Borrowings,109193.0,94808.0,99462.0,94979.0
Line Of Credit,4413520.0,3924500.0,4074530.0,2359530.0
Payables And Accrued Expenses,3660734.0,3675724.0,2904964.0,3235816.0
Current Accrued Expenses,1399232.0,1161761.0,1162373.0,1279312.0
Payables,2261502.0,2513963.0,1742591.0,1956504.0
Total Tax Payable,5000.0,3500.0,5500.0,1100.0
Income Tax Payable,5000.0,3500.0,5500.0,1100.0
Accounts Payable,2256502.0,2510463.0,1737091.0,1955404.0
Total Assets,24402114.0,23948314.0,20854048.0,18803013.0
Total Non Current Assets,9316620.0,9814885.0,8679803.0,8501663.0
Other Non Current Assets,1607318.0,1863940.0,299034.0,93760.0
Non Current Deferred Assets,2503213.0,2605395.0,2621886.0,2667686.0
Non Current Deferred Taxes Assets,2503213.0,2605395.0,2621886.0,2667686.0
Net PPE,5206089.0,5345550.0,5758883.0,5740217.0
Accumulated Depreciation,-13420131.0,-13888917.0,-14516682.0,-14043333.0
Gross PPE,18626220.0,19234467.0,20275565.0,19783550.0
Construction In Progress,0.0,354494.0,160353.0,31571.0
Machinery Furniture Equipment,11077807.0,11330098.0,11912456.0,11753966.0
Buildings And Improvements,7477910.0,7479372.0,7982253.0,7777510.0
Land And Improvements,70503.0,70503.0,220503.0,220503.0
Properties,0.0,0.0,0.0,0.0
Current Assets,15085494.0,14133429.0,12174245.0,10301350.0
Other Current Assets,296662.0,333287.0,121170.0,61284.0
Assets Held For Sale Current,31958.0,1270683.0,,
Inventory,11031362.0,9606708.0,9210103.0,7762400.0
Inventories Adjustments Allowances,-1583048.0,-1561078.0,-2525743.0,-1703374.0
Finished Goods,3472354.0,2622142.0,3088739.0,3283715.0
Work In Process,281760.0,371125.0,357721.0,304009.0
Raw Materials,8860296.0,8174519.0,8289386.0,5878050.0
Receivables,3721498.0,2917696.0,2840314.0,2474982.0
Other Receivables,289282.0,450906.0,177284.0,84378.0
Accounts Receivable,3432216.0,2466790.0,2663030.0,2390604.0
Allowance For Doubtful Accounts Receivable,-32137.0,-33288.0,-38188.0,-51175.0
Gross Accounts Receivable,3464353.0,2500078.0,2701218.0,2441779.0
Cash Cash Equivalents And Short Term Investments,4014.0,5055.0,2658.0,2684.0
Cash And Cash Equivalents,4014.0,5055.0,2658.0,2684.0
Cash Financial,4014.0,5055.0,2658.0,2684.0
