,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,125794000.0,123925000.0,120182000.0,116427000.0
Share Issued,125794000.0,123925000.0,120182000.0,116427000.0
Net Debt,208088000.0,150548000.0,,
Total Debt,1305387000.0,1320248000.0,997592000.0,521189000.0
Tangible Book Value,-220644000.0,-158223000.0,588203000.0,1016247000.0
Invested Capital,800132000.0,858719000.0,1263900000.0,1207525000.0
Working Capital,2014911000.0,1924332000.0,2112866000.0,2029507000.0
Net Tangible Assets,-220644000.0,-158223000.0,588203000.0,1016247000.0
Capital Lease Obligations,284611000.0,303306000.0,321895000.0,329911000.0
Common Stock Equity,-220644000.0,-158223000.0,588203000.0,1016247000.0
Total Capitalization,800132000.0,858719000.0,1263900000.0,1207525000.0
Total Equity Gross Minority Interest,-220644000.0,-158223000.0,588203000.0,1016247000.0
Stockholders Equity,-220644000.0,-158223000.0,588203000.0,1016247000.0
Gains Losses Not Affecting Retained Earnings,-23375000.0,-44654000.0,-33259000.0,-43622000.0
Other Equity Adjustments,-23375000.0,-44654000.0,-33259000.0,-43622000.0
Retained Earnings,-7009591000.0,-6569349000.0,-5438193000.0,-4585369000.0
Additional Paid In Capital,6811063000.0,6454540000.0,6058453000.0,5644074000.0
Capital Stock,1259000.0,1240000.0,1202000.0,1164000.0
Common Stock,1259000.0,1240000.0,1202000.0,1164000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,4050524000.0,3704582000.0,3055101000.0,2390814000.0
Total Non Current Liabilities Net Minority Interest,3082738000.0,2936667000.0,2359391000.0,1805544000.0
Other Non Current Liabilities,1630686000.0,1464595000.0,1249987000.0,1096133000.0
Non Current Deferred Liabilities,188175000.0,193791000.0,152360000.0,225094000.0
Non Current Deferred Revenue,188175000.0,193791000.0,152360000.0,225094000.0
Long Term Debt And Capital Lease Obligation,1263877000.0,1278281000.0,957044000.0,484317000.0
Long Term Capital Lease Obligation,243101000.0,261339000.0,281347000.0,293039000.0
Long Term Debt,1020776000.0,1016942000.0,675697000.0,191278000.0
Current Liabilities,967786000.0,767915000.0,695710000.0,585270000.0
Other Current Liabilities,54991000.0,40289000.0,37079000.0,13316000.0
Current Deferred Liabilities,102753000.0,42105000.0,149483000.0,127207000.0
Current Deferred Revenue,102753000.0,42105000.0,149483000.0,127207000.0
Current Debt And Capital Lease Obligation,41510000.0,41967000.0,40548000.0,36872000.0
Current Capital Lease Obligation,41510000.0,41967000.0,40548000.0,36872000.0
Pensionand Other Post Retirement Benefit Plans Current,122170000.0,130690000.0,93583000.0,97433000.0
Payables And Accrued Expenses,646362000.0,512864000.0,375017000.0,310442000.0
Current Accrued Expenses,590843000.0,414770000.0,301591000.0,258476000.0
Payables,55519000.0,98094000.0,73426000.0,51966000.0
Accounts Payable,55519000.0,98094000.0,73426000.0,51966000.0
Total Assets,3829880000.0,3546359000.0,3643304000.0,3407061000.0
Total Non Current Assets,847183000.0,854112000.0,834728000.0,792284000.0
Other Non Current Assets,121394000.0,115482000.0,101095000.0,85770000.0
Non Current Accounts Receivable,,,,500000000.0
Net PPE,725789000.0,738630000.0,733633000.0,706514000.0
Accumulated Depreciation,-223076000.0,-173450000.0,-140415000.0,-104347000.0
Gross PPE,948865000.0,912080000.0,874048000.0,810861000.0
Leases,235411000.0,230848000.0,152045000.0,149505000.0
Construction In Progress,30099000.0,14595000.0,80753000.0,28005000.0
Other Properties,354855000.0,343033000.0,336765000.0,331504000.0
Machinery Furniture Equipment,47769000.0,45202000.0,32768000.0,30130000.0
Buildings And Improvements,271651000.0,269322000.0,262637000.0,262637000.0
Land And Improvements,9080000.0,9080000.0,9080000.0,9080000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2982697000.0,2692247000.0,2808576000.0,2614777000.0
Other Current Assets,126382000.0,132916000.0,88078000.0,62767000.0
Prepaid Assets,,,88078000.0,62767000.0
Inventory,89146000.0,128962000.0,86363000.0,75202000.0
Inventories Adjustments Allowances,,-32700000.0,-36300000.0,-17100000.0
Other Inventories,,-42000.0,-38000.0,-17100000.0
Finished Goods,,25606000.0,7005000.0,12693000.0
Work In Process,,113783000.0,100942000.0,16149000.0
Raw Materials,,22315000.0,14754000.0,63460000.0
Receivables,327787000.0,237963000.0,198571000.0,602413000.0
Other Receivables,,,,500000000.0
Accounts Receivable,327787000.0,237963000.0,198571000.0,102413000.0
Cash Cash Equivalents And Short Term Investments,2439382000.0,2192406000.0,2435564000.0,1874395000.0
Other Short Term Investments,1626694000.0,1326012000.0,1615589000.0,1377815000.0
Cash And Cash Equivalents,812688000.0,866394000.0,819975000.0,496580000.0
