,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.27,0.27
Normalized EBITDA,-38731000.0,-40742000.0,-40600000.0,-11479000.0
Net Income From Continuing Operation Net Minority Interest,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Reconciled Depreciation,522000.0,412000.0,168000.0,75000.0
Reconciled Cost Of Revenue,6256000.0,4999000.0,3640000.0,1440000.0
EBITDA,-38731000.0,-40742000.0,-40600000.0,-11479000.0
EBIT,-39253000.0,-41154000.0,-40768000.0,-11554000.0
Net Interest Income,-1799000.0,-165000.0,-2219000.0,-2470000.0
Interest Expense,1799000.0,165000.0,2219000.0,2470000.0
Normalized Income,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Net Income From Continuing And Discontinued Operation,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Total Expenses,82398000.0,64996000.0,39004000.0,17567000.0
Total Operating Income As Reported,-43103000.0,-42527000.0,-25968000.0,-11514000.0
Diluted Average Shares,20754375.0,20532838.0,10360054.0,363397.0
Basic Average Shares,20754375.0,20532838.0,10360054.0,363397.0
Diluted EPS,-1.99,-2.02,-4.16,-38.825307
Basic EPS,-1.99,-2.02,-4.16,-38.825307
Diluted NI Availto Com Stockholders,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Net Income Common Stockholders,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Otherunder Preferred Stock Dividend,,,,217000.0
Net Income,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Net Income Including Noncontrolling Interests,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Net Income Continuous Operations,-41199000.0,-41428000.0,-43078000.0,-14109000.0
Tax Provision,147000.0,109000.0,91000.0,85000.0
Pretax Income,-41052000.0,-41319000.0,-42987000.0,-14024000.0
Other Income Expense,3850000.0,1373000.0,-14800000.0,-40000.0
Other Non Operating Income Expenses,3850000.0,1373000.0,-14800000.0,-40000.0
Net Non Operating Interest Income Expense,-1799000.0,-165000.0,-2219000.0,-2470000.0
Interest Expense Non Operating,1799000.0,165000.0,2219000.0,2470000.0
Operating Income,-43103000.0,-42527000.0,-25968000.0,-11514000.0
Operating Expense,76142000.0,59997000.0,35364000.0,16127000.0
Research And Development,11633000.0,9952000.0,7501000.0,6410000.0
Selling General And Administration,64509000.0,50045000.0,27863000.0,9717000.0
Gross Profit,33039000.0,17470000.0,9396000.0,4613000.0
Cost Of Revenue,6256000.0,4999000.0,3640000.0,1440000.0
Total Revenue,39295000.0,22469000.0,13036000.0,6053000.0
Operating Revenue,39295000.0,22469000.0,13036000.0,6053000.0
