,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,705.755,-894.054,-11241.35
Tax Rate For Calcs,0.0,0.019,0.042,0.19
Normalized EBITDA,-46205182.0,-30213334.0,-29361292.0,-26976723.0
Total Unusual Items,-28994.0,37145.0,-21287.0,-59165.0
Total Unusual Items Excluding Goodwill,-28994.0,37145.0,-21287.0,-59165.0
Net Income From Continuing Operation Net Minority Interest,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Reconciled Depreciation,70755.0,84618.0,61890.0,127964.0
Reconciled Cost Of Revenue,0.0,3734.0,148938.0,204846.0
EBITDA,-46234176.0,-30176189.0,-29382579.0,-27035888.0
EBIT,-46304931.0,-30260807.0,-29444469.0,-27163852.0
Net Interest Income,2647555.0,299501.0,-1540.0,82839.0
Interest Expense,34296.0,26515.0,15943.0,33226.0
Interest Income,2681851.0,326016.0,14403.0,116065.0
Normalized Income,-46310233.0,-29738144.245,-28189833.054,-21979759.35
Net Income From Continuing And Discontinued Operation,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Total Expenses,48957788.0,30689376.0,29628521.0,27459983.0
Total Operating Income As Reported,-48957788.0,-30623968.0,-29437585.0,-27220752.0
Diluted Average Shares,50902931.0,40274273.0,37666081.0,28561963.0
Basic Average Shares,50902931.0,40274273.0,37666081.0,28561963.0
Diluted EPS,-0.91,-0.74,-0.75,-0.77
Basic EPS,-0.91,-0.74,-0.75,-0.77
Diluted NI Availto Com Stockholders,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Net Income Common Stockholders,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Net Income Including Noncontrolling Interests,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Net Income Continuous Operations,-46339227.0,-29701705.0,-28210226.0,-22027683.0
Tax Provision,0.0,-585617.0,-1250186.0,-5169395.0
Pretax Income,-46339227.0,-30287322.0,-29460412.0,-27197078.0
Other Income Expense,-28994.0,37145.0,-21287.0,-59165.0
Gain On Sale Of Security,-28994.0,37145.0,-21287.0,-59165.0
Net Non Operating Interest Income Expense,2647555.0,299501.0,-1540.0,82839.0
Interest Expense Non Operating,34296.0,26515.0,15943.0,33226.0
Interest Income Non Operating,2681851.0,326016.0,14403.0,116065.0
Operating Income,-48957788.0,-30623968.0,-29437585.0,-27220752.0
Operating Expense,48957788.0,30685642.0,29479583.0,27255137.0
Research And Development,13155125.0,10679549.0,13132982.0,13377193.0
Selling General And Administration,35802663.0,20006093.0,16346601.0,13877944.0
Gross Profit,0.0,61674.0,41998.0,34385.0
Cost Of Revenue,0.0,3734.0,148938.0,204846.0
Total Revenue,0.0,65408.0,190936.0,239231.0
Operating Revenue,0.0,65408.0,190936.0,239231.0
