,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,5697000000.0,3766000000.0,3384000000.0,2846633000.0
Repurchase Of Capital Stock,-2000000.0,-586000000.0,-1684000000.0,-83472000.0
Repayment Of Debt,,0.0,0.0,-359000000.0
Issuance Of Debt,,0.0,0.0,1018793000.0
Issuance Of Capital Stock,0.0,6000000.0,492000000.0,1876000.0
Capital Expenditure,-52000000.0,-50000000.0,-41000000.0,-39872000.0
Interest Paid Supplemental Data,127000000.0,128000000.0,139000000.0,133491000.0
Income Tax Paid Supplemental Data,267000000.0,255000000.0,286000000.0,202940000.0
End Cash Position,1498000000.0,1273000000.0,1314000000.0,1290544000.0
Beginning Cash Position,1273000000.0,1314000000.0,1290000000.0,903698000.0
Effect Of Exchange Rate Changes,13000000.0,-50000000.0,-34000000.0,22289000.0
Changes In Cash,212000000.0,9000000.0,58000000.0,364557000.0
Financing Cash Flow,-69000000.0,-706000000.0,-1229000000.0,521278000.0
Cash Flow From Continuing Financing Activities,-69000000.0,-706000000.0,-1229000000.0,521278000.0
Net Other Financing Charges,-27000000.0,-86000000.0,10000000.0,65903000.0
Cash Dividends Paid,-40000000.0,-40000000.0,-47000000.0,-41612000.0
Preferred Stock Dividend Paid,-40000000.0,-40000000.0,-47000000.0,-41612000.0
Net Preferred Stock Issuance,0.0,0.0,36000000.0,0.0
Preferred Stock Payments,0.0,0.0,-450000000.0,0.0
Preferred Stock Issuance,0.0,0.0,486000000.0,0.0
Net Common Stock Issuance,-2000000.0,-580000000.0,-1228000000.0,-81596000.0
Common Stock Payments,-2000000.0,-586000000.0,-1234000000.0,-83472000.0
Common Stock Issuance,,6000000.0,6000000.0,1876000.0
Net Issuance Payments Of Debt,,0.0,0.0,659793000.0
Net Long Term Debt Issuance,,,,659793000.0
Long Term Debt Payments,,0.0,0.0,-359000000.0
Long Term Debt Issuance,,0.0,0.0,1018793000.0
Investing Cash Flow,-5468000000.0,-3101000000.0,-2138000000.0,-3043226000.0
Cash Flow From Continuing Investing Activities,-5468000000.0,-3101000000.0,-2138000000.0,-3043226000.0
Net Other Investing Changes,-23000000.0,125000000.0,-524000000.0,19013000.0
Net Investment Purchase And Sale,-5393000000.0,-3176000000.0,-470000000.0,-3022367000.0
Sale Of Investment,15992000000.0,15800000000.0,38055000000.0,41176328000.0
Purchase Of Investment,-21385000000.0,-18976000000.0,-38525000000.0,-44198695000.0
Net Business Purchase And Sale,0.0,0.0,-1103000000.0,0.0
Purchase Of Business,0.0,0.0,-1103000000.0,0.0
Net PPE Purchase And Sale,-52000000.0,-50000000.0,-41000000.0,-39872000.0
Purchase Of PPE,-52000000.0,-50000000.0,-41000000.0,-39872000.0
Operating Cash Flow,5749000000.0,3816000000.0,3425000000.0,2886505000.0
Cash Flow From Continuing Operating Activities,5749000000.0,3816000000.0,3425000000.0,2886505000.0
Change In Working Capital,1152000000.0,1335000000.0,1907000000.0,2173077000.0
Change In Other Working Capital,-1253000000.0,-434000000.0,-341000000.0,10110000.0
Change In Payables And Accrued Expense,455000000.0,-36000000.0,499000000.0,65950000.0
Change In Payable,455000000.0,-36000000.0,499000000.0,65950000.0
Change In Account Payable,455000000.0,-36000000.0,499000000.0,65950000.0
Change In Receivables,-981000000.0,-1110000000.0,-685000000.0,-318643000.0
Changes In Account Receivables,-981000000.0,-1110000000.0,-685000000.0,-318643000.0
Stock Based Compensation,93000000.0,88000000.0,88000000.0,71262000.0
Depreciation And Amortization,95000000.0,106000000.0,82000000.0,69031000.0
Amortization Cash Flow,95000000.0,106000000.0,82000000.0,69031000.0
Amortization Of Intangibles,95000000.0,106000000.0,82000000.0,69031000.0
Operating Gains Losses,-33000000.0,805000000.0,-891000000.0,-892576000.0
Earnings Losses From Equity Investments,-215000000.0,154000000.0,-464000000.0,-47951000.0
Gain Loss On Investment Securities,182000000.0,651000000.0,-427000000.0,-844625000.0
Net Income From Continuing Operations,4442000000.0,1482000000.0,2239000000.0,1465711000.0
