,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,56217305.0,59013040.0,67518424.0,77546896.0
Share Issued,56217305.0,59013040.0,67518424.0,77546896.0
Net Debt,1597000000.0,1568000000.0,1553000000.0,1062000000.0
Total Debt,1694000000.0,1675000000.0,1673000000.0,1224000000.0
Tangible Book Value,5707000000.0,4901000000.0,6117000000.0,6440000000.0
Invested Capital,7407000000.0,6739000000.0,7965000000.0,7867000000.0
Net Tangible Assets,5707000000.0,4901000000.0,6117000000.0,6440000000.0
Common Stock Equity,5713000000.0,5064000000.0,6292000000.0,6643000000.0
Total Capitalization,7407000000.0,6739000000.0,7965000000.0,7867000000.0
Total Equity Gross Minority Interest,5765000000.0,5292000000.0,6500000000.0,6705000000.0
Minority Interest,52000000.0,228000000.0,208000000.0,62000000.0
Stockholders Equity,5713000000.0,5064000000.0,6292000000.0,6643000000.0
Other Equity Interest,1000000.0,1000000.0,1000000.0,1000000.0
Gains Losses Not Affecting Retained Earnings,-359000000.0,-515000000.0,300000000.0,498000000.0
Other Equity Adjustments,-359000000.0,-515000000.0,300000000.0,498000000.0
Retained Earnings,6070000000.0,5577000000.0,5990000000.0,6143000000.0
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Total Liabilities Net Minority Interest,6774000000.0,11551000000.0,11708000000.0,8629000000.0
Preferred Securities Outside Stock Equity,,,,21000000.0
Derivative Product Liabilities,53000000.0,163000000.0,156000000.0,103000000.0
Long Term Debt And Capital Lease Obligation,1694000000.0,1675000000.0,1673000000.0,1224000000.0
Long Term Debt,1694000000.0,1675000000.0,1673000000.0,1224000000.0
Total Assets,12539000000.0,16843000000.0,18208000000.0,15334000000.0
Investments And Advances,8614000000.0,8648000000.0,9687000000.0,9920000000.0
Goodwill And Other Intangible Assets,6000000.0,163000000.0,175000000.0,203000000.0
Other Intangible Assets,6000000.0,46000000.0,58000000.0,86000000.0
Goodwill,0.0,117000000.0,117000000.0,117000000.0
Net PPE,366000000.0,5493000000.0,5271000000.0,1913000000.0
Receivables,1766000000.0,1555000000.0,2173000000.0,2363000000.0
Accounts Receivable,1766000000.0,1555000000.0,2173000000.0,2363000000.0
Cash Cash Equivalents And Short Term Investments,8065000000.0,8036000000.0,9547000000.0,9786000000.0
Other Short Term Investments,7968000000.0,7929000000.0,9427000000.0,9624000000.0
Cash And Cash Equivalents,97000000.0,107000000.0,120000000.0,162000000.0
