,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,68554078.0,67982025.0,66699872.0,63131007.0
Share Issued,68554078.0,67982025.0,66699872.0,63131007.0
Net Debt,20800000.0,55802000.0,,463000.0
Total Debt,312658000.0,319897000.0,299747000.0,291955000.0
Tangible Book Value,324151000.0,262221000.0,276204000.0,180477000.0
Invested Capital,523418000.0,461271000.0,475648000.0,379761000.0
Working Capital,-119867000.0,-186979000.0,-139032000.0,-232812000.0
Net Tangible Assets,324151000.0,262221000.0,276204000.0,180477000.0
Capital Lease Obligations,113391000.0,120847000.0,100303000.0,92671000.0
Common Stock Equity,324151000.0,262221000.0,276204000.0,180477000.0
Total Capitalization,523418000.0,461271000.0,475648000.0,379761000.0
Total Equity Gross Minority Interest,603757000.0,414637000.0,406996000.0,284795000.0
Minority Interest,279606000.0,152416000.0,130792000.0,104318000.0
Stockholders Equity,324151000.0,262221000.0,276204000.0,180477000.0
Gains Losses Not Affecting Retained Earnings,-2496000.0,-3079000.0,-1310000.0,-991000.0
Other Equity Adjustments,-2496000.0,-3079000.0,-1310000.0,-991000.0
Retained Earnings,132126000.0,93088000.0,134889000.0,72944000.0
Additional Paid In Capital,193722000.0,171416000.0,141835000.0,107738000.0
Capital Stock,799000.0,796000.0,790000.0,786000.0
Common Stock,799000.0,796000.0,790000.0,786000.0
Total Liabilities Net Minority Interest,802101000.0,819971000.0,801051000.0,867167000.0
Total Non Current Liabilities Net Minority Interest,374464000.0,370410000.0,326447000.0,320610000.0
Other Non Current Liabilities,9580000.0,20751000.0,19179000.0,15731000.0
Preferred Securities Outside Stock Equity,,,111035000.0,93753000.0
Employee Benefits,52226000.0,29762000.0,7521000.0,12924000.0
Long Term Debt And Capital Lease Obligation,312658000.0,319897000.0,299747000.0,291955000.0
Long Term Capital Lease Obligation,113391000.0,120847000.0,100303000.0,92671000.0
Long Term Debt,199267000.0,199050000.0,199444000.0,199284000.0
Current Liabilities,427637000.0,449561000.0,474604000.0,546557000.0
Line Of Credit,0.0,0.0,0.0,
Payables And Accrued Expenses,427637000.0,449561000.0,474604000.0,546557000.0
Payables,427637000.0,449561000.0,474604000.0,546557000.0
Other Payable,,398789000.0,425427000.0,412468000.0
Total Tax Payable,364048000.0,398789000.0,,412468000.0
Accounts Payable,63589000.0,50772000.0,49177000.0,134089000.0
Total Assets,1405858000.0,1234608000.0,1208047000.0,1151962000.0
Total Non Current Assets,1098088000.0,972026000.0,872475000.0,838217000.0
Other Non Current Assets,5557000.0,4330000.0,7739000.0,6942000.0
Non Current Deferred Assets,436529000.0,477024000.0,497902000.0,482061000.0
Non Current Deferred Taxes Assets,436529000.0,477024000.0,497902000.0,482061000.0
Investments And Advances,514617000.0,341158000.0,242879000.0,234036000.0
Other Investments,364095000.0,255743000.0,195001000.0,230380000.0
Investmentin Financial Assets,139240000.0,76156000.0,37179000.0,3656000.0
Available For Sale Securities,139240000.0,76156000.0,37179000.0,3656000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,230380000.0
Long Term Equity Investment,11282000.0,9259000.0,10699000.0,849000.0
Investments In Other Ventures Under Equity Method,,9259000.0,10699000.0,849000.0
Net PPE,141385000.0,149514000.0,123955000.0,115178000.0
Accumulated Depreciation,-51871000.0,-45857000.0,-43852000.0,-37576000.0
Gross PPE,193256000.0,195371000.0,167807000.0,152754000.0
Leases,71444000.0,66304000.0,52623000.0,49038000.0
Other Properties,94747000.0,101410000.0,88642000.0,79304000.0
Machinery Furniture Equipment,27065000.0,27657000.0,26542000.0,24412000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,307770000.0,262582000.0,335572000.0,313745000.0
Restricted Cash,,0.0,629000.0,629000.0
Prepaid Assets,14791000.0,15723000.0,12543000.0,10820000.0
Receivables,114512000.0,103611000.0,122258000.0,103475000.0
Other Receivables,6430000.0,13648000.0,5975000.0,2217000.0
Accounts Receivable,108082000.0,89963000.0,116283000.0,101258000.0
Cash Cash Equivalents And Short Term Investments,178467000.0,143248000.0,200142000.0,198821000.0
Cash And Cash Equivalents,178467000.0,143248000.0,200142000.0,198821000.0
