,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,2901538.0,2773000.0,2773000.0,2773000.0
Ordinary Shares Number,26360000.0,26350000.0,26252000.0,26170000.0
Share Issued,29261538.0,29123000.0,29025000.0,28943000.0
Total Debt,4914000.0,8164000.0,10211000.0,13559000.0
Tangible Book Value,763737000.0,687925000.0,603003000.0,555637000.0
Invested Capital,840767000.0,766175000.0,682473000.0,636327000.0
Working Capital,720674000.0,643275000.0,557781000.0,516720000.0
Net Tangible Assets,763737000.0,687925000.0,603003000.0,555637000.0
Capital Lease Obligations,4914000.0,8164000.0,10211000.0,13559000.0
Common Stock Equity,840767000.0,766175000.0,682473000.0,636327000.0
Total Capitalization,840767000.0,766175000.0,682473000.0,636327000.0
Total Equity Gross Minority Interest,840767000.0,766175000.0,682473000.0,636327000.0
Stockholders Equity,840767000.0,766175000.0,682473000.0,636327000.0
Gains Losses Not Affecting Retained Earnings,81000.0,0.0,,
Other Equity Adjustments,81000.0,,,
Treasury Stock,51383000.0,45937000.0,45937000.0,45937000.0
Retained Earnings,760898000.0,686037000.0,605766000.0,562084000.0
Additional Paid In Capital,130878000.0,125784000.0,122354000.0,119891000.0
Capital Stock,293000.0,291000.0,290000.0,289000.0
Common Stock,293000.0,291000.0,290000.0,289000.0
Total Liabilities Net Minority Interest,347614000.0,333651000.0,400910000.0,379046000.0
Total Non Current Liabilities Net Minority Interest,19649000.0,23134000.0,26278000.0,36786000.0
Other Non Current Liabilities,624000.0,170000.0,211000.0,8630000.0
Non Current Deferred Liabilities,15844000.0,17970000.0,19278000.0,18525000.0
Non Current Deferred Taxes Liabilities,15844000.0,17970000.0,19278000.0,18525000.0
Long Term Debt And Capital Lease Obligation,3181000.0,4994000.0,6789000.0,9631000.0
Long Term Capital Lease Obligation,3181000.0,4994000.0,6789000.0,9631000.0
Current Liabilities,327965000.0,310517000.0,374632000.0,342260000.0
Other Current Liabilities,11552000.0,15228000.0,14508000.0,8445000.0
Current Deferred Liabilities,24414000.0,32594000.0,33429000.0,28438000.0
Current Deferred Revenue,24414000.0,32594000.0,33429000.0,28438000.0
Current Debt And Capital Lease Obligation,1733000.0,3170000.0,3422000.0,3928000.0
Current Capital Lease Obligation,1733000.0,3170000.0,3422000.0,3928000.0
Payables And Accrued Expenses,290266000.0,259525000.0,323273000.0,301449000.0
Current Accrued Expenses,20440000.0,24071000.0,30966000.0,17828000.0
Payables,269826000.0,235454000.0,292307000.0,283621000.0
Dividends Payable,,,0.0,8375000.0
Total Tax Payable,6144000.0,2816000.0,10471000.0,8400000.0
Accounts Payable,263682000.0,232638000.0,281836000.0,266846000.0
Total Assets,1188381000.0,1099826000.0,1083383000.0,1015373000.0
Total Non Current Assets,139742000.0,146034000.0,150970000.0,156393000.0
Other Non Current Assets,1714000.0,1055000.0,910000.0,1345000.0
Goodwill And Other Intangible Assets,77030000.0,78250000.0,79470000.0,80690000.0
Other Intangible Assets,3428000.0,4648000.0,5868000.0,7088000.0
Goodwill,73602000.0,73602000.0,73602000.0,73602000.0
Net PPE,60998000.0,66729000.0,70590000.0,74358000.0
Accumulated Depreciation,-82094000.0,-76754000.0,-80961000.0,-83219000.0
Gross PPE,143092000.0,143483000.0,151551000.0,157577000.0
Leases,8463000.0,8964000.0,8668000.0,8683000.0
Other Properties,4340000.0,7558000.0,9579000.0,12821000.0
Machinery Furniture Equipment,130289000.0,126961000.0,133304000.0,136073000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1048639000.0,953792000.0,932413000.0,858980000.0
Other Current Assets,16092000.0,11900000.0,10016000.0,11437000.0
Prepaid Assets,,,10016000.0,11437000.0
Inventory,124179000.0,208682000.0,206555000.0,140867000.0
Receivables,611182000.0,610280000.0,607532000.0,611021000.0
Receivables Adjustments Allowances,-6909000.0,-9073000.0,-9043000.0,-9422000.0
Other Receivables,57201000.0,57496000.0,47611000.0,66620000.0
Taxes Receivable,4348000.0,0.0,,0.0
Accounts Receivable,556542000.0,561857000.0,568964000.0,553823000.0
Cash Cash Equivalents And Short Term Investments,297186000.0,122930000.0,108310000.0,95655000.0
Other Short Term Investments,152232000.0,0.0,,
Cash And Cash Equivalents,144954000.0,122930000.0,108310000.0,95655000.0
