,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,6843418.0,6843418.0,6843418.0,6843418.0
Ordinary Shares Number,66793294.0,67729854.0,63011700.0,59073220.0
Share Issued,66793294.0,67729854.0,63011700.0,59073220.0
Net Debt,1369045000.0,1020122000.0,882309000.0,922847000.0
Total Debt,1520362000.0,1146415000.0,995364000.0,1023458000.0
Tangible Book Value,292400000.0,372495000.0,322229000.0,293960000.0
Invested Capital,1798502000.0,1544626000.0,1301823000.0,1315959000.0
Working Capital,-144382000.0,104036000.0,174263000.0,154135000.0
Net Tangible Assets,463485000.0,543580000.0,493314000.0,465045000.0
Capital Lease Obligations,123397000.0,78154000.0,77808000.0,59613000.0
Common Stock Equity,401537000.0,476365000.0,384267000.0,352114000.0
Preferred Stock Equity,171085000.0,171085000.0,171085000.0,171085000.0
Total Capitalization,1696460000.0,1648580000.0,1457764000.0,1467040000.0
Total Equity Gross Minority Interest,805178000.0,904014000.0,779823000.0,756802000.0
Minority Interest,232556000.0,256564000.0,224471000.0,233603000.0
Stockholders Equity,572622000.0,647450000.0,555352000.0,523199000.0
Gains Losses Not Affecting Retained Earnings,4906000.0,14679000.0,-33000.0,-8868000.0
Other Equity Adjustments,4906000.0,14679000.0,-33000.0,-8868000.0
Retained Earnings,-184724000.0,-126875000.0,-141360000.0,-112356000.0
Additional Paid In Capital,580687000.0,587884000.0,525030000.0,472747000.0
Capital Stock,171753000.0,171762000.0,171715000.0,171676000.0
Common Stock,668000.0,677000.0,630000.0,591000.0
Preferred Stock,171085000.0,171085000.0,171085000.0,171085000.0
Total Liabilities Net Minority Interest,1757720000.0,1338296000.0,1158240000.0,1160169000.0
Total Non Current Liabilities Net Minority Interest,1283918000.0,1113562000.0,1018851000.0,1048603000.0
Other Non Current Liabilities,23920000.0,23343000.0,23870000.0,21228000.0
Derivative Product Liabilities,,0.0,3467000.0,14853000.0
Non Current Deferred Liabilities,12763000.0,10935000.0,11294000.0,9068000.0
Non Current Deferred Revenue,12763000.0,10935000.0,11294000.0,9068000.0
Long Term Debt And Capital Lease Obligation,1247235000.0,1079284000.0,980220000.0,1003454000.0
Long Term Capital Lease Obligation,123397000.0,78154000.0,77808000.0,59613000.0
Long Term Debt,1123838000.0,1001130000.0,902412000.0,943841000.0
Current Liabilities,473802000.0,224734000.0,139389000.0,111566000.0
Other Current Liabilities,,,41364000.0,
Current Deferred Liabilities,21414000.0,17515000.0,4881000.0,6088000.0
Current Deferred Revenue,21414000.0,17515000.0,4881000.0,6088000.0
Current Debt And Capital Lease Obligation,273127000.0,67131000.0,15144000.0,20004000.0
Current Debt,273127000.0,67131000.0,15144000.0,20004000.0
Line Of Credit,267000000.0,61000000.0,5000000.0,10000000.0
Current Notes Payable,6127000.0,6131000.0,10144000.0,10004000.0
Payables And Accrued Expenses,179261000.0,140088000.0,78000000.0,85474000.0
Payables,179261000.0,140088000.0,78000000.0,85474000.0
Dividends Payable,19930000.0,19777000.0,17245000.0,11753000.0
Accounts Payable,159331000.0,120311000.0,60755000.0,73721000.0
Total Assets,2562898000.0,2242310000.0,1938063000.0,1916971000.0
Total Non Current Assets,2233478000.0,1913540000.0,1624411000.0,1651270000.0
Other Non Current Assets,7767000.0,8030000.0,8283000.0,15382000.0
Non Current Deferred Assets,17913000.0,17702000.0,16373000.0,16310000.0
Financial Assets,28862000.0,29115000.0,2926000.0,90000.0
Investments And Advances,142031000.0,71983000.0,12685000.0,1078000.0
Long Term Equity Investment,142031000.0,71983000.0,12685000.0,1078000.0
Investment Properties,1814118000.0,1613612000.0,1451624000.0,1503952000.0
Goodwill And Other Intangible Assets,109137000.0,103870000.0,62038000.0,58154000.0
Net PPE,113650000.0,69228000.0,70482000.0,56304000.0
Gross PPE,113650000.0,69228000.0,70482000.0,56304000.0
Other Properties,113650000.0,69228000.0,70482000.0,56304000.0
Current Assets,329420000.0,328770000.0,313652000.0,265701000.0
Assets Held For Sale Current,,0.0,80751000.0,1165000.0
Current Deferred Assets,,,,138000.0
Restricted Cash,2246000.0,3726000.0,5196000.0,9432000.0
Prepaid Assets,33006000.0,30516000.0,18345000.0,11542000.0
Receivables,266248000.0,246389000.0,174113000.0,202564000.0
Other Receivables,104000.0,342000.0,243000.0,138000.0
Notes Receivable,94172000.0,136039000.0,126429000.0,135432000.0
Accounts Receivable,171972000.0,110008000.0,47441000.0,66994000.0
Allowance For Doubtful Accounts Receivable,-1800000.0,-1500000.0,-400000.0,-400000.0
Gross Accounts Receivable,173772000.0,111508000.0,47841000.0,67394000.0
Cash Cash Equivalents And Short Term Investments,27920000.0,48139000.0,35247000.0,40998000.0
Cash And Cash Equivalents,27920000.0,48139000.0,35247000.0,40998000.0
