,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,58398281.0,9894734.0,5382383.0,3855369.0
Share Issued,58398281.0,9894734.0,5382383.0,3855369.0
Net Debt,701075.0,2712822.0,1242943.0,
Total Debt,3485554.0,2824397.0,1537616.0,6124647.0
Tangible Book Value,40622075.0,10740516.0,8273675.0,44585729.0
Invested Capital,41730738.0,14891035.0,16568287.0,64720905.0
Working Capital,33617908.0,4123862.0,3422420.0,34456288.0
Net Tangible Assets,40622075.0,10740516.0,8273675.0,44585729.0
Capital Lease Obligations,2376891.0,42302.0,159111.0,242046.0
Common Stock Equity,40622075.0,12108940.0,15189782.0,58838304.0
Total Capitalization,41457025.0,14417210.0,15707372.0,59344059.0
Total Equity Gross Minority Interest,40622075.0,14529339.0,17650206.0,58949708.0
Minority Interest,0.0,2420399.0,2460424.0,111404.0
Stockholders Equity,40622075.0,12108940.0,15189782.0,58838304.0
Gains Losses Not Affecting Retained Earnings,3042018.0,2977765.0,4602508.0,3945870.0
Other Equity Adjustments,3042018.0,2977765.0,4602508.0,3945870.0
Retained Earnings,-56832015.0,-35113598.0,-25748542.0,31387398.0
Additional Paid In Capital,93828090.0,44145826.0,36281992.0,23466482.0
Capital Stock,583982.0,98947.0,53824.0,38554.0
Common Stock,583982.0,98947.0,53824.0,38554.0
Total Liabilities Net Minority Interest,8640763.0,19747519.0,18861371.0,16741552.0
Total Non Current Liabilities Net Minority Interest,2976371.0,2339311.0,579647.0,505755.0
Long Term Debt And Capital Lease Obligation,2976371.0,2339311.0,579647.0,505755.0
Long Term Capital Lease Obligation,2141421.0,31041.0,62057.0,0.0
Long Term Debt,834950.0,2308270.0,517590.0,505755.0
Current Liabilities,5664392.0,17408208.0,18281724.0,16235797.0
Other Current Liabilities,,6700467.0,,2058917.0
Current Deferred Liabilities,3020.0,19629.0,1500677.0,0.0
Current Deferred Revenue,3020.0,19629.0,1500677.0,0.0
Current Debt And Capital Lease Obligation,509183.0,485086.0,957969.0,5618892.0
Current Capital Lease Obligation,235470.0,11261.0,97054.0,242046.0
Current Debt,273713.0,473825.0,860915.0,5376846.0
Other Current Borrowings,273713.0,473825.0,860915.0,5376846.0
Line Of Credit,,788119.0,860915.0,5129295.0
Payables And Accrued Expenses,5152189.0,10203026.0,15823078.0,8557988.0
Current Accrued Expenses,,1094265.0,987231.0,0.0
Interest Payable,,1094265.0,987231.0,0.0
Payables,5152189.0,10203026.0,14835847.0,8557988.0
Other Payable,4027883.0,9014058.0,10402506.0,1746260.0
Dueto Related Parties Current,0.0,22643.0,186503.0,25837.0
Total Tax Payable,805577.0,841334.0,3287640.0,6574325.0
Income Tax Payable,183171.0,180244.0,2265919.0,1854745.0
Accounts Payable,318729.0,324991.0,959198.0,211566.0
Total Assets,49262838.0,34276858.0,36511577.0,75691260.0
Total Non Current Assets,9980538.0,12744788.0,14807433.0,24999175.0
Other Non Current Assets,,3300184.0,,67054.0
Non Current Prepaid Assets,2388435.0,2495570.0,1704812.0,4158397.0
Non Current Deferred Assets,,,0.0,119127.0
Non Current Deferred Taxes Assets,,,0.0,119127.0
Investments And Advances,1694269.0,1722999.0,1882146.0,1914668.0
Goodwill And Other Intangible Assets,0.0,1368424.0,6916107.0,14252575.0
Other Intangible Assets,,1368424.0,6916107.0,14252575.0
Net PPE,5897834.0,3857611.0,4304368.0,4487354.0
Accumulated Depreciation,-1129868.0,-884604.0,-1157281.0,-543722.0
Gross PPE,7027702.0,4742215.0,5461649.0,5031076.0
Other Properties,2663807.0,356588.0,829720.0,398950.0
Machinery Furniture Equipment,41536.0,63268.0,309570.0,309767.0
Buildings And Improvements,4322359.0,4322359.0,4322359.0,4322359.0
Properties,0.0,0.0,0.0,0.0
Current Assets,39282300.0,21532070.0,21704144.0,50692085.0
Assets Held For Sale Current,0.0,6077554.0,0.0,2281567.0
Restricted Cash,1587.0,1129.0,0.0,0.0
Prepaid Assets,17581741.0,80834.0,15383273.0,13726810.0
Inventory,,0.0,108623.0,90769.0
Receivables,21291384.0,15303280.0,6076686.0,18840235.0
Receivables Adjustments Allowances,,-12489219.0,-13665255.0,-32937.0
Other Receivables,4182706.0,4704455.0,3062247.0,1093573.0
Duefrom Related Parties Current,1951294.0,1427829.0,0.0,1906101.0
Accounts Receivable,15157384.0,9170996.0,16679694.0,15873498.0
Allowance For Doubtful Accounts Receivable,-13658675.0,-4854638.0,-6394429.0,-565793.0
Gross Accounts Receivable,28816059.0,14025634.0,23074123.0,16439291.0
Cash Cash Equivalents And Short Term Investments,407588.0,69273.0,135562.0,15752704.0
Cash And Cash Equivalents,407588.0,69273.0,135562.0,15752704.0
