,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,34647419.0,39381181.0,25207256.0,57322064.0
Repurchase Of Capital Stock,-39751206.0,-42162685.0,-9445728.0,-20594438.0
Capital Expenditure,-21705.0,-101454.0,-1104981.0,-2450421.0
Income Tax Paid Supplemental Data,12863429.0,20879724.0,26401643.0,8415900.0
End Cash Position,46991879.0,63195302.0,80550393.0,98478202.0
Beginning Cash Position,63195302.0,80550393.0,98478202.0,93176253.0
Changes In Cash,-16203423.0,-17355091.0,-17927809.0,5301949.0
Financing Cash Flow,-46666923.0,-62871597.0,-71504545.0,-62882236.0
Cash Flow From Continuing Financing Activities,-46666923.0,-62871597.0,-71504545.0,-62882236.0
Net Other Financing Charges,10350857.0,9461710.0,10298891.0,-4311084.0
Proceeds From Stock Option Exercised,409790.0,526285.0,603268.0,0.0
Cash Dividends Paid,-17676364.0,-30696907.0,-72960976.0,-37976714.0
Common Stock Dividend Paid,-17676364.0,-30696907.0,-72960976.0,-37976714.0
Net Common Stock Issuance,-39751206.0,-42162685.0,-9445728.0,-20594438.0
Common Stock Payments,-39751206.0,-42162685.0,-9445728.0,-20594438.0
Investing Cash Flow,-4205624.0,6033871.0,27264499.0,8411700.0
Cash Flow From Continuing Investing Activities,-4205624.0,6033871.0,27264499.0,8411700.0
Net Other Investing Changes,,6813579.0,9000000.0,
Net Investment Purchase And Sale,-4183919.0,-678254.0,19369480.0,10862121.0
Sale Of Investment,15286036.0,6928704.0,40764891.0,25715013.0
Purchase Of Investment,-19469955.0,-7606958.0,-21395411.0,-14852892.0
Net PPE Purchase And Sale,-21705.0,-101454.0,-1104981.0,-2450421.0
Purchase Of PPE,-21705.0,-101454.0,-1104981.0,-2450421.0
Operating Cash Flow,34669124.0,39482635.0,26312237.0,59772485.0
Cash Flow From Continuing Operating Activities,34669124.0,39482635.0,26312237.0,59772485.0
Change In Working Capital,-4860952.0,-27084725.0,-38095234.0,15880632.0
Change In Other Working Capital,9463645.0,-16152447.0,15001924.0,13283772.0
Change In Other Current Assets,-10930911.0,-14039687.0,-50430607.0,3179362.0
Change In Receivables,-3393686.0,3107409.0,-2666551.0,-582502.0
Changes In Account Receivables,-3393686.0,3107409.0,-2666551.0,-582502.0
Stock Based Compensation,11691890.0,10660673.0,7415170.0,7739320.0
Depreciation Amortization Depletion,1289315.0,1377610.0,1281420.0,992836.0
Depreciation And Amortization,1289315.0,1377610.0,1281420.0,992836.0
Depreciation,1289315.0,1377610.0,1281420.0,992836.0
Operating Gains Losses,-16536677.0,17658315.0,-19878658.0,-3005441.0
Gain Loss On Investment Securities,-16536677.0,24471894.0,-10878658.0,-3005441.0
Net Income From Continuing Operations,43085548.0,36870762.0,75589539.0,38165138.0
