,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2928545000.0,-2047792000.0,3332960000.0,12052212000.0
Repurchase Of Capital Stock,-85575000.0,-83605000.0,-58907000.0,-151961000.0
Repayment Of Debt,-157386000.0,-156529000.0,-155141000.0,-163392000.0
Issuance Of Capital Stock,0.0,9949000.0,3752000.0,62000.0
Capital Expenditure,-1151174000.0,-896370000.0,-640034000.0,-633361000.0
Interest Paid Supplemental Data,5080522000.0,2847538000.0,2230990000.0,2959525000.0
End Cash Position,33920614000.0,34120962000.0,39293545000.0,36733767000.0
Beginning Cash Position,34120962000.0,39293545000.0,36733767000.0,25974042000.0
Effect Of Exchange Rate Changes,-760651000.0,-1325381000.0,2779791000.0,2034718000.0
Changes In Cash,560303000.0,-3847202000.0,-220013000.0,8725007000.0
Financing Cash Flow,-2264352000.0,-1600815000.0,-465296000.0,-2088460000.0
Cash Flow From Continuing Financing Activities,-2264352000.0,-1600815000.0,-465296000.0,-2088460000.0
Net Other Financing Charges,-63824000.0,-54454000.0,-11978000.0,-32273000.0
Interest Paid Cff,-25574000.0,-25054000.0,-27374000.0,-32295000.0
Cash Dividends Paid,-1994037000.0,-1196422000.0,-398808000.0,-2392844000.0
Common Stock Dividend Paid,-1994037000.0,-1196422000.0,-398808000.0,-2392844000.0
Net Common Stock Issuance,-85575000.0,-73656000.0,-55155000.0,-151899000.0
Common Stock Payments,-85575000.0,-83605000.0,-58907000.0,-151961000.0
Common Stock Issuance,0.0,9949000.0,3752000.0,62000.0
Net Issuance Payments Of Debt,-95342000.0,-251229000.0,28019000.0,520851000.0
Net Long Term Debt Issuance,-95342000.0,-251229000.0,28019000.0,520851000.0
Long Term Debt Payments,-157386000.0,-156529000.0,-155141000.0,-163392000.0
Investing Cash Flow,-1255064000.0,-1094965000.0,-3727711000.0,-1872106000.0
Cash Flow From Continuing Investing Activities,-1255064000.0,-1094965000.0,-3727711000.0,-1872106000.0
Net Investment Purchase And Sale,-113811000.0,-116477000.0,-3087066000.0,-1236496000.0
Sale Of Investment,1245434000.0,1006325000.0,590605000.0,1600519000.0
Purchase Of Investment,-1359245000.0,-1122802000.0,-3677671000.0,-2837015000.0
Net Investment Properties Purchase And Sale,-37667000.0,-87491000.0,-12068000.0,-25205000.0
Sale Of Investment Properties,,,0.0,1328000.0
Purchase Of Investment Properties,-37667000.0,-87491000.0,-12068000.0,-26533000.0
Net Business Purchase And Sale,-5564000.0,0.0,0.0,0.0
Purchase Of Business,-5564000.0,0.0,0.0,0.0
Net Intangibles Purchase And Sale,-828803000.0,-703670000.0,-532244000.0,-535241000.0
Purchase Of Intangibles,-828803000.0,-703670000.0,-532244000.0,-535241000.0
Net PPE Purchase And Sale,-269219000.0,-187327000.0,-96333000.0,-75164000.0
Sale Of PPE,53152000.0,5373000.0,11457000.0,22956000.0
Purchase Of PPE,-322371000.0,-192700000.0,-107790000.0,-98120000.0
Operating Cash Flow,4079719000.0,-1151422000.0,3972994000.0,12685573000.0
Cash Flow From Continuing Operating Activities,4079719000.0,-1151422000.0,3972994000.0,12685573000.0
Taxes Refund Paid,-2139140000.0,-1106572000.0,-1130415000.0,-1162843000.0
Change In Working Capital,-3209470000.0,-7702165000.0,-2028301000.0,7142838000.0
Change In Other Working Capital,105699000.0,2873169000.0,11842144000.0,4611666000.0
Change In Other Current Liabilities,2604047000.0,3107346000.0,1303118000.0,1273892000.0
Change In Other Current Assets,189883000.0,1035896000.0,488880000.0,1753190000.0
Other Non Cash Items,327098000.0,16013000.0,935828000.0,1262936000.0
Stock Based Compensation,83328000.0,81679000.0,73997000.0,104499000.0
Asset Impairment Charge,71959000.0,0.0,0.0,63978000.0
Deferred Tax,-76088000.0,113063000.0,547393000.0,-1147311000.0
Deferred Income Tax,-76088000.0,113063000.0,547393000.0,-1147311000.0
Depreciation Amortization Depletion,667122000.0,643596000.0,690556000.0,676933000.0
Depreciation And Amortization,667122000.0,643596000.0,690556000.0,676933000.0
Depreciation,667122000.0,643596000.0,690556000.0,676933000.0
Operating Gains Losses,-562111000.0,-115701000.0,-346844000.0,-669884000.0
Gain Loss On Investment Securities,-425144000.0,-5468000.0,-83313000.0,-638709000.0
Gain Loss On Sale Of PPE,-1654000.0,-14979000.0,-16083000.0,-12163000.0
Net Income From Continuing Operations,4959878000.0,4760110000.0,3671829000.0,334138000.0
