,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,318957.0,,,
Ordinary Shares Number,20970128.0,20616888.0,20616888.0,20616888.0
Share Issued,21289085.0,20616888.0,20616888.0,20616888.0
Net Debt,191733000.0,148590000.0,151841000.0,142005000.0
Total Debt,209614000.0,170295000.0,160290000.0,148766000.0
Tangible Book Value,2439000.0,-3570000.0,-9089000.0,-16590000.0
Invested Capital,198161000.0,153038000.0,151130000.0,132199000.0
Working Capital,45755000.0,42786000.0,40090000.0,18196000.0
Net Tangible Assets,2439000.0,-3570000.0,-9089000.0,-16590000.0
Capital Lease Obligations,14076000.0,14048000.0,71000.0,229000.0
Common Stock Equity,2623000.0,-3209000.0,-9089000.0,-16338000.0
Total Capitalization,198161000.0,153038000.0,151130000.0,132199000.0
Total Equity Gross Minority Interest,66018000.0,77189000.0,49693000.0,48438000.0
Minority Interest,63395000.0,80398000.0,58782000.0,64776000.0
Stockholders Equity,2623000.0,-3209000.0,-9089000.0,-16338000.0
Treasury Stock,0.0,13626000.0,13626000.0,13626000.0
Retained Earnings,-36830000.0,-22709000.0,-24729000.0,-24780000.0
Additional Paid In Capital,39432000.0,33108000.0,29249000.0,22051000.0
Capital Stock,21000.0,18000.0,17000.0,17000.0
Common Stock,21000.0,18000.0,17000.0,17000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,233414000.0,201645000.0,195955000.0,178899000.0
Total Non Current Liabilities Net Minority Interest,211377000.0,185191000.0,178917000.0,167615000.0
Other Non Current Liabilities,1763000.0,14896000.0,17999000.0,18155000.0
Tradeand Other Payables Non Current,,,413000.0,76000.0
Non Current Deferred Liabilities,,0.0,628000.0,618000.0
Non Current Deferred Revenue,,,4486000.0,4687000.0
Long Term Debt And Capital Lease Obligation,209614000.0,170295000.0,160290000.0,148766000.0
Long Term Capital Lease Obligation,14076000.0,14048000.0,71000.0,229000.0
Long Term Debt,195538000.0,156247000.0,160219000.0,148537000.0
Current Liabilities,22037000.0,16454000.0,17038000.0,11284000.0
Other Current Liabilities,383000.0,23000.0,319000.0,114000.0
Current Deferred Liabilities,,0.0,423000.0,423000.0
Current Deferred Revenue,,0.0,423000.0,423000.0
Current Debt And Capital Lease Obligation,,7338000.0,6020000.0,2311000.0
Current Debt,,7338000.0,6020000.0,2311000.0
Current Notes Payable,,7338000.0,6020000.0,2311000.0
Payables And Accrued Expenses,21654000.0,16431000.0,16615000.0,10861000.0
Payables,21654000.0,16431000.0,16615000.0,10861000.0
Dueto Related Parties Current,358000.0,239000.0,1117000.0,242000.0
Total Tax Payable,674000.0,566000.0,413000.0,171000.0
Accounts Payable,20622000.0,15626000.0,15085000.0,10448000.0
Total Assets,299432000.0,278834000.0,245648000.0,227337000.0
Total Non Current Assets,231640000.0,219594000.0,188520000.0,197857000.0
Other Non Current Assets,8985000.0,5637000.0,1124000.0,524000.0
Non Current Deferred Assets,278000.0,372000.0,416000.0,527000.0
Financial Assets,1216000.0,1646000.0,0.0,
Investments And Advances,3338000.0,3156000.0,2382000.0,1543000.0
Long Term Equity Investment,3338000.0,3156000.0,2382000.0,1543000.0
Investments In Other Ventures Under Equity Method,,3156000.0,2382000.0,1543000.0
Investment Properties,207128000.0,198242000.0,184598000.0,195011000.0
Goodwill And Other Intangible Assets,184000.0,361000.0,0.0,252000.0
Net PPE,10511000.0,10180000.0,0.0,
Gross PPE,10511000.0,10180000.0,0.0,
Other Properties,10511000.0,10180000.0,,
Current Assets,67792000.0,59240000.0,57128000.0,29480000.0
Other Current Assets,,,1124000.0,776000.0
Current Deferred Assets,,,416000.0,527000.0
Restricted Cash,13835000.0,8277000.0,8154000.0,4283000.0
Prepaid Assets,3448000.0,3003000.0,2104000.0,1447000.0
Inventory,142000.0,138000.0,11087000.0,83000.0
Other Inventories,142000.0,138000.0,129000.0,83000.0
Finished Goods,,0.0,10958000.0,0.0
Receivables,46562000.0,40165000.0,27405000.0,17135000.0
Other Receivables,,32000.0,207000.0,274000.0
Duefrom Related Parties Current,9759000.0,9646000.0,5823000.0,1450000.0
Notes Receivable,34620000.0,28229000.0,20102000.0,14641000.0
Accounts Receivable,2183000.0,2290000.0,1273000.0,770000.0
Cash Cash Equivalents And Short Term Investments,3805000.0,7657000.0,8378000.0,6532000.0
Cash And Cash Equivalents,3805000.0,7657000.0,8378000.0,6532000.0
Cash Financial,3805000.0,7657000.0,8378000.0,6532000.0
