,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,796307000.0,147375000.0,-132855000.0,-179318000.0
Repurchase Of Capital Stock,-1747000.0,-12721000.0,0.0,
Repayment Of Debt,-283316000.0,-601318000.0,-1044878000.0,-559711000.0
Issuance Of Debt,100000000.0,350000000.0,811250000.0,726877000.0
Capital Expenditure,-150443000.0,-139742000.0,-81805000.0,-104886000.0
End Cash Position,643854000.0,115269000.0,216444000.0,29123000.0
Beginning Cash Position,115269000.0,216444000.0,29123000.0,54895000.0
Effect Of Exchange Rate Changes,-293000.0,-660000.0,-108000.0,-880000.0
Changes In Cash,528878000.0,-100515000.0,187429000.0,-24892000.0
Financing Cash Flow,-263993000.0,-334730000.0,-248769000.0,136296000.0
Cash Flow From Continuing Financing Activities,-263993000.0,-334730000.0,-248769000.0,136296000.0
Net Other Financing Charges,-53557000.0,-46082000.0,8605000.0,-7866000.0
Proceeds From Stock Option Exercised,,5024000.0,6667000.0,0.0
Cash Dividends Paid,-25373000.0,-24609000.0,-23746000.0,-23004000.0
Common Stock Dividend Paid,-25373000.0,-24609000.0,-23746000.0,-23004000.0
Net Common Stock Issuance,-1747000.0,-12721000.0,0.0,
Common Stock Payments,-1747000.0,-12721000.0,0.0,
Net Issuance Payments Of Debt,-183316000.0,-251318000.0,-233628000.0,167166000.0
Net Short Term Debt Issuance,-233696000.0,-221273000.0,94105000.0,254971000.0
Short Term Debt Payments,-233696000.0,-571273000.0,-514145000.0,0.0
Short Term Debt Issuance,0.0,350000000.0,608250000.0,254971000.0
Net Long Term Debt Issuance,50380000.0,-30045000.0,-327733000.0,-87805000.0
Long Term Debt Payments,-49620000.0,-30045000.0,-530733000.0,-559711000.0
Long Term Debt Issuance,100000000.0,0.0,203000000.0,471906000.0
Investing Cash Flow,-153879000.0,-52902000.0,487248000.0,-86756000.0
Cash From Discontinued Investing Activities,0.0,56302000.0,543102000.0,0.0
Cash Flow From Continuing Investing Activities,-153879000.0,-109204000.0,-55854000.0,-86756000.0
Net Other Investing Changes,9803000.0,11011000.0,6339000.0,11112000.0
Net Investment Purchase And Sale,-1730000.0,-2105000.0,-6243000.0,-3059000.0
Purchase Of Investment,-1730000.0,-2105000.0,-6243000.0,-3059000.0
Net Business Purchase And Sale,-14380000.0,-15074000.0,6705000.0,0.0
Sale Of Business,10318000.0,5171000.0,18130000.0,0.0
Purchase Of Business,-24698000.0,-20245000.0,-11425000.0,0.0
Net PPE Purchase And Sale,-147572000.0,-103036000.0,-62655000.0,-94809000.0
Sale Of PPE,2871000.0,36706000.0,19150000.0,10077000.0
Purchase Of PPE,-150443000.0,-139742000.0,-81805000.0,-104886000.0
Capital Expenditure Reported,,,,-77147000.0
Operating Cash Flow,946750000.0,287117000.0,-51050000.0,-74432000.0
Cash Flow From Continuing Operating Activities,946750000.0,287117000.0,-51050000.0,-74432000.0
Change In Working Capital,595520000.0,-27916000.0,-267845000.0,-312890000.0
Change In Other Working Capital,111506000.0,65399000.0,-107188000.0,-115170000.0
Change In Other Current Assets,6529000.0,10936000.0,-116403000.0,-53208000.0
Change In Payables And Accrued Expense,-563718000.0,230293000.0,667821000.0,123489000.0
Change In Payable,-563718000.0,230293000.0,667821000.0,123489000.0
Change In Inventory,572235000.0,56859000.0,-528073000.0,-139499000.0
Change In Receivables,468968000.0,-391403000.0,-184002000.0,-128502000.0
Changes In Account Receivables,468968000.0,-391403000.0,-184002000.0,-128502000.0
Other Non Cash Items,-10698000.0,-13018000.0,1010000.0,10072000.0
Stock Based Compensation,12857000.0,11192000.0,11038000.0,10183000.0
Asset Impairment Charge,98675000.0,35147000.0,9184000.0,18718000.0
Deferred Tax,-1596000.0,-20009000.0,-104618000.0,26386000.0
Deferred Income Tax,-1596000.0,-20009000.0,-104618000.0,26386000.0
Depreciation Amortization Depletion,125106000.0,134742000.0,178934000.0,188638000.0
Depreciation And Amortization,125106000.0,134742000.0,178934000.0,188638000.0
Operating Gains Losses,-5643000.0,-1477000.0,-14619000.0,-1324000.0
Earnings Losses From Equity Investments,,5671000.0,-4842000.0,-638000.0
Gain Loss On Sale Of PPE,,,,-649000.0
Gain Loss On Sale Of Business,-5643000.0,0.0,-14619000.0,0.0
Net Income From Continuing Operations,132529000.0,166979000.0,135866000.0,-14215000.0
