,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,93324457.0,93507103.0,93507103.0,93478999.0
Share Issued,93324457.0,93507103.0,93507103.0,93478999.0
Net Debt,590857516.0,589259979.0,587016617.0,613873377.0
Total Debt,590858991.0,589324056.0,587016617.0,614172180.0
Tangible Book Value,1082092221.0,1045886039.0,1412146565.0,1468153148.0
Invested Capital,1672951212.0,1635210095.0,1999163182.0,2082325328.0
Net Tangible Assets,1082092221.0,1045886039.0,1412146565.0,1468153148.0
Common Stock Equity,1082092221.0,1045886039.0,1412146565.0,1468153148.0
Total Capitalization,1672951212.0,1635210095.0,1999163182.0,2082325328.0
Total Equity Gross Minority Interest,1082092221.0,1045886039.0,1412146565.0,1468153148.0
Stockholders Equity,1082092221.0,1045886039.0,1412146565.0,1468153148.0
Retained Earnings,-113150964.0,-186242170.0,158949507.0,201585735.0
Capital Stock,1195243185.0,1232128209.0,1253197058.0,1266567413.0
Common Stock,1195243185.0,1232128209.0,1253197058.0,1266567413.0
Total Liabilities Net Minority Interest,683813711.0,670191828.0,597965569.0,641176208.0
Derivative Product Liabilities,95245.0,46721.0,0.0,3292107.0
Long Term Debt And Capital Lease Obligation,590858991.0,589324056.0,587016617.0,614172180.0
Payables,80129197.0,80250030.0,10835027.0,11120307.0
Other Payable,1861959.0,12169121.0,2528756.0,2134419.0
Accounts Payable,78267238.0,68080909.0,8306271.0,8985888.0
Total Assets,1765905932.0,1716077867.0,2010112134.0,2109329356.0
Investments And Advances,1724820854.0,1667405374.0,1983011892.0,2081885935.0
Investmentin Financial Assets,1724820854.0,1667405374.0,1983011892.0,2081885935.0
Available For Sale Securities,16341334.0,8145069.0,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1708479520.0,1659260305.0,1983011892.0,2081870159.0
Prepaid Assets,9870.0,8629.0,7123.0,13920.0
Receivables,25657613.0,31202971.0,24555119.0,24805698.0
Cash And Cash Equivalents,1475.0,64077.0,0.0,298803.0
Cash Financial,1475.0,64077.0,0.0,298803.0
Cash Cash Equivalents And Federal Funds Sold,15417475.0,17460893.0,2538000.0,2623803.0
