,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,7232733.0,6958096.0,6652412.0,6692172.0
Ordinary Shares Number,18269090.0,18128182.0,18111381.0,16405565.0
Share Issued,25501823.0,25086278.0,24763793.0,23097737.0
Net Debt,2116395000.0,1866989000.0,1379161000.0,1506247000.0
Total Debt,2362937000.0,2211923000.0,1876687000.0,1775613000.0
Tangible Book Value,1328560000.0,1220698000.0,1223552000.0,699363000.0
Invested Capital,3588214000.0,3317676000.0,2966091000.0,2358374000.0
Working Capital,-211177000.0,404438000.0,675366000.0,254288000.0
Net Tangible Assets,1328560000.0,1220698000.0,1223552000.0,699363000.0
Capital Lease Obligations,103283000.0,114945000.0,134148000.0,116602000.0
Common Stock Equity,1328560000.0,1220698000.0,1223552000.0,699363000.0
Total Capitalization,3148277000.0,3164776000.0,2836038000.0,2141140000.0
Total Equity Gross Minority Interest,1328560000.0,1220698000.0,1223552000.0,699363000.0
Stockholders Equity,1328560000.0,1220698000.0,1223552000.0,699363000.0
Gains Losses Not Affecting Retained Earnings,3991000.0,1257000.0,2056000.0,-27000.0
Other Equity Adjustments,3991000.0,1257000.0,2056000.0,-27000.0
Treasury Stock,681932000.0,660023000.0,638057000.0,646008000.0
Retained Earnings,1265420000.0,1169968000.0,1167475000.0,1015622000.0
Additional Paid In Capital,741055000.0,709471000.0,692053000.0,329753000.0
Capital Stock,26000.0,25000.0,25000.0,23000.0
Common Stock,26000.0,25000.0,25000.0,23000.0
Total Liabilities Net Minority Interest,3540850000.0,3290599000.0,2767521000.0,2559562000.0
Total Non Current Liabilities Net Minority Interest,2328543000.0,2420768000.0,2104476000.0,1870217000.0
Other Non Current Liabilities,9448000.0,11718000.0,30786000.0,24388000.0
Non Current Deferred Liabilities,416968000.0,370000000.0,346137000.0,301763000.0
Non Current Deferred Revenue,32366000.0,23612000.0,,
Non Current Deferred Taxes Liabilities,384602000.0,346388000.0,346137000.0,301763000.0
Long Term Debt And Capital Lease Obligation,1902127000.0,2039050000.0,1727553000.0,1544066000.0
Long Term Capital Lease Obligation,82410000.0,94972000.0,115067000.0,102289000.0
Long Term Debt,1819717000.0,1944078000.0,1612486000.0,1441777000.0
Current Liabilities,1212307000.0,869831000.0,663045000.0,689345000.0
Other Current Liabilities,,,307453000.0,307508000.0
Current Deferred Liabilities,391935000.0,412347000.0,307453000.0,307508000.0
Current Deferred Revenue,391935000.0,412347000.0,307453000.0,307508000.0
Current Debt And Capital Lease Obligation,460810000.0,172873000.0,149134000.0,231547000.0
Current Capital Lease Obligation,20873000.0,19973000.0,19081000.0,14313000.0
Current Debt,439937000.0,152900000.0,130053000.0,217234000.0
Other Current Borrowings,439937000.0,152900000.0,130053000.0,217234000.0
Payables And Accrued Expenses,359562000.0,284611000.0,206458000.0,150290000.0
Current Accrued Expenses,305078000.0,226276000.0,162892000.0,102365000.0
Interest Payable,,,10519000.0,6560000.0
Payables,54484000.0,58335000.0,43566000.0,47925000.0
Total Tax Payable,,,22177000.0,13728000.0
Accounts Payable,54484000.0,58335000.0,43566000.0,34197000.0
Total Assets,4869410000.0,4511297000.0,3991073000.0,3258925000.0
Total Non Current Assets,3868280000.0,3237028000.0,2652662000.0,2315292000.0
Other Non Current Assets,98691000.0,93928000.0,113987000.0,21607000.0
Non Current Prepaid Assets,,93928000.0,113987000.0,21607000.0
Non Current Deferred Assets,165767000.0,157410000.0,146850000.0,127463000.0
Investments And Advances,56004000.0,63318000.0,2231000.0,0.0
Investmentin Financial Assets,56004000.0,63318000.0,2231000.0,0.0
Held To Maturity Securities,56004000.0,63318000.0,2231000.0,0.0
Net PPE,3547818000.0,2922372000.0,2389594000.0,2166222000.0
Accumulated Depreciation,-964866000.0,-814837000.0,-696178000.0,-598546000.0
Gross PPE,4512684000.0,3737209000.0,3085772000.0,2764768000.0
Construction In Progress,4389000.0,320572000.0,,
Other Properties,264177000.0,206835000.0,292143000.0,196512000.0
Machinery Furniture Equipment,274927000.0,209808000.0,160237000.0,149727000.0
Properties,622975000.0,62227000.0,59735000.0,87030000.0
Current Assets,1001130000.0,1274269000.0,1338411000.0,943633000.0
Other Current Assets,63054000.0,161636000.0,28073000.0,24616000.0
Restricted Cash,16325000.0,15457000.0,37323000.0,17555000.0
Prepaid Assets,,,28073000.0,24616000.0
Inventory,36335000.0,35546000.0,27500000.0,24006000.0
Receivables,70743000.0,106578000.0,62659000.0,192215000.0
Accounts Receivable,70743000.0,106578000.0,62659000.0,192215000.0
Cash Cash Equivalents And Short Term Investments,814673000.0,955052000.0,1182856000.0,685241000.0
Other Short Term Investments,671414000.0,725063000.0,819478000.0,532477000.0
Cash And Cash Equivalents,143259000.0,229989000.0,363378000.0,152764000.0
