,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.195,0.186,0.154,0.17
Net Income From Continuing Operation Net Minority Interest,30059000.0,34904000.0,28604000.0,25176000.0
Reconciled Depreciation,4969000.0,4701000.0,5172000.0,5330000.0
Net Interest Income,66494000.0,58844000.0,44326000.0,45325000.0
Interest Expense,16266000.0,3482000.0,1171000.0,2362000.0
Interest Income,82760000.0,62326000.0,45497000.0,47687000.0
Normalized Income,30059000.0,34904000.0,28604000.0,25176000.0
Net Income From Continuing And Discontinued Operation,30059000.0,34904000.0,28604000.0,25176000.0
Diluted Average Shares,13816000.0,13808000.0,14302000.0,14552601.0
Basic Average Shares,13530000.0,13553000.0,14090640.0,14386286.0
Diluted EPS,2.18,2.53,2.0,1.73
Basic EPS,2.22,2.58,2.03,1.75
Diluted NI Availto Com Stockholders,30059000.0,34904000.0,28604000.0,25176000.0
Net Income Common Stockholders,30059000.0,34904000.0,28604000.0,25176000.0
Net Income,30059000.0,34904000.0,28604000.0,25176000.0
Net Income Including Noncontrolling Interests,30059000.0,34904000.0,28604000.0,25176000.0
Net Income Continuous Operations,30059000.0,34904000.0,28604000.0,25176000.0
Tax Provision,7297000.0,7996000.0,5217000.0,5165000.0
Pretax Income,37356000.0,42900000.0,33821000.0,30341000.0
Gain On Sale Of Security,,,51000.0,1075000.0
Depreciation Amortization Depletion Income Statement,780000.0,680000.0,859000.0,859000.0
Depreciation And Amortization In Income Statement,780000.0,680000.0,859000.0,859000.0
Amortization,780000.0,680000.0,859000.0,859000.0
Amortization Of Intangibles Income Statement,780000.0,680000.0,859000.0,859000.0
Selling General And Administration,121946000.0,109363000.0,94782000.0,90246000.0
Selling And Marketing Expense,3252000.0,2889000.0,2627000.0,2184000.0
General And Administrative Expense,118694000.0,106474000.0,92155000.0,88062000.0
Other Gand A,,,2405000.0,2230000.0
Salaries And Wages,118694000.0,106474000.0,92155000.0,88062000.0
Total Revenue,187334000.0,175952000.0,146604000.0,139921000.0
Operating Revenue,187334000.0,175952000.0,146604000.0,139921000.0
Occupancy And Equipment,10698000.0,10344000.0,10569000.0,10307000.0
Professional Expense And Contract Services Expense,,,1625000.0,2140000.0
Other Non Interest Expense,17104000.0,11315000.0,6703000.0,7358000.0
