,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-44619000.0,-32346000.0,-43516000.0,-33970000.0
Issuance Of Capital Stock,6881000.0,101000.0,36000.0,58402000.0
Capital Expenditure,-29000.0,-24000.0,-212000.0,-79000.0
End Cash Position,9252000.0,36970000.0,39114000.0,117393000.0
Beginning Cash Position,36970000.0,39114000.0,117393000.0,79842000.0
Effect Of Exchange Rate Changes,2000.0,-4000.0,7000.0,7000.0
Changes In Cash,-27720000.0,-2140000.0,-78286000.0,37544000.0
Financing Cash Flow,6910000.0,116000.0,226000.0,58807000.0
Cash Flow From Continuing Financing Activities,6910000.0,116000.0,226000.0,58807000.0
Net Other Financing Charges,,,,-168000.0
Proceeds From Stock Option Exercised,29000.0,15000.0,190000.0,573000.0
Net Common Stock Issuance,6881000.0,101000.0,36000.0,58402000.0
Common Stock Issuance,6881000.0,101000.0,36000.0,58402000.0
Investing Cash Flow,9960000.0,30066000.0,-35208000.0,12628000.0
Cash Flow From Continuing Investing Activities,9960000.0,30066000.0,-35208000.0,12628000.0
Net Investment Purchase And Sale,9989000.0,30090000.0,-34996000.0,12707000.0
Sale Of Investment,,,,12707000.0
Purchase Of Investment,,,-34996000.0,
Net PPE Purchase And Sale,-29000.0,-24000.0,-212000.0,-79000.0
Purchase Of PPE,-29000.0,-24000.0,-212000.0,-79000.0
Operating Cash Flow,-44590000.0,-32322000.0,-43304000.0,-33891000.0
Cash Flow From Continuing Operating Activities,-44590000.0,-32322000.0,-43304000.0,-33891000.0
Change In Working Capital,2810000.0,4317000.0,1516000.0,-262000.0
Change In Other Current Assets,-343000.0,-124000.0,-4000.0,12000.0
Change In Payables And Accrued Expense,2892000.0,4268000.0,1442000.0,1255000.0
Change In Accrued Expense,3172000.0,-3343000.0,1914000.0,1044000.0
Change In Payable,-280000.0,7611000.0,-472000.0,211000.0
Change In Account Payable,-280000.0,7611000.0,-472000.0,211000.0
Change In Prepaid Assets,261000.0,173000.0,78000.0,-1529000.0
Other Non Cash Items,-312000.0,-571000.0,6970000.0,-435000.0
Stock Based Compensation,3653000.0,5207000.0,12949000.0,21438000.0
Depreciation Amortization Depletion,466000.0,528000.0,622000.0,614000.0
Depreciation And Amortization,466000.0,528000.0,622000.0,614000.0
Depreciation,466000.0,528000.0,622000.0,614000.0
Operating Gains Losses,,20000.0,-7000.0,-8000.0
Net Foreign Currency Exchange Gain Loss,0.0,4000.0,-7000.0,-8000.0
Gain Loss On Sale Of PPE,0.0,16000.0,0.0,
Net Income From Continuing Operations,-51207000.0,-41823000.0,-65354000.0,-55238000.0
