,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,2667021.39
Tax Rate For Calcs,0.0,0.0,0.0,0.27
Normalized EBITDA,-25060572.0,-14371935.0,-7314115.0,-2572168.0
Total Unusual Items,0.0,-500000.0,-3078515.0,9877857.0
Total Unusual Items Excluding Goodwill,0.0,-500000.0,-3078515.0,9877857.0
Net Income From Continuing Operation Net Minority Interest,-23964211.0,-14835939.0,-10456870.0,6644465.0
Reconciled Depreciation,12044.0,9268.0,0.0,
EBITDA,-25060572.0,-14871935.0,-10392630.0,7305689.0
EBIT,-25072616.0,-14881203.0,-10392630.0,7305689.0
Net Interest Income,1163975.0,547268.0,-64240.0,-661224.0
Interest Expense,,,64240.0,661224.0
Interest Income,1163975.0,547268.0,,
Normalized Income,-23964211.0,-14335939.0,-7378355.0,-566370.61
Net Income From Continuing And Discontinued Operation,-23964211.0,-14835939.0,-10456870.0,6644465.0
Total Expenses,25072616.0,14881203.0,7437987.0,2572168.0
Total Operating Income As Reported,-25072616.0,-15381203.0,-10525819.0,-2572168.0
Diluted Average Shares,15966053.0,15966053.0,2833674.0,10209792.0
Basic Average Shares,15966053.0,15966053.0,2833674.0,10209792.0
Diluted EPS,-1.5,-0.93,-3.69,-0.797835
Basic EPS,-1.5,-0.93,-3.69,0.10489
Diluted NI Availto Com Stockholders,-23964211.0,-14835939.0,-10456870.0,-8145726.0
Average Dilution Earnings,,,,-9216633.0
Net Income Common Stockholders,-23964211.0,-14835939.0,-10456870.0,1070907.0
Otherunder Preferred Stock Dividend,,,,5573558.0
Net Income,-23964211.0,-14835939.0,-10456870.0,6644465.0
Net Income Including Noncontrolling Interests,-23964211.0,-14835939.0,-10456870.0,6644465.0
Net Income Continuous Operations,-23964211.0,-14835939.0,-10456870.0,6644465.0
Pretax Income,-23964211.0,-14835939.0,-10456870.0,6644465.0
Other Income Expense,-55570.0,-502004.0,-2954643.0,9877857.0
Other Non Operating Income Expenses,-55570.0,-2004.0,123872.0,9877857.0
Special Income Charges,0.0,-500000.0,-3087832.0,0.0
Other Special Charges,,500000.0,3087832.0,
Restructuring And Mergern Acquisition,,,3087832.0,0.0
Gain On Sale Of Security,,,9317.0,9877857.0
Net Non Operating Interest Income Expense,1163975.0,547268.0,-64240.0,-661224.0
Interest Expense Non Operating,,,64240.0,661224.0
Interest Income Non Operating,1163975.0,547268.0,,
Operating Income,-25072616.0,-14881203.0,-7437987.0,-2572168.0
Operating Expense,25072616.0,14881203.0,7437987.0,2572168.0
Research And Development,17782731.0,7091163.0,3805067.0,1641501.0
Selling General And Administration,7289885.0,7790040.0,3632920.0,930667.0
General And Administrative Expense,7289885.0,7790040.0,3632920.0,930667.0
Other Gand A,7289885.0,7790040.0,3632920.0,930667.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
