,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,44664382.0,44664382.0,44664382.0,44664382.0
Share Issued,44664382.0,44664382.0,44664382.0,44664382.0
Net Debt,282042373.0,218326417.0,316064977.0,274278548.0
Total Debt,282600000.0,268900000.0,323800000.0,309100000.0
Tangible Book Value,565465030.0,538859690.0,645050319.0,633741121.0
Invested Capital,848065030.0,807759690.0,968850319.0,942841121.0
Net Tangible Assets,565465030.0,538859690.0,645050319.0,633741121.0
Common Stock Equity,565465030.0,538859690.0,645050319.0,633741121.0
Total Capitalization,848065030.0,807759690.0,968850319.0,942841121.0
Total Equity Gross Minority Interest,565465030.0,538859690.0,645050319.0,633741121.0
Stockholders Equity,565465030.0,538859690.0,645050319.0,633741121.0
Retained Earnings,-274082985.0,-300891453.0,-194700824.0,-206010017.0
Additional Paid In Capital,839503351.0,839706479.0,839706479.0,839706474.0
Capital Stock,44664.0,44664.0,44664.0,44664.0
Common Stock,44664.0,44664.0,44664.0,44664.0
Total Liabilities Net Minority Interest,374327785.0,433623238.0,450373594.0,421511660.0
Preferred Securities Outside Stock Equity,44388177.0,44954207.0,44873462.0,44792717.0
Long Term Debt And Capital Lease Obligation,282600000.0,268900000.0,323800000.0,309100000.0
Payables,46114005.0,118589612.0,81048710.0,67226923.0
Other Payable,1804118.0,890049.0,1458629.0,1438376.0
Accounts Payable,44309887.0,117699563.0,79590081.0,65788547.0
Total Assets,939792815.0,972482928.0,1095423913.0,1055252781.0
Investments And Advances,924960464.0,849812727.0,1019399769.0,1007408273.0
Investmentin Financial Assets,924960464.0,849812727.0,1019399769.0,1007408273.0
Available For Sale Securities,16517158.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,908440124.0,849809545.0,1019399769.0,1007408273.0
Prepaid Assets,0.0,0.0,0.0,40077.0
Receivables,14164325.0,71721710.0,68247911.0,12982979.0
Cash And Cash Equivalents,557627.0,50573583.0,7735023.0,34821452.0
Cash Financial,557627.0,50573583.0,7735023.0,34821452.0
Cash Cash Equivalents And Federal Funds Sold,557627.0,50573583.0,7735023.0,34821452.0
