,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,5376315.0,1932628.0,11285043.0,4643396.0
Ordinary Shares Number,106005500.0,108191218.0,111096772.0,117296951.0
Share Issued,111381815.0,110123846.0,122381815.0,121940347.0
Net Debt,565168000.0,777099000.0,617885000.0,634808000.0
Total Debt,1283459000.0,1345732000.0,1064505000.0,1166862000.0
Tangible Book Value,1201609000.0,1089971000.0,980382000.0,898111000.0
Invested Capital,2134077000.0,2133843000.0,1829370000.0,1896131000.0
Working Capital,561620000.0,412169000.0,404372000.0,407403000.0
Net Tangible Assets,1201609000.0,1089971000.0,980382000.0,898111000.0
Capital Lease Obligations,378510000.0,337980000.0,246854000.0,195772000.0
Common Stock Equity,1229128000.0,1126091000.0,1011719000.0,925041000.0
Total Capitalization,1926971000.0,1854074000.0,1717206000.0,1738505000.0
Total Equity Gross Minority Interest,1265648000.0,1163643000.0,1047830000.0,963724000.0
Minority Interest,36520000.0,37552000.0,36111000.0,38683000.0
Stockholders Equity,1229128000.0,1126091000.0,1011719000.0,925041000.0
Other Equity Interest,18654000.0,18792000.0,16073000.0,14795000.0
Gains Losses Not Affecting Retained Earnings,-111136000.0,-50493000.0,-137813000.0,-177183000.0
Other Equity Adjustments,175127000.0,123627000.0,86814000.0,34291000.0
Fixed Assets Revaluation Reserve,317598000.0,281909000.0,289982000.0,343570000.0
Foreign Currency Translation Adjustments,-603861000.0,-456029000.0,-514609000.0,-555044000.0
Treasury Stock,8062000.0,4792000.0,16909000.0,7630000.0
Retained Earnings,418789000.0,202342000.0,115735000.0,8671000.0
Additional Paid In Capital,743810000.0,793169000.0,851060000.0,902815000.0
Capital Stock,167073000.0,167073000.0,183573000.0,183573000.0
Common Stock,167073000.0,167073000.0,183573000.0,183573000.0
Total Liabilities Net Minority Interest,1899246000.0,1945212000.0,1534571000.0,1518512000.0
Total Non Current Liabilities Net Minority Interest,1405192000.0,1334359000.0,1177145000.0,1159346000.0
Derivative Product Liabilities,0.0,96000.0,0.0,
Tradeand Other Payables Non Current,2578000.0,18791000.0,1527000.0,1365000.0
