,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,7963444.0,7391996.0,7044408.0,3177050.0
Share Issued,7963444.0,7391996.0,7044408.0,3177050.0
Net Debt,16061933.0,,,
Total Debt,16094303.0,16815816.0,18951097.0,25208907.0
Tangible Book Value,109245667.0,110793193.0,124758185.0,92154193.0
Invested Capital,125339970.0,127546831.0,143576734.0,117363100.0
Working Capital,112592298.0,114747165.0,129233969.0,69161390.0
Net Tangible Assets,109245667.0,110793193.0,124758185.0,92154193.0
Capital Lease Obligations,0.0,62178.0,132548.0,0.0
Common Stock Equity,109245667.0,110793193.0,124758185.0,92154193.0
Total Capitalization,109245667.0,110793193.0,124758185.0,92460711.0
Total Equity Gross Minority Interest,109245667.0,110793193.0,124758185.0,92154193.0
Stockholders Equity,109245667.0,110793193.0,124758185.0,92154193.0
Gains Losses Not Affecting Retained Earnings,4865050.0,6849439.0,18501256.0,15428482.0
Other Equity Adjustments,4865050.0,6849439.0,18501256.0,15428482.0
Retained Earnings,-60497371.0,-59726943.0,-55281680.0,-43026465.0
Additional Paid In Capital,164870025.0,163663305.0,161531565.0,119748999.0
Capital Stock,7963.0,7392.0,7044.0,3177.0
Common Stock,7963.0,7392.0,7044.0,3177.0
Total Liabilities Net Minority Interest,27223879.0,28342512.0,28514277.0,44983327.0
Total Non Current Liabilities Net Minority Interest,3350625.0,3958625.0,4631253.0,5940920.0
Tradeand Other Payables Non Current,3350625.0,3958625.0,4566625.0,5634402.0
Non Current Deferred Liabilities,,,,0.0
Non Current Deferred Revenue,,,,0.0
Long Term Debt And Capital Lease Obligation,,0.0,64628.0,306518.0
Long Term Capital Lease Obligation,,0.0,64628.0,0.0
Long Term Debt,,,,306518.0
Current Liabilities,23873254.0,24383887.0,23883024.0,39042407.0
Current Debt And Capital Lease Obligation,16094303.0,16815816.0,18886469.0,24902389.0
Current Capital Lease Obligation,0.0,62178.0,67920.0,0.0
Current Debt,16094303.0,16753638.0,18818549.0,24902389.0
Other Current Borrowings,10871560.0,11055911.0,12077105.0,21896744.0
Current Notes Payable,5222743.0,5697727.0,6741444.0,3005645.0
Payables And Accrued Expenses,7778951.0,7568071.0,4996555.0,14140018.0
Current Accrued Expenses,2826816.0,3114582.0,1031716.0,10449564.0
Interest Payable,343749.0,608284.0,712766.0,10163196.0
Payables,4952135.0,4453489.0,3964839.0,3690454.0
Other Payable,604961.0,700866.0,784395.0,440328.0
Dueto Related Parties Current,,0.0,27357.0,28440.0
Total Tax Payable,4277091.0,3681352.0,3075233.0,3145612.0
Income Tax Payable,4276904.0,3681207.0,3075162.0,2746757.0
Accounts Payable,70083.0,71271.0,77854.0,76074.0
Total Assets,136469546.0,139135705.0,153272462.0,137137520.0
Total Non Current Assets,3994.0,4653.0,155469.0,28933723.0
Non Current Prepaid Assets,,0.0,17192.0,16799.0
Investments And Advances,,,,0.0
Other Investments,,,,0.0
Net PPE,3994.0,4653.0,138277.0,28916924.0
Accumulated Depreciation,,,,0.0
Gross PPE,,4653.0,138277.0,28916924.0
Construction In Progress,,,,0.0
Other Properties,,4653.0,5728.0,28916924.0
Buildings And Improvements,,0.0,132549.0,0.0
Properties,,0.0,0.0,0.0
Current Assets,136465552.0,139131052.0,153116993.0,108203797.0
Other Current Assets,,62177.0,,
Prepaid Assets,67440761.0,31923.0,34872.0,55420.0
Receivables,68992421.0,223279.0,1070234.0,344364.0
Other Receivables,48519.0,49690.0,880612.0,35687.0
Taxes Receivable,170694.0,173589.0,189622.0,0.0
Accrued Interest Receivable,,,,0.0
Loans Receivable,68773208.0,0.0,,
Accounts Receivable,,,0.0,308677.0
Allowance For Doubtful Accounts Receivable,,,0.0,-34297.0
Gross Accounts Receivable,,,0.0,342974.0
Cash Cash Equivalents And Short Term Investments,32370.0,138813673.0,152011887.0,107804013.0
Cash And Cash Equivalents,32370.0,138813673.0,152011887.0,107804013.0
Cash Financial,32370.0,138813673.0,152011887.0,107804013.0
