,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,6429692.0,9448000.0,9448000.0,9448000.0
Share Issued,6429692.0,9448000.0,9448000.0,9448000.0
Net Debt,,150000.0,150000.0,112871.0
Total Debt,60000.0,150000.0,150000.0,112871.0
Tangible Book Value,40694468.0,16000.0,18155.0,18137.0
Invested Capital,40754468.0,166000.0,168155.0,131008.0
Working Capital,-746512.0,-662788.0,-238001.0,-126328.0
Net Tangible Assets,40694468.0,16000.0,18155.0,18137.0
Common Stock Equity,40694468.0,16000.0,18155.0,18137.0
Total Capitalization,40694468.0,16000.0,18155.0,18137.0
Total Equity Gross Minority Interest,40694468.0,16000.0,18155.0,18137.0
Stockholders Equity,40694468.0,16000.0,18155.0,18137.0
Retained Earnings,-66400.0,-11228.0,-9073.0,-9073.0
Additional Paid In Capital,0.0,27028.0,27028.0,27027.0
Capital Stock,40760868.0,200.0,200.0,183.0
Common Stock,40760868.0,200.0,200.0,183.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,966364.0,664816.0,238029.0,126338.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0
Current Liabilities,966364.0,664816.0,238029.0,126338.0
Other Current Liabilities,,,60445.0,
Current Deferred Liabilities,923.0,217462.0,60445.0,0.0
Current Debt And Capital Lease Obligation,60000.0,150000.0,150000.0,112871.0
Current Debt,60000.0,150000.0,150000.0,112871.0
Other Current Borrowings,60000.0,150000.0,150000.0,112871.0
Current Notes Payable,60000.0,0.0,150000.0,112871.0
Payables And Accrued Expenses,905441.0,297354.0,27584.0,13467.0
Current Accrued Expenses,70000.0,297049.0,27584.0,13467.0
Payables,835441.0,305.0,60445.0,
Dueto Related Parties Current,923.0,217462.0,60445.0,0.0
Total Tax Payable,630367.0,0.0,,
Accounts Payable,205074.0,305.0,,
Total Assets,41660832.0,680816.0,256184.0,144475.0
Total Non Current Assets,41440980.0,678788.0,256156.0,144465.0
Other Non Current Assets,41440980.0,,,
Non Current Deferred Assets,0.0,678788.0,256156.0,144465.0
Current Assets,219852.0,2028.0,28.0,10.0
Prepaid Assets,63366.0,2000.0,0.0,0.0
Receivables,60000.0,28.0,28.0,10.0
Other Receivables,60000.0,28.0,28.0,10.0
Duefrom Related Parties Current,60000.0,0.0,,
Cash Cash Equivalents And Short Term Investments,96486.0,0.0,,
Cash And Cash Equivalents,96486.0,0.0,,
Cash Financial,96486.0,0.0,,
