,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-1302.0
Tax Rate For Calcs,0.0,0.0,0.0,0.001
Normalized EBITDA,-3877000.0,-8824000.0,-7729000.0,-4019000.0
Total Unusual Items,0.0,-338000.0,822000.0,-1302000.0
Total Unusual Items Excluding Goodwill,0.0,-338000.0,822000.0,-1302000.0
Net Income From Continuing Operation Net Minority Interest,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Reconciled Depreciation,33000.0,159000.0,188000.0,184000.0
Reconciled Cost Of Revenue,5494000.0,6286000.0,8167000.0,11643000.0
EBITDA,-3877000.0,-9162000.0,-6907000.0,-5321000.0
EBIT,-3910000.0,-9321000.0,-7095000.0,-5505000.0
Net Interest Income,-323000.0,-954000.0,-792000.0,-481000.0
Interest Expense,380000.0,954000.0,792000.0,481000.0
Interest Income,57000.0,0.0,,
Normalized Income,-4293000.0,-9941000.0,-8708000.0,-4680302.0
Net Income From Continuing And Discontinued Operation,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Total Expenses,9688000.0,14925000.0,18593000.0,20958000.0
Total Operating Income As Reported,-3971000.0,-9295000.0,-8707000.0,-4070000.0
Diluted Average Shares,3241000.0,1158571.0,651571.0,467142.0
Basic Average Shares,3241000.0,1158571.0,651571.0,467142.0
Diluted EPS,-1.32,-8.89,-12.11,-12.81
Basic EPS,-1.32,-8.89,-12.11,-12.81
Diluted NI Availto Com Stockholders,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Net Income Common Stockholders,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Net Income,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Net Income Including Noncontrolling Interests,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Net Income Continuous Operations,-4293000.0,-10279000.0,-7886000.0,-5981000.0
Tax Provision,3000.0,4000.0,-1000.0,-5000.0
Pretax Income,-4290000.0,-10275000.0,-7887000.0,-5986000.0
Other Income Expense,4000.0,-364000.0,1633000.0,-1375000.0
Other Non Operating Income Expenses,4000.0,-26000.0,811000.0,-73000.0
Special Income Charges,0.0,-338000.0,822000.0,-216000.0
Other Special Charges,,,-801000.0,276000.0
Write Off,0.0,338000.0,0.0,
Impairment Of Capital Assets,0.0,338000.0,,
Restructuring And Mergern Acquisition,,0.0,-21000.0,-60000.0
Gain On Sale Of Security,,,,-1086000.0
Net Non Operating Interest Income Expense,-323000.0,-954000.0,-792000.0,-481000.0
Interest Expense Non Operating,380000.0,954000.0,792000.0,481000.0
Interest Income Non Operating,57000.0,0.0,,
Operating Income,-3971000.0,-8957000.0,-8728000.0,-4130000.0
Operating Expense,4194000.0,8639000.0,10426000.0,9315000.0
Research And Development,587000.0,1491000.0,1891000.0,1415000.0
Selling General And Administration,3607000.0,7148000.0,8535000.0,7900000.0
Gross Profit,223000.0,-318000.0,1698000.0,5185000.0
Cost Of Revenue,5494000.0,6286000.0,8167000.0,11643000.0
Total Revenue,5717000.0,5968000.0,9865000.0,16828000.0
Operating Revenue,5717000.0,5968000.0,9865000.0,16828000.0
