,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-17290583.0,-14540266.0,-8101438.0,-1660260.0
Repayment Of Debt,-54442.0,-88993.0,-155748.0,-13838.0
Issuance Of Capital Stock,21882311.0,7890716.0,12427506.0,2899091.0
Capital Expenditure,-353506.0,-319013.0,-234030.0,-52923.0
End Cash Position,14166196.0,8503274.0,16308805.0,1717385.0
Beginning Cash Position,8503274.0,16308805.0,1717385.0,0.0
Effect Of Exchange Rate Changes,690390.0,-529113.0,-376933.0,15390.0
Changes In Cash,4972532.0,-7276418.0,14968353.0,1701995.0
Financing Cash Flow,22263115.0,7263848.0,23069791.0,3362255.0
Cash Flow From Continuing Financing Activities,22263115.0,7263848.0,23069791.0,3362255.0
Net Other Financing Charges,-1579306.0,-672555.0,-100930.0,-14013.0
Proceeds From Stock Option Exercised,2014552.0,134680.0,10898963.0,413521.0
Net Common Stock Issuance,21882311.0,7890716.0,12427506.0,2899091.0
Common Stock Issuance,21882311.0,7890716.0,12427506.0,2899091.0
Net Issuance Payments Of Debt,-54442.0,-88993.0,-155748.0,63656.0
Net Long Term Debt Issuance,-54442.0,-88993.0,-155748.0,63656.0
Long Term Debt Payments,-54442.0,-88993.0,-155748.0,-13838.0
Investing Cash Flow,-353506.0,-319013.0,-234030.0,-52923.0
Cash Flow From Continuing Investing Activities,-353506.0,-319013.0,-234030.0,-52923.0
Net Intangibles Purchase And Sale,,0.0,-1936.0,-9043.0
Purchase Of Intangibles,,0.0,-1936.0,-9043.0
Net PPE Purchase And Sale,-353506.0,-319013.0,-232094.0,-43880.0
Purchase Of PPE,-353506.0,-319013.0,-232094.0,-43880.0
Operating Cash Flow,-16937077.0,-14221253.0,-7867408.0,-1607337.0
Cash Flow From Continuing Operating Activities,-16937077.0,-14221253.0,-7867408.0,-1607337.0
Change In Working Capital,152466.0,-362695.0,1670358.0,-236977.0
Change In Other Working Capital,,,463559.0,
Change In Payables And Accrued Expense,1156446.0,206109.0,1401507.0,207833.0
Change In Receivables,-1003980.0,-568804.0,-194708.0,-444810.0
Other Non Cash Items,21792.0,110526.0,1458135.0,18964.0
Stock Based Compensation,1473868.0,2165150.0,780042.0,88546.0
Depreciation Amortization Depletion,246124.0,212282.0,115058.0,14514.0
Depreciation And Amortization,246124.0,212282.0,115058.0,14514.0
Depreciation,246124.0,212282.0,115058.0,
Operating Gains Losses,302331.0,922298.0,5415512.0,208086.0
Gain Loss On Investment Securities,1303480.0,489499.0,5087559.0,192353.0
Net Foreign Currency Exchange Gain Loss,-1001149.0,432799.0,327953.0,15733.0
Net Income From Continuing Operations,-19133658.0,-17268814.0,-17306513.0,-1700470.0
