,2024-01-31,2023-01-31,2021-02-28,2020-02-29
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.000936,0.21,5.4e-05,0.27
Net Income From Continuing Operation Net Minority Interest,85429000.0,-84547000.0,405011000.0,7507996.0
Net Interest Income,4103000.0,5152000.0,3454000.0,847073.0
Interest Expense,,,206000.0,
Interest Income,4103000.0,5152000.0,3660000.0,847073.0
Normalized Income,85429000.0,-84547000.0,405011000.0,7507996.0
Net Income From Continuing And Discontinued Operation,85429000.0,-84547000.0,405011000.0,7507996.0
Diluted Average Shares,34308835.0,34368699.0,34322966.0,34127255.0
Basic Average Shares,34308835.0,34368699.0,34322966.0,34127255.0
Diluted EPS,2.49,-2.46,11.8,0.22
Basic EPS,2.49,-2.46,11.8,0.22
Diluted NI Availto Com Stockholders,85429000.0,-84547000.0,405011000.0,7507996.0
Net Income Common Stockholders,85429000.0,-84547000.0,405011000.0,7507996.0
Preferred Stock Dividends,0.0,0.0,,0.0
Net Income,85429000.0,-84547000.0,405011000.0,7507996.0
Net Income Including Noncontrolling Interests,85429000.0,-84547000.0,405011000.0,7507996.0
Net Income Continuous Operations,85429000.0,-84547000.0,405011000.0,7507996.0
Tax Provision,80000.0,53000.0,22000.0,
Pretax Income,85509000.0,-84494000.0,405033000.0,7507996.0
Gain On Sale Of Security,30207000.0,-6358000.0,171687000.0,31371579.0
Operating Expense,597000.0,635000.0,1025000.0,261224.0
Other Operating Expenses,-686000.0,-881000.0,346000.0,8400.0
Selling General And Administration,1283000.0,1516000.0,679000.0,252824.0
General And Administrative Expense,1283000.0,1516000.0,679000.0,252824.0
Total Revenue,86106000.0,-83859000.0,406058000.0,7769220.0
Operating Revenue,86106000.0,-83859000.0,406058000.0,7769220.0
