,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1233000.0,-2132000.0,787000.0,-229000.0
Repurchase Of Capital Stock,-356000.0,-165000.0,-423000.0,-144000.0
Capital Expenditure,-1195000.0,-1080000.0,-623000.0,-860000.0
Income Tax Paid Supplemental Data,171000.0,556000.0,415000.0,137000.0
End Cash Position,12341000.0,11510000.0,14190000.0,14167000.0
Beginning Cash Position,11510000.0,14190000.0,14167000.0,13936000.0
Effect Of Exchange Rate Changes,-46000.0,-383000.0,-341000.0,604000.0
Changes In Cash,877000.0,-2297000.0,364000.0,-373000.0
Financing Cash Flow,-356000.0,-165000.0,-423000.0,-144000.0
Cash Flow From Continuing Financing Activities,-356000.0,-165000.0,-423000.0,-144000.0
Net Common Stock Issuance,-356000.0,-165000.0,-423000.0,-144000.0
Common Stock Payments,-356000.0,-165000.0,-423000.0,-144000.0
Investing Cash Flow,-1195000.0,-1080000.0,-623000.0,-860000.0
Cash Flow From Continuing Investing Activities,-1195000.0,-1080000.0,-623000.0,-860000.0
Net PPE Purchase And Sale,-1195000.0,-1080000.0,-623000.0,-860000.0
Purchase Of PPE,-1195000.0,-1080000.0,-623000.0,-860000.0
Operating Cash Flow,2428000.0,-1052000.0,1410000.0,631000.0
Cash Flow From Continuing Operating Activities,2428000.0,-1052000.0,1410000.0,631000.0
Change In Working Capital,-157000.0,-2062000.0,-160000.0,1125000.0
Change In Other Working Capital,-267000.0,199000.0,539000.0,-380000.0
Change In Other Current Liabilities,-684000.0,-890000.0,251000.0,-491000.0
Change In Other Current Assets,-48000.0,61000.0,598000.0,-398000.0
Change In Payables And Accrued Expense,109000.0,-428000.0,94000.0,-38000.0
Change In Prepaid Assets,637000.0,684000.0,673000.0,1182000.0
Change In Inventory,815000.0,-588000.0,-750000.0,-414000.0
Change In Receivables,-719000.0,-1100000.0,-1565000.0,1664000.0
Changes In Account Receivables,-719000.0,-1100000.0,-1565000.0,1664000.0
Other Non Cash Items,301000.0,394000.0,220000.0,245000.0
Stock Based Compensation,1190000.0,1176000.0,1238000.0,1467000.0
Asset Impairment Charge,,,0.0,943000.0
Depreciation Amortization Depletion,608000.0,560000.0,667000.0,815000.0
Depreciation And Amortization,608000.0,560000.0,667000.0,815000.0
Depreciation,608000.0,560000.0,,
Net Income From Continuing Operations,486000.0,-1120000.0,-555000.0,-3964000.0
