,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,10350726.0,24740128.0,21097870.0,
Ordinary Shares Number,879802778.0,865413376.0,868685634.0,799900150.0
Share Issued,890153504.0,890153504.0,889783504.0,799900150.0
Total Debt,280093000.0,295029000.0,310896000.0,135932000.0
Tangible Book Value,13415419000.0,11624822000.0,10673598000.0,-2300666000.0
Invested Capital,13429202000.0,11640763000.0,10674056000.0,-2300117000.0
Working Capital,9015686000.0,10795153000.0,10174752000.0,3027289000.0
Net Tangible Assets,13415419000.0,11624822000.0,10673598000.0,-2300666000.0
Capital Lease Obligations,280093000.0,295029000.0,310896000.0,135932000.0
Common Stock Equity,13429202000.0,11640763000.0,10674056000.0,-2300117000.0
Total Capitalization,13429202000.0,11640763000.0,10674056000.0,-2300117000.0
Total Equity Gross Minority Interest,13429193000.0,11640763000.0,10674056000.0,-2300117000.0
Minority Interest,-9000.0,0.0,,
Stockholders Equity,13429202000.0,11640763000.0,10674056000.0,-2300117000.0
Gains Losses Not Affecting Retained Earnings,903810000.0,695184000.0,-257765000.0,-130387000.0
Other Equity Adjustments,903810000.0,695184000.0,-257765000.0,-130387000.0
Treasury Stock,479730000.0,918894000.0,0.0,0.0
Retained Earnings,-2492253000.0,-3586480000.0,-3693119000.0,-2622045000.0
Additional Paid In Capital,15496811000.0,15450389000.0,14624386000.0,452234000.0
Capital Stock,564000.0,564000.0,554000.0,81000.0
Common Stock,564000.0,564000.0,554000.0,81000.0
Total Liabilities Net Minority Interest,4510855000.0,3186104000.0,2967567000.0,7383396000.0
Total Non Current Liabilities Net Minority Interest,153504000.0,154995000.0,183365000.0,5663373000.0
Preferred Securities Outside Stock Equity,,,0.0,5587000000.0
Non Current Deferred Liabilities,28425000.0,11404000.0,0.0,
Non Current Deferred Taxes Liabilities,28425000.0,11404000.0,0.0,
Long Term Debt And Capital Lease Obligation,125079000.0,143591000.0,183365000.0,76373000.0
Long Term Capital Lease Obligation,125079000.0,143591000.0,183365000.0,76373000.0
Current Liabilities,4357351000.0,3031109000.0,2784202000.0,1720023000.0
Current Deferred Liabilities,2867271000.0,2119522000.0,1999640000.0,1225164000.0
Current Deferred Revenue,2867271000.0,2119522000.0,1999640000.0,1225164000.0
Current Debt And Capital Lease Obligation,155014000.0,151438000.0,127531000.0,59559000.0
Current Capital Lease Obligation,155014000.0,151438000.0,127531000.0,59559000.0
Payables And Accrued Expenses,1335066000.0,760149000.0,657031000.0,435300000.0
Current Accrued Expenses,,,,2115000.0
Payables,1335066000.0,760149000.0,657031000.0,435300000.0
Other Payable,589193000.0,422254000.0,405636000.0,290488000.0
Dueto Related Parties Current,,,0.0,103596000.0
Total Tax Payable,116657000.0,152598000.0,218419000.0,21704000.0
Accounts Payable,629216000.0,185297000.0,32976000.0,19512000.0
Total Assets,17940048000.0,14826867000.0,13641623000.0,5083279000.0
Total Non Current Assets,4567011000.0,1000605000.0,682669000.0,335967000.0
Other Non Current Assets,4000000.0,4000000.0,4000000.0,
Investments And Advances,2473128000.0,0.0,,
Goodwill And Other Intangible Assets,13783000.0,15941000.0,458000.0,549000.0
Other Intangible Assets,8093000.0,10251000.0,458000.0,549000.0
Goodwill,5690000.0,5690000.0,0.0,
Net PPE,2076100000.0,980664000.0,678211000.0,335418000.0
Accumulated Depreciation,-530259000.0,-281379000.0,-146256000.0,-66327000.0
Gross PPE,2606359000.0,1262043000.0,824467000.0,401745000.0
Leases,136541000.0,95554000.0,65885000.0,39460000.0
Other Properties,2432173000.0,1138648000.0,738768000.0,348868000.0
Machinery Furniture Equipment,37645000.0,27841000.0,19814000.0,13417000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,13373037000.0,13826262000.0,12958954000.0,4747312000.0
Other Current Assets,36415000.0,41958000.0,19896000.0,5609000.0
Prepaid Assets,206193000.0,324911000.0,300635000.0,85178000.0
Receivables,220782000.0,249480000.0,411669000.0,121921000.0
Other Receivables,175742000.0,202769000.0,353688000.0,41221000.0
Duefrom Related Parties Current,2569000.0,3177000.0,4284000.0,40799000.0
Loans Receivable,25744000.0,33672000.0,52695000.0,32902000.0
Accounts Receivable,16727000.0,9862000.0,1002000.0,6999000.0
Cash Cash Equivalents And Short Term Investments,12909647000.0,13209913000.0,12226754000.0,4534604000.0
Other Short Term Investments,10436688000.0,3458089000.0,884996000.0,536401000.0
Cash And Cash Equivalents,2472959000.0,9751824000.0,11341758000.0,3998203000.0
