,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,185782408.0,160362861.0,169274033.0,167569951.0
Share Issued,185782408.0,160362861.0,169274033.0,167569951.0
Net Debt,4757073000.0,5396443000.0,5395754000.0,2282400000.0
Total Debt,4911930000.0,5527715000.0,5498633000.0,2500393000.0
Tangible Book Value,4952041000.0,4158966000.0,4447479000.0,3267809000.0
Invested Capital,9863971000.0,9686681000.0,9946112000.0,5768202000.0
Working Capital,,,,-1139814000.0
Net Tangible Assets,4952041000.0,4158966000.0,4447479000.0,3267809000.0
Common Stock Equity,4952041000.0,4158966000.0,4447479000.0,3267809000.0
Total Capitalization,9863971000.0,9686681000.0,9946112000.0,5768202000.0
Total Equity Gross Minority Interest,4952041000.0,4158966000.0,4447479000.0,3267809000.0
Stockholders Equity,4952041000.0,4158966000.0,4447479000.0,3267809000.0
Retained Earnings,250028000.0,125693000.0,202185000.0,35117000.0
Additional Paid In Capital,4701827000.0,4033113000.0,4245125000.0,3232562000.0
Capital Stock,186000.0,160000.0,169000.0,130000.0
Common Stock,186000.0,160000.0,169000.0,130000.0
Total Liabilities Net Minority Interest,5182577000.0,5750029000.0,5730062000.0,2683057000.0
Total Non Current Liabilities Net Minority Interest,,,,1185830000.0
Long Term Debt And Capital Lease Obligation,4911930000.0,5527715000.0,5498633000.0,2500393000.0
Long Term Debt,,,,1185830000.0
Current Liabilities,,,,1497227000.0
Current Debt And Capital Lease Obligation,,,,1314563000.0
Current Debt,,,,1314563000.0
Line Of Credit,,,,1314563000.0
Payables And Accrued Expenses,,,,182664000.0
Current Accrued Expenses,,,,15282000.0
Interest Payable,,,,14715000.0
Payables,257830000.0,221463000.0,228334000.0,182097000.0
Other Payable,66332000.0,59683000.0,63258000.0,32162000.0
Dueto Related Parties Current,,,,5546000.0
Dividends Payable,,,,86638000.0
Accounts Payable,191498000.0,161780000.0,165076000.0,149935000.0
Total Assets,10134618000.0,9908995000.0,10177541000.0,5950866000.0
Total Non Current Assets,,,,5593453000.0
Other Non Current Assets,,,,578000.0
Non Current Deferred Assets,,,,6933000.0
Investments And Advances,9868440000.0,9617248000.0,9855379000.0,5585942000.0
Other Investments,,,,5585942000.0
Investmentin Financial Assets,9868440000.0,9617248000.0,9855379000.0,5585942000.0
Available For Sale Securities,,,,5585942000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,9868440000.0,9617248000.0,9855379000.0,5585942000.0
Current Assets,,,,357413000.0
Receivables,94871000.0,147143000.0,205537000.0,139420000.0
Other Receivables,,,,3427000.0
Accrued Interest Receivable,,,,21456000.0
Accounts Receivable,,,,114537000.0
Cash Cash Equivalents And Short Term Investments,,,,217993000.0
Cash And Cash Equivalents,154857000.0,131272000.0,102879000.0,217993000.0
Cash Equivalents,19961000.0,,,29427000.0
Cash Financial,134896000.0,,,188566000.0
Cash Cash Equivalents And Federal Funds Sold,154857000.0,131272000.0,102879000.0,217993000.0
