,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-218985.0,2230047.0,-27432.0,3386534.174312
Tax Rate For Calcs,0.195,0.279,0.216,0.250298
Normalized EBITDA,59734000.0,5007000.0,26785000.0,32986000.0
Total Unusual Items,-1123000.0,7993000.0,-127000.0,13530000.0
Total Unusual Items Excluding Goodwill,-1123000.0,7993000.0,-127000.0,13530000.0
Net Income From Continuing Operation Net Minority Interest,46629000.0,7814000.0,19015000.0,32660000.0
Reconciled Depreciation,660000.0,1901000.0,2069000.0,2125000.0
Reconciled Cost Of Revenue,312883000.0,324426000.0,266365000.0,205786000.0
EBITDA,58611000.0,13000000.0,26658000.0,46516000.0
EBIT,57951000.0,11099000.0,24589000.0,44391000.0
Net Interest Income,2550000.0,-207000.0,-233000.0,-387000.0
Interest Expense,31000.0,258000.0,360000.0,791000.0
Interest Income,2581000.0,51000.0,127000.0,404000.0
Normalized Income,47533015.0,2051047.0,19114568.0,22516534.174312
Net Income From Continuing And Discontinued Operation,46629000.0,7814000.0,19015000.0,32660000.0
Total Expenses,437119000.0,424732000.0,354924000.0,280187000.0
Total Operating Income As Reported,56493000.0,3055000.0,24589000.0,46857000.0
Diluted Average Shares,58747338.0,56123661.0,54186121.0,55496125.0
Basic Average Shares,56427890.0,55732619.0,53689910.0,55496125.0
Diluted EPS,0.79,0.14,0.35,0.58851
Basic EPS,0.83,0.14,0.35,0.58851
Diluted NI Availto Com Stockholders,46629000.0,7814000.0,19015000.0,32660000.0
Net Income Common Stockholders,46629000.0,7814000.0,19015000.0,32660000.0
Net Income,46629000.0,7814000.0,19015000.0,32660000.0
Minority Interests,0.0,0.0,23000.0,-27000.0
Net Income Including Noncontrolling Interests,46629000.0,7814000.0,18992000.0,32687000.0
Net Income Continuous Operations,46629000.0,7814000.0,18992000.0,32687000.0
Tax Provision,11291000.0,3027000.0,5237000.0,10913000.0
Pretax Income,57920000.0,10841000.0,24229000.0,43600000.0
Other Income Expense,-1123000.0,7993000.0,-127000.0,13530000.0
Special Income Charges,0.0,0.0,-132000.0,16400000.0
Other Special Charges,,,132000.0,
Restructuring And Mergern Acquisition,,0.0,0.0,-16400000.0
Gain On Sale Of Security,-1123000.0,7993000.0,5000.0,-2870000.0
Net Non Operating Interest Income Expense,2550000.0,-207000.0,-233000.0,-387000.0
Interest Expense Non Operating,31000.0,258000.0,360000.0,791000.0
Interest Income Non Operating,2581000.0,51000.0,127000.0,404000.0
Operating Income,56493000.0,3055000.0,24589000.0,30457000.0
Operating Expense,124236000.0,100306000.0,88559000.0,74401000.0
Selling General And Administration,124236000.0,100306000.0,88559000.0,74401000.0
Gross Profit,180729000.0,103361000.0,113148000.0,104858000.0
Cost Of Revenue,312883000.0,324426000.0,266365000.0,205786000.0
Total Revenue,493612000.0,427787000.0,379513000.0,310644000.0
Operating Revenue,493612000.0,427787000.0,379513000.0,310644000.0
