,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,56030102.0,-140243563.0,63082577.0,106670480.0
Normalized Income,56030102.0,-140243563.0,63082577.0,106670480.0
Net Income From Continuing And Discontinued Operation,56030102.0,-140243563.0,63082577.0,106670480.0
Diluted Average Shares,,55652208.0,46045677.0,43361984.0
Basic Average Shares,,55652208.0,46045677.0,43361984.0
Diluted EPS,,-2.52,1.37,2.46
Basic EPS,,-2.52,1.37,2.46
Diluted NI Availto Com Stockholders,56030102.0,-140243563.0,63082577.0,106670480.0
Net Income Common Stockholders,56030102.0,-140243563.0,63082577.0,106670480.0
Net Income,56030102.0,-140243563.0,63082577.0,106670480.0
Net Income Including Noncontrolling Interests,56030102.0,-140243563.0,63082577.0,106670480.0
Net Income Continuous Operations,56030102.0,-140243563.0,63082577.0,106670480.0
Pretax Income,56030102.0,-140243563.0,63082577.0,106670480.0
Gain On Sale Of Security,-8850739.0,-19749593.0,56783488.0,44464729.0
Operating Expense,1065557.0,1154728.0,1384127.0,1064949.0
Other Operating Expenses,81923.0,79276.0,74386.0,66654.0
Selling General And Administration,983634.0,1075452.0,1309741.0,998295.0
General And Administrative Expense,983634.0,1075452.0,1309741.0,998295.0
Total Revenue,57095659.0,-139088835.0,64466704.0,107735429.0
Operating Revenue,57095659.0,-139088835.0,64466704.0,107735429.0
