,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,57500.0,,,0.0
Ordinary Shares Number,1373626.0,1407623.0,633886.0,153707.0
Share Issued,1431126.0,1407623.0,633886.0,153707.0
Net Debt,,,,690689.0
Total Debt,,,,788701.0
Tangible Book Value,9902785.0,15429079.0,9690061.0,-40425773.0
Invested Capital,10343796.0,15864674.0,10217740.0,-39017309.0
Working Capital,9899504.0,15425798.0,9686780.0,-40422773.0
Net Tangible Assets,9902785.0,15429079.0,9690061.0,-40422773.0
Common Stock Equity,10343796.0,15864674.0,10217740.0,-39806010.0
Preferred Stock Equity,,,,3000.0
Total Capitalization,10343796.0,15864674.0,10217740.0,-39803010.0
Total Equity Gross Minority Interest,10343796.0,15864674.0,10217740.0,-39803010.0
Stockholders Equity,10343796.0,15864674.0,10217740.0,-39803010.0
Treasury Stock,270952.0,0.0,,
Retained Earnings,-59098432.0,-53811858.0,-43667814.0,-61890236.0
Additional Paid In Capital,69711749.0,69675125.0,53879215.0,22082689.0
Capital Stock,1431.0,1407.0,6339.0,4537.0
Common Stock,1431.0,1407.0,6339.0,1537.0
Preferred Stock,,,0.0,3000.0
Total Liabilities Net Minority Interest,371394.0,3321652.0,1050441.0,40520785.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0
Current Liabilities,371394.0,3321652.0,1050441.0,40520785.0
Other Current Liabilities,,,,38741832.0
Current Debt And Capital Lease Obligation,,,,788701.0
Current Debt,,,,788701.0
Other Current Borrowings,,,,788701.0
Payables And Accrued Expenses,371394.0,3321652.0,1050441.0,990252.0
Current Accrued Expenses,39920.0,39920.0,24385.0,159771.0
Payables,331474.0,3281732.0,1026056.0,830481.0
Dueto Related Parties Current,14194.0,14194.0,264194.0,479582.0
Accounts Payable,317280.0,3267538.0,761862.0,350899.0
Total Assets,10715190.0,19186326.0,11268181.0,717775.0
Total Non Current Assets,444292.0,438876.0,530960.0,619763.0
Other Non Current Assets,3281.0,3281.0,3281.0,
Goodwill And Other Intangible Assets,441011.0,435595.0,527679.0,619763.0
Other Intangible Assets,441011.0,435595.0,527679.0,619763.0
Current Assets,10270898.0,18747450.0,10737221.0,98012.0
Other Current Assets,277246.0,338120.0,,
Prepaid Assets,,338120.0,0.0,
Inventory,6594.0,10194.0,10866.0,0.0
Receivables,,0.0,2485.0,0.0
Accounts Receivable,,0.0,2485.0,0.0
Cash Cash Equivalents And Short Term Investments,9987058.0,18399136.0,10723870.0,98012.0
Other Short Term Investments,6520191.0,10078617.0,0.0,
Cash And Cash Equivalents,3466867.0,8320519.0,10723870.0,98012.0
Cash Equivalents,,10078617.0,0.0,
Cash Financial,3466867.0,8320519.0,10723870.0,98012.0
