,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-4530800.0,0.0,0.0,-1717100.0
Tax Rate For Calcs,0.241,0.21,0.221,0.223
Normalized EBITDA,842600000.0,310000000.0,707800000.0,538900000.0
Total Unusual Items,-18800000.0,0.0,0.0,-7700000.0
Total Unusual Items Excluding Goodwill,-18800000.0,0.0,0.0,-7700000.0
Net Income From Continuing Operation Net Minority Interest,556600000.0,235700000.0,487100000.0,344900000.0
Reconciled Depreciation,78300000.0,76900000.0,77900000.0,80000000.0
Reconciled Cost Of Revenue,2368000000.0,2424300000.0,2228000000.0,1787100000.0
EBITDA,823800000.0,310000000.0,707800000.0,531200000.0
EBIT,745500000.0,233100000.0,629900000.0,451200000.0
Net Interest Income,-12000000.0,-9400000.0,-4300000.0,-7300000.0
Interest Expense,12000000.0,9400000.0,4300000.0,7300000.0
Normalized Income,570869200.0,235700000.0,487100000.0,350882900.0
Net Income From Continuing And Discontinued Operation,556600000.0,235700000.0,487100000.0,344900000.0
Total Expenses,3095400000.0,3095200000.0,2929400000.0,2447400000.0
Diluted Average Shares,151015574.0,155779000.0,161320000.0,162604000.0
Basic Average Shares,149952679.0,151179079.0,157652567.0,161769759.0
Diluted EPS,3.69,1.51,3.02,2.12
Basic EPS,3.71,1.559078,3.089705,2.132042
Diluted NI Availto Com Stockholders,556600000.0,235700000.0,487100000.0,344900000.0
Net Income Common Stockholders,556600000.0,235700000.0,487100000.0,344900000.0
Net Income,556600000.0,235700000.0,487100000.0,344900000.0
Net Income Including Noncontrolling Interests,556600000.0,235700000.0,487100000.0,344900000.0
Net Income Continuous Operations,556600000.0,235700000.0,487100000.0,344900000.0
Tax Provision,176900000.0,-12000000.0,138500000.0,99000000.0
Pretax Income,733500000.0,223700000.0,625600000.0,443900000.0
Other Income Expense,-11900000.0,-425600000.0,20400000.0,3300000.0
Other Non Operating Income Expenses,6900000.0,-425600000.0,20400000.0,11000000.0
Special Income Charges,-18800000.0,0.0,0.0,-7700000.0
Restructuring And Mergern Acquisition,18800000.0,0.0,0.0,7700000.0
Net Non Operating Interest Income Expense,-12000000.0,-9400000.0,-4300000.0,-7300000.0
Interest Expense Non Operating,12000000.0,9400000.0,4300000.0,7300000.0
Operating Income,757400000.0,658700000.0,609500000.0,447900000.0
Operating Expense,727400000.0,670900000.0,701400000.0,660300000.0
Selling General And Administration,727400000.0,670900000.0,701400000.0,660300000.0
Gross Profit,1484800000.0,1329600000.0,1310900000.0,1108200000.0
Cost Of Revenue,2368000000.0,2424300000.0,2228000000.0,1787100000.0
Total Revenue,3852800000.0,3753900000.0,3538900000.0,2895300000.0
Operating Revenue,3852800000.0,3753900000.0,3538900000.0,2895300000.0
