,2024-05-31,2023-05-31,2022-05-31,2021-05-31
Ordinary Shares Number,26207693.0,29090415.0,29090415.0,39863690.0
Share Issued,26207693.0,29090415.0,29090415.0,39863690.0
Net Debt,101536041.0,109184983.0,142659671.0,240692076.0
Total Debt,112000000.0,118000000.0,147000000.0,250000000.0
Tangible Book Value,348989138.0,369557340.0,385295481.0,580590291.0
Invested Capital,460989138.0,487557340.0,532295481.0,830590291.0
Net Tangible Assets,348989138.0,369557340.0,385295481.0,580590291.0
Common Stock Equity,348989138.0,369557340.0,385295481.0,580590291.0
Total Capitalization,460989138.0,487557340.0,532295481.0,830590291.0
Total Equity Gross Minority Interest,348989138.0,369557340.0,385295481.0,580590291.0
Stockholders Equity,348989138.0,369557340.0,385295481.0,580590291.0
Retained Earnings,-81305976.0,-97518160.0,-81830389.0,-44146120.0
Additional Paid In Capital,430033037.0,466784596.0,466834966.0,624337774.0
Capital Stock,262077.0,290904.0,290904.0,398637.0
Common Stock,262077.0,290904.0,290904.0,398637.0
Total Liabilities Net Minority Interest,214070337.0,211009601.0,235076841.0,358035523.0
Preferred Securities Outside Stock Equity,80000000.0,79978319.0,79946199.0,79914079.0
Long Term Debt And Capital Lease Obligation,112000000.0,118000000.0,147000000.0,250000000.0
Payables,21721724.0,12645007.0,7883213.0,27820673.0
Other Payable,685187.0,719073.0,864340.0,3471348.0
Accounts Payable,21036537.0,11925934.0,7018873.0,24349325.0
Total Assets,563059475.0,580566941.0,620372322.0,938625814.0
Investments And Advances,540518312.0,564330910.0,609922745.0,915156266.0
Investmentin Financial Assets,540518312.0,564330910.0,609922745.0,915156266.0
Available For Sale Securities,2827272.0,6063549.0,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,537691040.0,558267361.0,609922745.0,915156266.0
Prepaid Assets,90975.0,141549.0,280168.0,404311.0
Receivables,11818901.0,6649465.0,5829080.0,11234335.0
Cash And Cash Equivalents,10463959.0,8815017.0,4340329.0,9307924.0
Cash Financial,10463959.0,8815017.0,4340329.0,9307924.0
Cash Cash Equivalents And Federal Funds Sold,10473959.0,9445017.0,4340329.0,11830902.0
