,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,132157702.0,-279996226.0,37684653.0,162667261.0
Net Interest Income,70881391.0,80515095.0,90633178.0,89730389.0
Interest Expense,30833034.0,9937269.0,2616516.0,5770152.0
Interest Income,101714425.0,90452364.0,93249694.0,95500541.0
Normalized Income,132157702.0,-279996226.0,37684653.0,162667261.0
Net Income From Continuing And Discontinued Operation,132157702.0,-279996226.0,37684653.0,162667261.0
Diluted Average Shares,,93644223.0,94211632.0,92952721.0
Basic Average Shares,,93644223.0,94211632.0,92952721.0
Diluted EPS,,-2.99,0.4,1.75
Basic EPS,,-2.99,0.4,1.75
Diluted NI Availto Com Stockholders,132157702.0,-279996226.0,37684653.0,162667261.0
Net Income Common Stockholders,132157702.0,-279996226.0,37684653.0,162667261.0
Net Income,132157702.0,-279996226.0,37684653.0,162667261.0
Net Income Including Noncontrolling Interests,132157702.0,-279996226.0,37684653.0,162667261.0
Net Income Continuous Operations,132157702.0,-279996226.0,37684653.0,162667261.0
Pretax Income,132157702.0,-279996226.0,37684653.0,162667261.0
Gain On Sale Of Security,-51986800.0,-26934852.0,22046044.0,20516593.0
Operating Expense,676864.0,410276.0,1017297.0,1004828.0
Other Operating Expenses,105972.0,14809.0,215609.0,279561.0
Selling General And Administration,570892.0,395467.0,801688.0,725267.0
General And Administrative Expense,570892.0,395467.0,801688.0,725267.0
Total Revenue,132834566.0,-279585950.0,38701950.0,163672089.0
Operating Revenue,132834566.0,-279585950.0,38701950.0,163672089.0
