,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,278429463.0,277517087.0,232924646.0,232414718.0
Share Issued,278429463.0,277517087.0,232924646.0,232414718.0
Net Debt,2623722000.0,2097919000.0,2584572000.0,2486877000.0
Total Debt,2714197000.0,2245779000.0,2623790000.0,2523639000.0
Tangible Book Value,2022517000.0,1942417000.0,676882000.0,930876000.0
Invested Capital,4998805000.0,4430885000.0,3628014000.0,3783922000.0
Working Capital,-219998000.0,-111150000.0,-315248000.0,-241782000.0
Net Tangible Assets,2022517000.0,1942417000.0,851882000.0,1105876000.0
Capital Lease Obligations,73806000.0,93208000.0,8555000.0,6490000.0
Common Stock Equity,2358414000.0,2278314000.0,1012779000.0,1266773000.0
Preferred Stock Equity,,,175000000.0,175000000.0
Total Capitalization,4998805000.0,4430885000.0,3803014000.0,3958922000.0
Total Equity Gross Minority Interest,2383191000.0,2278314000.0,1187779000.0,1441773000.0
Minority Interest,24777000.0,0.0,,
Stockholders Equity,2358414000.0,2278314000.0,1187779000.0,1441773000.0
Retained Earnings,958270000.0,886138000.0,-204042000.0,55183000.0
Additional Paid In Capital,1260930000.0,1253417000.0,1100359000.0,1095384000.0
Capital Stock,139214000.0,138759000.0,291462000.0,291206000.0
Common Stock,139214000.0,138759000.0,116462000.0,116206000.0
Preferred Stock,,0.0,175000000.0,175000000.0
Total Liabilities Net Minority Interest,3870432000.0,3415941000.0,3480450000.0,3182210000.0
Total Non Current Liabilities Net Minority Interest,3188941000.0,2659804000.0,2846466000.0,2740618000.0
Other Non Current Liabilities,,,24000.0,492000.0
Derivative Product Liabilities,,0.0,4042000.0,2364000.0
Non Current Deferred Liabilities,470035000.0,425734000.0,197417000.0,200583000.0
Non Current Deferred Taxes Liabilities,470035000.0,425734000.0,197417000.0,200583000.0
Long Term Debt And Capital Lease Obligation,2688133000.0,2204956000.0,2619310000.0,2517889000.0
Long Term Capital Lease Obligation,47742000.0,52385000.0,4075000.0,740000.0
Long Term Debt,2640391000.0,2152571000.0,2615235000.0,2517149000.0
Long Term Provisions,30773000.0,29114000.0,25673000.0,19290000.0
Current Liabilities,681491000.0,756137000.0,633984000.0,441592000.0
Other Current Liabilities,,4420000.0,181945000.0,47005000.0
Current Debt And Capital Lease Obligation,26064000.0,40823000.0,4480000.0,5750000.0
Current Capital Lease Obligation,26064000.0,40823000.0,4480000.0,5750000.0
Pensionand Other Post Retirement Benefit Plans Current,6700000.0,11308000.0,12320000.0,7519000.0
Payables And Accrued Expenses,648727000.0,699586000.0,435239000.0,381318000.0
Current Accrued Expenses,123573000.0,138135000.0,105015000.0,122034000.0
Interest Payable,54912000.0,54867000.0,60305000.0,67265000.0
Payables,525154000.0,561451000.0,330224000.0,259284000.0
Total Tax Payable,1894000.0,31256000.0,15655000.0,0.0
Accounts Payable,523260000.0,530195000.0,314569000.0,259284000.0
Total Assets,6253623000.0,5694255000.0,4668229000.0,4623983000.0
Total Non Current Assets,5792130000.0,5049268000.0,4349493000.0,4424173000.0
Other Non Current Assets,,,,40000.0
Financial Assets,,,0.0,661000.0
Goodwill And Other Intangible Assets,335897000.0,335897000.0,335897000.0,335897000.0
Goodwill,335897000.0,335897000.0,335897000.0,335897000.0
Net PPE,5456233000.0,4713371000.0,4013596000.0,4087575000.0
Accumulated Depreciation,-2147549000.0,-1545459000.0,-1058067000.0,-902261000.0
Gross PPE,7603782000.0,6258830000.0,5071663000.0,4989836000.0
Other Properties,133844000.0,117191000.0,13140000.0,9883000.0
Current Assets,461493000.0,644987000.0,318736000.0,199810000.0
Other Current Assets,,511000.0,,220000.0
Hedging Assets Current,126775000.0,23884000.0,5258000.0,8913000.0
Prepaid Assets,72562000.0,41539000.0,2183000.0,3624000.0
Inventory,,34819000.0,5015000.0,3080000.0
Other Inventories,,34819000.0,5015000.0,3080000.0
Receivables,245487000.0,524401000.0,275617000.0,153701000.0
Other Receivables,,3118000.0,,
Taxes Receivable,14057000.0,11156000.0,7879000.0,7915000.0
Accounts Receivable,231430000.0,510127000.0,267738000.0,145786000.0
Cash Cash Equivalents And Short Term Investments,16669000.0,54652000.0,30663000.0,30272000.0
Cash And Cash Equivalents,16669000.0,54652000.0,30663000.0,30272000.0
