,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Free Cash Flow,-16190926.0,-5372367.0,-6216764.0,-2743872.0
Repayment Of Debt,-24483.0,0.0,0.0,-297.0
Issuance Of Capital Stock,1060938.0,0.0,6190820.0,2792200.0
Capital Expenditure,-1068572.0,-2993578.0,-6034367.0,-2199688.0
End Cash Position,1259242.0,137451.0,136097.0,184190.0
Beginning Cash Position,137451.0,136097.0,184190.0,128732.0
Effect Of Exchange Rate Changes,-91381.0,5664.0,-22149.0,7427.0
Changes In Cash,1213172.0,-4310.0,-25944.0,48031.0
Financing Cash Flow,12568809.0,5368057.0,6190820.0,2791903.0
Cash Flow From Continuing Financing Activities,12568809.0,5368057.0,6190820.0,2791903.0
Net Other Financing Charges,5361671.0,5368057.0,,
Proceeds From Stock Option Exercised,6170683.0,0.0,,
Net Common Stock Issuance,1060938.0,0.0,6190820.0,2792200.0
Common Stock Issuance,1060938.0,0.0,6190820.0,2792200.0
Net Issuance Payments Of Debt,-24483.0,0.0,0.0,-297.0
Net Long Term Debt Issuance,-24483.0,0.0,0.0,-297.0
Long Term Debt Payments,-24483.0,0.0,0.0,-297.0
Investing Cash Flow,3766717.0,-2993578.0,-6034367.0,-2199688.0
Cash Flow From Continuing Investing Activities,3766717.0,-2993578.0,-6034367.0,-2199688.0
Net Business Purchase And Sale,4835289.0,0.0,,
Sale Of Business,9835289.0,,,
Purchase Of Business,-5000000.0,0.0,,
Net PPE Purchase And Sale,-1068572.0,-2993578.0,-6034367.0,-2199688.0
Purchase Of PPE,-1068572.0,-2993578.0,-6034367.0,-2199688.0
Operating Cash Flow,-15122354.0,-2378789.0,-182397.0,-544184.0
Cash Flow From Continuing Operating Activities,-15122354.0,-2378789.0,-182397.0,-544184.0
Change In Working Capital,-2889526.0,3070331.0,72642.0,-37429.0
Change In Other Working Capital,16742.0,7458.0,,
Change In Other Current Liabilities,-10473822.0,0.0,,
Change In Payables And Accrued Expense,9953481.0,3116310.0,0.0,
Change In Payable,9953481.0,3116310.0,,
Change In Account Payable,9953481.0,3081707.0,,
Change In Receivables,-2385927.0,-53437.0,72642.0,-37429.0
Changes In Account Receivables,-2385927.0,-50404.0,,
Other Non Cash Items,113968843.0,,,
Stock Based Compensation,608156.0,0.0,,
Depreciation Amortization Depletion,26001.0,6757.0,7413.0,2216.0
Depreciation And Amortization,26001.0,6757.0,7413.0,2216.0
Amortization Cash Flow,19359.0,0.0,,
Amortization Of Intangibles,19359.0,0.0,,
Depreciation,6642.0,6757.0,7413.0,2216.0
Operating Gains Losses,20653425.0,-5664.0,22149.0,-7427.0
Earnings Losses From Equity Investments,2263.0,0.0,,
Gain Loss On Investment Securities,20559781.0,,,
Net Foreign Currency Exchange Gain Loss,91381.0,-5664.0,22149.0,-7427.0
Net Income From Continuing Operations,-147489253.0,-5450213.0,-284601.0,-501544.0
