,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.298141,0.261896,0.27,0.27
Normalized EBITDA,2188466.0,2680159.0,982304.0,1444656.0
Net Income From Continuing Operation Net Minority Interest,1370296.0,2131400.0,3215877.0,908064.0
Reconciled Depreciation,489103.0,445739.0,469337.0,530420.0
Reconciled Cost Of Revenue,20725237.0,19285846.0,17659347.0,16702848.0
EBITDA,2188466.0,2680159.0,982304.0,1444656.0
EBIT,1699363.0,2234420.0,512967.0,914236.0
Net Interest Income,225757.0,12015.0,,
Interest Income,225757.0,12015.0,,
Normalized Income,1370296.0,2131400.0,3215877.0,908064.0
Net Income From Continuing And Discontinued Operation,1370296.0,2131400.0,3215877.0,908064.0
Total Expenses,25851283.0,24352506.0,21936098.0,19958375.0
Total Operating Income As Reported,1699363.0,2234420.0,512967.0,914236.0
Diluted Average Shares,14628811.0,14675646.0,14588627.0,13348582.0
Basic Average Shares,14628811.0,14675646.0,14588627.0,13348582.0
Diluted EPS,0.09,0.145234,0.22,0.067353
Basic EPS,0.09,0.15,0.22,0.067353
Diluted NI Availto Com Stockholders,1370296.0,2131400.0,3215877.0,908064.0
Net Income Common Stockholders,1370296.0,2131400.0,3215877.0,908064.0
Net Income,1370296.0,2131400.0,3215877.0,908064.0
Net Income Including Noncontrolling Interests,1370296.0,2131400.0,3215877.0,908064.0
Net Income Continuous Operations,1370296.0,2131400.0,3215877.0,908064.0
Tax Provision,582085.0,756268.0,-2706978.0,-8548.0
Pretax Income,1952381.0,2887668.0,508899.0,899516.0
Other Income Expense,27261.0,641233.0,-4068.0,-14720.0
Other Non Operating Income Expenses,27261.0,641233.0,-4068.0,-14720.0
Net Non Operating Interest Income Expense,225757.0,12015.0,,
Interest Income Non Operating,225757.0,12015.0,,
Operating Income,1699363.0,2234420.0,512967.0,914236.0
Operating Expense,5126046.0,5066660.0,4276751.0,3255527.0
Selling General And Administration,5126046.0,5066660.0,4276751.0,3255527.0
Gross Profit,6825409.0,7301080.0,4789718.0,4169763.0
Cost Of Revenue,20725237.0,19285846.0,17659347.0,16702848.0
Total Revenue,27550646.0,26586926.0,22449065.0,20872611.0
Operating Revenue,27550646.0,26586926.0,22449065.0,20872611.0
