,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Tax Effect Of Unusual Items,-5681340.0,-32157270.0,0.0,0.0
Tax Rate For Calcs,0.21,0.27,0.17,0.16
Normalized EBITDA,727643000.0,732102000.0,689840000.0,682558000.0
Total Unusual Items,-27054000.0,-119101000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-27054000.0,-119101000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-156154000.0,-259458000.0,234759000.0,297552000.0
Reconciled Depreciation,559761000.0,681687000.0,286779000.0,270069000.0
Reconciled Cost Of Revenue,3251724000.0,3541817000.0,2051120000.0,1928432000.0
EBITDA,700589000.0,613001000.0,689840000.0,682558000.0
EBIT,140828000.0,-68686000.0,403061000.0,412489000.0
Net Interest Income,-288475000.0,-286872000.0,-121254000.0,-59899000.0
Interest Expense,288475000.0,286872000.0,121254000.0,59899000.0
Normalized Income,-134781340.0,-172514270.0,234759000.0,297552000.0
Net Income From Continuing And Discontinued Operation,-156154000.0,-259458000.0,234759000.0,297552000.0
Total Expenses,4584513000.0,5078119000.0,2902322000.0,2703772000.0
Diluted Average Shares,151642000.0,137578000.0,116513000.0,115034000.0
Basic Average Shares,151642000.0,137578000.0,106189000.0,104151000.0
Diluted EPS,-1.84,-2.93,1.45,2.37
Basic EPS,-1.84,-2.93,1.57,2.5
Diluted NI Availto Com Stockholders,-279511000.0,-403670000.0,168763000.0,272585000.0
Average Dilution Earnings,0.0,0.0,2229000.0,12264000.0
Net Income Common Stockholders,-279511000.0,-403670000.0,166534000.0,260321000.0
Preferred Stock Dividends,123357000.0,144212000.0,68225000.0,37231000.0
Net Income,-156154000.0,-259458000.0,234759000.0,297552000.0
Minority Interests,2610000.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-158764000.0,-259458000.0,234759000.0,297552000.0
Net Income Continuous Operations,-158764000.0,-259458000.0,234759000.0,297552000.0
Tax Provision,11117000.0,-96100000.0,47048000.0,55038000.0
Pretax Income,-147647000.0,-355558000.0,281807000.0,352590000.0
Other Income Expense,17653000.0,-150667000.0,-11233000.0,10370000.0
Other Non Operating Income Expenses,44707000.0,-31566000.0,-11233000.0,10370000.0
Special Income Charges,-27054000.0,-119101000.0,0.0,0.0
Restructuring And Mergern Acquisition,27054000.0,119101000.0,0.0,0.0
Net Non Operating Interest Income Expense,-288475000.0,-286872000.0,-121254000.0,-59899000.0
Interest Expense Non Operating,288475000.0,286872000.0,121254000.0,59899000.0
Operating Income,123175000.0,81981000.0,414294000.0,402119000.0
Operating Expense,1332789000.0,1536302000.0,851202000.0,775340000.0
Research And Development,478788000.0,499603000.0,377106000.0,330105000.0
Selling General And Administration,854001000.0,1036699000.0,474096000.0,445235000.0
Gross Profit,1455964000.0,1618283000.0,1265496000.0,1177459000.0
Cost Of Revenue,3251724000.0,3541817000.0,2051120000.0,1928432000.0
Total Revenue,4707688000.0,5160100000.0,3316616000.0,3105891000.0
Operating Revenue,4707688000.0,5160100000.0,3316616000.0,3105891000.0
