,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,118751871.0,-101812166.0,131856262.0,60886226.0
Net Interest Income,118084455.0,96906855.0,67411385.0,48045351.0
Interest Expense,13630827.0,14129470.0,14466067.0,10498978.0
Interest Income,131715282.0,111036325.0,81877452.0,58544329.0
Normalized Income,118751871.0,-101812166.0,131856262.0,60886226.0
Net Income From Continuing And Discontinued Operation,118751871.0,-101812166.0,131856262.0,60886226.0
Diluted NI Availto Com Stockholders,116888385.0,-103635733.0,131706262.0,60886226.0
Net Income Common Stockholders,116888385.0,-103635733.0,131706262.0,60886226.0
Preferred Stock Dividends,1863486.0,1823567.0,150000.0,
Net Income,118751871.0,-101812166.0,131856262.0,60886226.0
Net Income Including Noncontrolling Interests,118751871.0,-101812166.0,131856262.0,60886226.0
Net Income Continuous Operations,118751871.0,-101812166.0,131856262.0,60886226.0
Pretax Income,118751871.0,-101812166.0,131856262.0,60886226.0
Gain On Sale Of Security,-19966242.0,26263310.0,1842978.0,-37064906.0
Operating Expense,3935804.0,9082178.0,8983148.0,3173950.0
Other Operating Expenses,-613595.0,1848106.0,2154279.0,-6519.0
Selling General And Administration,4549399.0,7234072.0,6828869.0,3180469.0
General And Administrative Expense,4549399.0,7234072.0,6828869.0,3180469.0
Total Revenue,122687675.0,-92729988.0,140839410.0,64060176.0
Operating Revenue,122687675.0,-92729988.0,140839410.0,64060176.0
