,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,132816000.0,124085000.0,11738000.0,-257824000.0
Repurchase Of Capital Stock,-9935000.0,-7664000.0,0.0,-210360000.0
Issuance Of Capital Stock,450117000.0,475537000.0,365365000.0,184713000.0
Interest Paid Supplemental Data,607030000.0,136966000.0,21316000.0,183365000.0
End Cash Position,258858000.0,118090000.0,356216000.0,171668000.0
Beginning Cash Position,118090000.0,356216000.0,171668000.0,273166000.0
Changes In Cash,140768000.0,-238126000.0,184548000.0,-101498000.0
Financing Cash Flow,3046592000.0,3532764000.0,-330766000.0,-6929402000.0
Cash Flow From Continuing Financing Activities,3046592000.0,3532764000.0,-330766000.0,-6929402000.0
Cash Dividends Paid,-228175000.0,-154406000.0,-108103000.0,-85273000.0
Preferred Stock Dividend Paid,-11982000.0,-11982000.0,-11473000.0,-9787000.0
Common Stock Dividend Paid,-216193000.0,-142424000.0,-96630000.0,-75486000.0
Net Preferred Stock Issuance,0.0,0.0,36585000.0,-79445000.0
Preferred Stock Payments,,0.0,0.0,-209583000.0
Preferred Stock Issuance,0.0,0.0,36585000.0,130138000.0
Net Common Stock Issuance,440182000.0,467873000.0,328780000.0,53798000.0
Common Stock Payments,-9935000.0,-7664000.0,0.0,-777000.0
Common Stock Issuance,450117000.0,475537000.0,328780000.0,54575000.0
Investing Cash Flow,-3038640000.0,-3894975000.0,503576000.0,7085728000.0
Cash Flow From Continuing Investing Activities,-3038640000.0,-3894975000.0,503576000.0,7085728000.0
Net Other Investing Changes,-103461000.0,792531000.0,126356000.0,29746000.0
Net Investment Purchase And Sale,-195607000.0,551099000.0,-208203000.0,67039000.0
Sale Of Investment,1270141000.0,5371563000.0,779684000.0,4688815000.0
Purchase Of Investment,-1465748000.0,-4820464000.0,-987887000.0,-4621776000.0
Operating Cash Flow,132816000.0,124085000.0,11738000.0,-257824000.0
Cash Flow From Continuing Operating Activities,132816000.0,124085000.0,11738000.0,-257824000.0
Change In Working Capital,90790000.0,-776761000.0,-132083000.0,-103116000.0
Change In Other Working Capital,99064000.0,-783267000.0,-134704000.0,-100692000.0
Change In Payables And Accrued Expense,9359000.0,25247000.0,-525000.0,-31326000.0
Change In Payable,9359000.0,25247000.0,-525000.0,-31326000.0
Change In Account Payable,9359000.0,25247000.0,-525000.0,-31326000.0
Change In Prepaid Assets,841000.0,-1007000.0,883000.0,7074000.0
Change In Receivables,-18474000.0,-17734000.0,2263000.0,21828000.0
Changes In Account Receivables,-18474000.0,-17734000.0,2263000.0,21828000.0
Stock Based Compensation,3201000.0,3696000.0,4768000.0,4071000.0
Amortization Of Securities,131000.0,-1879000.0,-21000.0,84000.0
Operating Gains Losses,103229000.0,1110569000.0,75584000.0,4764000.0
Gain Loss On Investment Securities,43093000.0,152268000.0,9391000.0,-21357000.0
Net Income From Continuing Operations,-67923000.0,-229930000.0,15363000.0,-215112000.0
