,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,396684000.0,459005000.0,119492000.0,331319000.0
Repurchase Of Capital Stock,-23698000.0,-26323000.0,-5540000.0,-2463000.0
Repayment Of Debt,-1161543000.0,-695959000.0,-359775000.0,-678966000.0
Issuance Of Debt,1093080000.0,327620000.0,242664000.0,420574000.0
Capital Expenditure,-116679000.0,-46295000.0,-187811000.0,-66436000.0
End Cash Position,162037000.0,225396000.0,129647000.0,56356000.0
Beginning Cash Position,225396000.0,129647000.0,56356000.0,93525000.0
Changes In Cash,-63359000.0,95749000.0,73291000.0,-37169000.0
Financing Cash Flow,-645290000.0,-522100000.0,-309730000.0,-432806000.0
Cash Flow From Continuing Financing Activities,,,-309730000.0,-432806000.0
Net Other Financing Charges,,79891000.0,-4374000.0,-1911000.0
Interest Paid Cff,-26516000.0,-26443000.0,-36852000.0,-43426000.0
Cash Dividends Paid,-405493000.0,-126705000.0,-99507000.0,-126614000.0
Common Stock Dividend Paid,-405493000.0,-126705000.0,-99507000.0,-126614000.0
Net Common Stock Issuance,-23698000.0,-26323000.0,-5540000.0,-2463000.0
Common Stock Payments,-23698000.0,-26323000.0,-5540000.0,-2463000.0
Net Issuance Payments Of Debt,-68463000.0,-368339000.0,-117111000.0,-258392000.0
Net Short Term Debt Issuance,,,,1154000.0
Short Term Debt Payments,,,,-199420000.0
Short Term Debt Issuance,,,,200574000.0
Net Long Term Debt Issuance,-68463000.0,-368339000.0,-117111000.0,-258392000.0
Long Term Debt Payments,-1161543000.0,-695959000.0,-359775000.0,-678966000.0
Long Term Debt Issuance,1093080000.0,327620000.0,242664000.0,420574000.0
Investing Cash Flow,68568000.0,112549000.0,75718000.0,-2118000.0
Cash Flow From Continuing Investing Activities,,,75718000.0,-2118000.0
Net Other Investing Changes,175430000.0,102950000.0,160871000.0,78664000.0
Interest Received Cfi,10118000.0,585000.0,2270000.0,5612000.0
Net Investment Purchase And Sale,0.0,-21000.0,27004000.0,-19958000.0
Purchase Of Investment,0.0,-21000.0,,-19958000.0
Net Business Purchase And Sale,-301000.0,-48588000.0,4633000.0,0.0
Sale Of Business,,,4633000.0,0.0
Purchase Of Business,-301000.0,-48588000.0,,
Net Intangibles Purchase And Sale,-634000.0,-103000.0,-475000.0,-1186000.0
Purchase Of Intangibles,-634000.0,-103000.0,-475000.0,-1186000.0
Net PPE Purchase And Sale,-116045000.0,57726000.0,-120485000.0,-65250000.0
Sale Of PPE,0.0,103918000.0,66851000.0,0.0
Purchase Of PPE,-116045000.0,-46192000.0,-187336000.0,-65250000.0
Operating Cash Flow,513363000.0,505300000.0,307303000.0,397755000.0
Cash Flow From Continuing Operating Activities,,,307303000.0,397755000.0
Taxes Refund Paid,-5367000.0,-730000.0,-148000.0,-1064000.0
Change In Working Capital,-182052000.0,98878000.0,735000.0,-4146000.0
Change In Other Working Capital,,,7989000.0,-1977000.0
Change In Other Current Liabilities,,,,13238000.0
Change In Other Current Assets,-69445000.0,3073000.0,7989000.0,-1977000.0
Change In Payables And Accrued Expense,,,33158000.0,-17637000.0
Change In Payable,52701000.0,35029000.0,33158000.0,-17637000.0
Change In Inventory,-52660000.0,-51210000.0,-39096000.0,25625000.0
Change In Receivables,-112648000.0,111986000.0,-1316000.0,-10157000.0
Other Non Cash Items,18652000.0,29287000.0,36341000.0,39500000.0
Stock Based Compensation,1696000.0,1372000.0,465000.0,227000.0
Unrealized Gain Loss On Investment Securities,,,-1995000.0,-8301000.0
Asset Impairment Charge,,,-31901000.0,-8200000.0
Depreciation Amortization Depletion,,,154199000.0,152447000.0
Depreciation And Amortization,217883000.0,159425000.0,154199000.0,152447000.0
Amortization Cash Flow,762000.0,610000.0,546000.0,241000.0
Amortization Of Intangibles,,,546000.0,241000.0
Depreciation,217121000.0,158815000.0,153653000.0,152206000.0
Operating Gains Losses,,,-37334000.0,-17060000.0
Earnings Losses From Equity Investments,,,-11866000.0,-5095000.0
Gain Loss On Investment Securities,,-14215000.0,-20637000.0,-17380000.0
Gain Loss On Sale Of PPE,-41413000.0,-21110000.0,-6826000.0,-2886000.0
Net Income From Continuing Operations,503964000.0,239648000.0,186941000.0,244352000.0
