,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-5593410.0,0.0
Tax Rate For Calcs,0.206,0.098,0.19,0.179
Total Unusual Items,,0.0,-29439000.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,-29439000.0,0.0
Net Income From Continuing Operation Net Minority Interest,102845000.0,135597000.0,177902000.0,94120000.0
Reconciled Depreciation,4043000.0,4848000.0,2494000.0,7952000.0
Net Interest Income,769781000.0,704384000.0,464656000.0,359068000.0
Interest Expense,109342000.0,81851000.0,54127000.0,51548000.0
Interest Income,879123000.0,786235000.0,518783000.0,410616000.0
Normalized Income,102845000.0,135597000.0,201747590.0,94120000.0
Net Income From Continuing And Discontinued Operation,102845000.0,135597000.0,177902000.0,94120000.0
Diluted Average Shares,18882000.0,19376000.0,20898000.0,20102000.0
Basic Average Shares,14504000.0,14629000.0,15074000.0,14486000.0
Diluted EPS,4.24,5.83,7.56,3.95
Basic EPS,5.35,7.55,10.32,5.32
Diluted NI Availto Com Stockholders,80047000.0,112921000.0,157939000.0,79450000.0
Average Dilution Earnings,2400000.0,2400000.0,2400000.0,2400000.0
Net Income Common Stockholders,77647000.0,110521000.0,155539000.0,77050000.0
Preferred Stock Dividends,25198000.0,25076000.0,22363000.0,17070000.0
Net Income,102845000.0,135597000.0,177902000.0,94120000.0
Minority Interests,891000.0,985000.0,113000.0,203000.0
Net Income Including Noncontrolling Interests,101954000.0,134612000.0,177789000.0,93917000.0
Net Income Continuous Operations,101954000.0,134612000.0,177789000.0,93917000.0
Tax Provision,26604000.0,14660000.0,41784000.0,20474000.0
Pretax Income,128558000.0,149272000.0,219573000.0,114391000.0
Special Income Charges,,0.0,-29439000.0,0.0
Gain On Sale Of Security,,,-218733000.0,-108548000.0
Depreciation Amortization Depletion Income Statement,2560000.0,2175000.0,1493000.0,1247000.0
Depreciation And Amortization In Income Statement,2560000.0,2175000.0,1493000.0,1247000.0
Depreciation Income Statement,2560000.0,2175000.0,1493000.0,1247000.0
Selling General And Administration,96327000.0,105466000.0,90659000.0,64091000.0
Selling And Marketing Expense,52421000.0,62403000.0,56635000.0,35012000.0
General And Administrative Expense,43906000.0,43063000.0,34024000.0,29079000.0
Salaries And Wages,43906000.0,43063000.0,34024000.0,29079000.0
Total Revenue,256337000.0,292565000.0,399799000.0,340267000.0
Operating Revenue,256337000.0,292565000.0,399799000.0,340267000.0
Other Non Interest Expense,26740000.0,34400000.0,22180000.0,17819000.0
