,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,13008542.0,13008542.0,13530940.0,13552995.0
Share Issued,13008542.0,13008542.0,13530940.0,13552995.0
Net Debt,89595528.0,60890256.0,101692399.0,90858348.0
Total Debt,89600000.0,85037918.0,105502195.0,100004780.0
Tangible Book Value,190325259.0,182139782.0,219386873.0,215253028.0
Invested Capital,279925259.0,267177700.0,324889068.0,315257808.0
Net Tangible Assets,190325259.0,182139782.0,219386873.0,215253028.0
Common Stock Equity,190325259.0,182139782.0,219386873.0,215253028.0
Total Capitalization,279925259.0,267177700.0,324889068.0,315257808.0
Total Equity Gross Minority Interest,190325259.0,182139782.0,219386873.0,215253028.0
Stockholders Equity,190325259.0,182139782.0,219386873.0,215253028.0
Retained Earnings,-66892686.0,-75113614.0,-44510285.0,-48933158.0
Additional Paid In Capital,257204936.0,257240387.0,263883627.0,264172633.0
Capital Stock,13009.0,13009.0,13531.0,13553.0
Common Stock,13009.0,13009.0,13531.0,13553.0
Total Liabilities Net Minority Interest,105572699.0,133714837.0,132647879.0,117121139.0
Preferred Securities Outside Stock Equity,0.0,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,89600000.0,85037918.0,105502195.0,100004780.0
Payables,15465888.0,48128689.0,26958500.0,16990269.0
Other Payable,654704.0,460999.0,590454.0,602392.0
Accounts Payable,14811184.0,47667690.0,26368046.0,16387877.0
Total Assets,295897958.0,315854619.0,352034752.0,332374167.0
Investments And Advances,290926658.0,263922130.0,325186128.0,319482063.0
Investmentin Financial Assets,290926658.0,263922130.0,325186128.0,319482063.0
Available For Sale Securities,8289886.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,282636772.0,263922130.0,325186128.0,319482063.0
Prepaid Assets,358525.0,288840.0,0.0,0.0
Receivables,4577967.0,27485586.0,23000492.0,3712176.0
Cash And Cash Equivalents,4472.0,24147662.0,3809796.0,9146432.0
Cash Financial,4472.0,24147662.0,3809796.0,9146432.0
Cash Cash Equivalents And Federal Funds Sold,4472.0,24147662.0,3809796.0,9146432.0
