,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,27.0,665408.0,902166.0,1224878.0
Ordinary Shares Number,796968412.0,796303031.0,796066273.0,795743561.0
Share Issued,796968439.0,796968439.0,796968439.0,796968439.0
Net Debt,41789000000.0,37118000000.0,42371565000.0,43387117000.0
Total Debt,59909000000.0,53825000000.0,54208665000.0,60457855000.0
Tangible Book Value,884000000.0,4300000000.0,4988520000.0,-5030997000.0
Invested Capital,59968000000.0,56906000000.0,58918070000.0,55047663000.0
Working Capital,12947000000.0,10271000000.0,14099922000.0,5803070000.0
Net Tangible Assets,884000000.0,4300000000.0,4988520000.0,-5030997000.0
Capital Lease Obligations,3933000000.0,4241000000.0,3156414000.0,3207886000.0
Common Stock Equity,3992000000.0,7322000000.0,7865819000.0,-2202306000.0
Total Capitalization,57200000000.0,54656000000.0,57428723000.0,46014168000.0
Total Equity Gross Minority Interest,3279000000.0,6108000000.0,6203828000.0,-3866518000.0
Minority Interest,-713000000.0,-1214000000.0,-1661991000.0,-1664212000.0
Stockholders Equity,3992000000.0,7322000000.0,7865819000.0,-2202306000.0
Other Equity Interest,,39000000.0,31932000.0,31609000.0
Gains Losses Not Affecting Retained Earnings,-825000000.0,-244000000.0,317250000.0,-5209498000.0
Other Equity Adjustments,-825000000.0,-244000000.0,317250000.0,-5209498000.0
Treasury Stock,,28000000.0,38197000.0,49704000.0
Retained Earnings,-2738000000.0,,,-4529547000.0
Additional Paid In Capital,-488000000.0,-488000000.0,-488388000.0,-488388000.0
Capital Stock,8043000000.0,8043000000.0,8043222000.0,8043222000.0
Common Stock,8043000000.0,8043000000.0,8043222000.0,8043222000.0
Total Liabilities Net Minority Interest,88462000000.0,81941000000.0,86360540000.0,89950437000.0
Total Non Current Liabilities Net Minority Interest,63968000000.0,57755000000.0,61167017000.0,61563263000.0
Other Non Current Liabilities,,510654000.0,769911000.0,1077314000.0
Derivative Product Liabilities,141000000.0,82000000.0,362915000.0,558913000.0
Employee Benefits,753000000.0,706000000.0,756455000.0,752140000.0
Non Current Pension And Other Postretirement Benefit Plans,567000000.0,494000000.0,487697000.0,472074000.0
Tradeand Other Payables Non Current,901000000.0,584000000.0,833878000.0,820101000.0
Non Current Deferred Liabilities,2354000000.0,1889000000.0,2122533000.0,2309611000.0
Non Current Deferred Revenue,,,257858000.0,382478000.0
Non Current Deferred Taxes Liabilities,2354000000.0,1889000000.0,2122533000.0,1927133000.0
Long Term Debt And Capital Lease Obligation,56163000000.0,50535000000.0,52043952000.0,50529251000.0
Long Term Capital Lease Obligation,2955000000.0,3201000000.0,2481048000.0,2312777000.0
Long Term Debt,53208000000.0,47334000000.0,49562904000.0,48216474000.0
Long Term Provisions,3656000000.0,3959000000.0,4277373000.0,5515933000.0
Current Liabilities,24494000000.0,24186000000.0,25193523000.0,28387174000.0
Other Current Liabilities,58000000.0,195000000.0,609516000.0,989287000.0
Current Deferred Liabilities,,,204666000.0,287449000.0
Current Deferred Revenue,,,204666000.0,287449000.0
Current Debt And Capital Lease Obligation,3746000000.0,3290000000.0,2164713000.0,9928604000.0
Current Capital Lease Obligation,978000000.0,1040000000.0,675366000.0,895109000.0
Current Debt,2768000000.0,2250000000.0,1489347000.0,9033495000.0
Other Current Borrowings,2768000000.0,2250000000.0,1489347000.0,9033495000.0
Current Provisions,4041000000.0,5171000000.0,4843122000.0,4712338000.0
Payables And Accrued Expenses,16649000000.0,15530000000.0,17576172000.0,12469496000.0
Current Accrued Expenses,828000000.0,828000000.0,1170346000.0,814566000.0
Payables,15821000000.0,14702000000.0,16405826000.0,11654930000.0
Other Payable,2202000000.0,1583000000.0,1667600000.0,466341000.0
Dividends Payable,,,10538000.0,5456000.0
Total Tax Payable,398000000.0,872000000.0,2684960000.0,1236818000.0
Income Tax Payable,11000000.0,381000000.0,1672844000.0,284129000.0
Accounts Payable,13221000000.0,12247000000.0,12053266000.0,9946315000.0
Total Assets,91741000000.0,88049000000.0,92564368000.0,86083919000.0
Total Non Current Assets,54302000000.0,53592000000.0,53270924000.0,51893675000.0
Other Non Current Assets,178000000.0,215000000.0,194212000.0,214947000.0
Non Current Deferred Assets,6443000000.0,6359000000.0,8257252000.0,8529972000.0
Non Current Deferred Taxes Assets,6443000000.0,6359000000.0,8257252000.0,8529972000.0
Non Current Accounts Receivable,1971000000.0,2059000000.0,1861174000.0,1395713000.0
Financial Assets,210000000.0,72000000.0,51000.0,34091000.0
Investments And Advances,165000000.0,149000000.0,75768000.0,58717000.0
Other Investments,,,,43153000.0
Investmentin Financial Assets,,17134000.0,16845000.0,15564000.0
Long Term Equity Investment,165000000.0,149000000.0,58923000.0,43153000.0
Goodwill And Other Intangible Assets,3108000000.0,3022000000.0,2877299000.0,2828691000.0
Other Intangible Assets,935000000.0,935000000.0,818425000.0,769817000.0
Goodwill,2173000000.0,2087000000.0,2058874000.0,2058874000.0
Net PPE,42227000000.0,41716000000.0,40005168000.0,38831544000.0
Accumulated Depreciation,-41890000000.0,-38766000000.0,-36253932000.0,-32864909000.0
Gross PPE,84117000000.0,80482000000.0,76259100000.0,71696453000.0
Construction In Progress,6550000000.0,6308000000.0,4449433000.0,4389105000.0
Other Properties,2717000000.0,2317000000.0,2215503000.0,2038666000.0
Machinery Furniture Equipment,64821000000.0,62369000000.0,60050068000.0,56044331000.0
Buildings And Improvements,9426000000.0,8820000000.0,8856332000.0,8541320000.0
Land And Improvements,603000000.0,668000000.0,687764000.0,683031000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,37441000000.0,34457000000.0,39293445000.0,34190244000.0
Other Current Assets,,,,165000.0
Hedging Assets Current,137000000.0,158000000.0,33816000.0,33769000.0
Prepaid Assets,157000000.0,124000000.0,62573000.0,344867000.0
Inventory,12375000000.0,13906000000.0,16272528000.0,8383650000.0
Other Inventories,1292000000.0,1067000000.0,2308252000.0,
Finished Goods,7164000000.0,8558000000.0,9271708000.0,
Work In Process,505000000.0,663000000.0,568914000.0,
Raw Materials,3414000000.0,3618000000.0,4123654000.0,
Receivables,5629000000.0,5508000000.0,10751132000.0,7937879000.0
Other Receivables,830000000.0,728000000.0,979097000.0,465319000.0
Taxes Receivable,1889000000.0,1548000000.0,2618470000.0,2740581000.0
Accounts Receivable,2910000000.0,3232000000.0,7153565000.0,4731979000.0
Allowance For Doubtful Accounts Receivable,-185000000.0,-112000000.0,,
Gross Accounts Receivable,3095000000.0,3344000000.0,,
Cash Cash Equivalents And Short Term Investments,19143000000.0,14761000000.0,12173396000.0,17490079000.0
Other Short Term Investments,4956000000.0,2295000000.0,3492710000.0,3627227000.0
Cash And Cash Equivalents,14187000000.0,12466000000.0,8680686000.0,13862852000.0
Cash Equivalents,8848000000.0,6392000000.0,3629864000.0,11915889000.0
Cash Financial,5339000000.0,6074000000.0,5050822000.0,1946963000.0
