,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,6000000.0,6000000.0,6000000.0,6000000.0
Share Issued,6000000.0,6000000.0,6000000.0,6000000.0
Tangible Book Value,2671583.0,2961955.0,3266356.0,7523065.0
Working Capital,1000000.0,1000000.0,1000000.0,1000000.0
Net Tangible Assets,2671583.0,2961955.0,3266356.0,7523065.0
Common Stock Equity,2671583.0,2961955.0,3266356.0,7523065.0
Total Capitalization,2671583.0,2961955.0,3266356.0,7523065.0
Total Equity Gross Minority Interest,2671583.0,2961955.0,3266356.0,7523065.0
Stockholders Equity,2671583.0,2961955.0,3266356.0,7523065.0
Total Liabilities Net Minority Interest,1857382.0,1902010.0,1822774.0,1372822.0
Total Non Current Liabilities Net Minority Interest,1000000.0,1000000.0,1000000.0,1000000.0
Long Term Provisions,1000000.0,1000000.0,1000000.0,1000000.0
Current Liabilities,857382.0,902010.0,822774.0,372822.0
Payables And Accrued Expenses,857382.0,902010.0,822774.0,372822.0
Payables,857382.0,902010.0,822774.0,372822.0
Dividends Payable,857382.0,902010.0,822774.0,372822.0
Total Assets,4528965.0,4863965.0,5089130.0,8895887.0
Total Non Current Assets,2671583.0,2961955.0,3266356.0,7523065.0
Investments And Advances,2671583.0,2961955.0,3266356.0,7523065.0
Current Assets,1857382.0,1902010.0,1822774.0,1372822.0
Receivables,5062.0,3372.0,24.0,23.0
Accrued Interest Receivable,5062.0,3372.0,24.0,23.0
Cash Cash Equivalents And Short Term Investments,1852320.0,1898638.0,1822750.0,1372799.0
