,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-22208000.0,-26700000.0,-42342000.0,-45213000.0
Repurchase Of Capital Stock,-278000.0,-3267000.0,0.0,
Repayment Of Debt,0.0,-4001000.0,-1548000.0,0.0
Issuance Of Debt,0.0,4001000.0,709000.0,1249000.0
Issuance Of Capital Stock,0.0,0.0,32500000.0,45099000.0
Capital Expenditure,-2241000.0,-5612000.0,-15500000.0,-19327000.0
Interest Paid Supplemental Data,0.0,62000.0,42000.0,0.0
Income Tax Paid Supplemental Data,1807000.0,0.0,0.0,0.0
End Cash Position,17083000.0,47112000.0,38704000.0,57064000.0
Beginning Cash Position,47112000.0,38704000.0,57064000.0,53621000.0
Effect Of Exchange Rate Changes,518000.0,1604000.0,-469000.0,2895000.0
Changes In Cash,-30547000.0,6804000.0,-17891000.0,548000.0
Financing Cash Flow,-907000.0,-3267000.0,29642000.0,47153000.0
Cash Flow From Continuing Financing Activities,-907000.0,-3267000.0,29642000.0,47153000.0
Net Other Financing Charges,-738000.0,,-2019000.0,-2818000.0
Proceeds From Stock Option Exercised,109000.0,0.0,0.0,3623000.0
Net Common Stock Issuance,-278000.0,-3267000.0,32500000.0,45099000.0
Common Stock Payments,-278000.0,-3267000.0,0.0,
Common Stock Issuance,0.0,0.0,32500000.0,45099000.0
Net Issuance Payments Of Debt,0.0,0.0,-839000.0,1249000.0
Net Short Term Debt Issuance,0.0,0.0,-839000.0,783000.0
Short Term Debt Payments,0.0,-4001000.0,-1548000.0,0.0
Short Term Debt Issuance,0.0,4001000.0,709000.0,783000.0
Net Long Term Debt Issuance,,0.0,-1548000.0,1249000.0
Long Term Debt Payments,,-4001000.0,-1548000.0,0.0
Long Term Debt Issuance,,4001000.0,0.0,1249000.0
Investing Cash Flow,-9673000.0,31159000.0,-20691000.0,-20719000.0
Cash Flow From Continuing Investing Activities,-9673000.0,31159000.0,-20691000.0,-20719000.0
Net Other Investing Changes,,6436000.0,-5201000.0,2226000.0
Net Investment Purchase And Sale,-7432000.0,30197000.0,0.0,-6318000.0
Sale Of Investment,44322000.0,37622000.0,0.0,0.0
Purchase Of Investment,-51754000.0,-7425000.0,0.0,-6318000.0
Net Intangibles Purchase And Sale,-2037000.0,0.0,-6555000.0,-15128000.0
Sale Of Intangibles,,0.0,0.0,2700000.0
Purchase Of Intangibles,-2037000.0,0.0,-6555000.0,-17828000.0
Net PPE Purchase And Sale,-204000.0,-5474000.0,-8935000.0,-1499000.0
Sale Of PPE,0.0,138000.0,10000.0,0.0
Purchase Of PPE,-204000.0,-5612000.0,-8945000.0,-1499000.0
Operating Cash Flow,-19967000.0,-21088000.0,-26842000.0,-25886000.0
Cash Flow From Continuing Operating Activities,-19967000.0,-21088000.0,-26842000.0,-25886000.0
Change In Working Capital,-7818000.0,-6650000.0,-3218000.0,-3318000.0
Change In Other Working Capital,,,-51000.0,-35000.0
Change In Payables And Accrued Expense,-1615000.0,2134000.0,3794000.0,-2968000.0
Change In Accrued Expense,-876000.0,-912000.0,2303000.0,-1428000.0
Change In Payable,-739000.0,3046000.0,1491000.0,-1540000.0
Change In Account Payable,1149000.0,1066000.0,1491000.0,-1540000.0
Change In Tax Payable,-1888000.0,1980000.0,0.0,0.0
Change In Income Tax Payable,-1888000.0,1980000.0,0.0,0.0
Change In Prepaid Assets,701000.0,-1383000.0,-1303000.0,-184000.0
Change In Inventory,-9739000.0,-4231000.0,-551000.0,3186000.0
Change In Receivables,2835000.0,-3170000.0,-5158000.0,-3352000.0
Changes In Account Receivables,3422000.0,-3170000.0,-5158000.0,-3352000.0
Other Non Cash Items,,1189000.0,6555000.0,17828000.0
Stock Based Compensation,7217000.0,7010000.0,7770000.0,7821000.0
Unrealized Gain Loss On Investment Securities,581000.0,8895000.0,-5660000.0,-4322000.0
Asset Impairment Charge,2997000.0,9913000.0,2145000.0,2809000.0
Depreciation Amortization Depletion,3741000.0,2422000.0,1815000.0,1959000.0
Depreciation And Amortization,3741000.0,2422000.0,1815000.0,1959000.0
Amortization Cash Flow,1287000.0,1210000.0,1347000.0,1397000.0
Amortization Of Intangibles,1287000.0,1210000.0,1347000.0,1397000.0
Depreciation,2454000.0,1212000.0,468000.0,562000.0
Operating Gains Losses,-426000.0,-2421000.0,-407000.0,-1152000.0
Earnings Losses From Equity Investments,48000.0,846000.0,0.0,0.0
Gain Loss On Investment Securities,,-5325000.0,,
Gain Loss On Sale Of PPE,0.0,2058000.0,65000.0,-1152000.0
Net Income From Continuing Operations,-26259000.0,-40257000.0,-35842000.0,-47511000.0
