,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,,-231840.0,-685362.0,-3226209.0
Tax Rate For Calcs,,0.21,0.206,0.147
Normalized EBITDA,,24130000.0,40652000.0,2684000.0
Total Unusual Items,,-1104000.0,-3327000.0,-21947000.0
Total Unusual Items Excluding Goodwill,,-1104000.0,-3327000.0,-21947000.0
Net Income From Continuing Operation Net Minority Interest,,17578000.0,20245000.0,-27267000.0
Reconciled Depreciation,,8274000.0,10341000.0,10600000.0
Reconciled Cost Of Revenue,,218706000.0,273949000.0,233348000.0
EBITDA,,23026000.0,37325000.0,-19263000.0
EBIT,,14752000.0,26984000.0,-29863000.0
Net Interest Income,,-2742000.0,-1486000.0,-2110000.0
Interest Expense,,2742000.0,1486000.0,2110000.0
Normalized Income,,18450160.0,22886638.0,-8546209.0
Net Income From Continuing And Discontinued Operation,,22066000.0,20245000.0,-27267000.0
Total Expenses,,246346000.0,304261000.0,265171000.0
Total Operating Income As Reported,,14543000.0,27348000.0,-31067000.0
Diluted Average Shares,10140000.0,10410000.0,9456000.0,9099000.0
Basic Average Shares,10140000.0,10230000.0,9340000.0,9099000.0
Diluted EPS,-2.63,2.12,2.14,-3.0
Basic EPS,-2.63,2.16,2.17,-3.0
Diluted NI Availto Com Stockholders,,22066000.0,20245000.0,-27267000.0
Net Income Common Stockholders,,22066000.0,20245000.0,-27267000.0
Net Income,,22066000.0,20245000.0,-27267000.0
Net Income Including Noncontrolling Interests,,22066000.0,20245000.0,-27267000.0
Net Income Continuous Operations,,17578000.0,20245000.0,-27267000.0
Tax Provision,,-5568000.0,5253000.0,-4706000.0
Pretax Income,,12010000.0,25498000.0,-31973000.0
Other Income Expense,,-895000.0,-3470000.0,-20692000.0
Other Non Operating Income Expenses,,209000.0,-143000.0,1255000.0
Special Income Charges,,-1104000.0,-3329000.0,-21896000.0
Other Special Charges,,,223000.0,-171000.0
Write Off,,0.0,233000.0,6214000.0
Impairment Of Capital Assets,,,0.0,16203000.0
Restructuring And Mergern Acquisition,,1104000.0,2873000.0,-350000.0
Gain On Sale Of Security,,,2000.0,-51000.0
Net Non Operating Interest Income Expense,,-2742000.0,-1486000.0,-2110000.0
Interest Expense Non Operating,,2742000.0,1486000.0,2110000.0
Operating Income,,15647000.0,30454000.0,-9171000.0
Operating Expense,,27640000.0,30312000.0,31823000.0
Other Operating Expenses,,,168000.0,3105000.0
Selling General And Administration,,27640000.0,30144000.0,28718000.0
Gross Profit,,43287000.0,60766000.0,22652000.0
Cost Of Revenue,,218706000.0,273949000.0,233348000.0
Total Revenue,,261993000.0,334715000.0,256000000.0
Operating Revenue,,261993000.0,334715000.0,256000000.0
