,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-215040000.0,-68085000.0,-2132000.0,-983610000.0
Tax Rate For Calcs,0.21,0.267,0.164,0.27
Normalized EBITDA,3071000000.0,3330000000.0,3094000000.0,5163000000.0
Total Unusual Items,-1024000000.0,-255000000.0,-13000000.0,-3643000000.0
Total Unusual Items Excluding Goodwill,-1024000000.0,-255000000.0,-13000000.0,-3643000000.0
Net Income From Continuing Operation Net Minority Interest,494000000.0,1012000000.0,1159000000.0,-2434000000.0
Reconciled Depreciation,1147000000.0,1135000000.0,1112000000.0,3094000000.0
Reconciled Cost Of Revenue,7288000000.0,7857000000.0,7425000000.0,7110000000.0
EBITDA,2047000000.0,3075000000.0,3081000000.0,1520000000.0
EBIT,900000000.0,1940000000.0,1969000000.0,-1574000000.0
Net Interest Income,-241000000.0,-442000000.0,-513000000.0,-660000000.0
Interest Expense,396000000.0,492000000.0,525000000.0,672000000.0
Interest Income,155000000.0,50000000.0,12000000.0,12000000.0
Normalized Income,1302960000.0,1198915000.0,1169868000.0,225390000.0
Net Income From Continuing And Discontinued Operation,423000000.0,5868000000.0,6467000000.0,-2951000000.0
Total Expenses,10360000000.0,10967000000.0,10666000000.0,12530000000.0
Diluted Average Shares,451200000.0,499400000.0,544200000.0,735500000.0
Basic Average Shares,449900000.0,498500000.0,542700000.0,735500000.0
Diluted EPS,0.94,11.61,2.16,-4.01
Basic EPS,0.94,11.63,2.17,-4.01
Diluted NI Availto Com Stockholders,423000000.0,5868000000.0,6467000000.0,-2951000000.0
Net Income Common Stockholders,423000000.0,5868000000.0,6467000000.0,-2951000000.0
Otherunder Preferred Stock Dividend,,,0.0,0.0
Net Income,423000000.0,5868000000.0,6467000000.0,-2951000000.0
Minority Interests,-39000000.0,-49000000.0,-48000000.0,-28000000.0
Net Income Including Noncontrolling Interests,462000000.0,5917000000.0,6515000000.0,-2923000000.0
Net Income Discontinuous Operations,-71000000.0,4856000000.0,5308000000.0,-517000000.0
Net Income Continuous Operations,533000000.0,1061000000.0,1207000000.0,-2406000000.0
Tax Provision,-29000000.0,387000000.0,237000000.0,160000000.0
Pretax Income,504000000.0,1448000000.0,1444000000.0,-2246000000.0
Other Income Expense,-963000000.0,-160000000.0,57000000.0,-3394000000.0
Other Non Operating Income Expenses,10000000.0,20000000.0,-15000000.0,62000000.0
Special Income Charges,-951000000.0,-270000000.0,40000000.0,-3604000000.0
Gain On Sale Of Ppe,,,,642000000.0
Gain On Sale Of Business,19000000.0,78000000.0,171000000.0,632000000.0
Impairment Of Capital Assets,804000000.0,0.0,0.0,3214000000.0
Restructuring And Mergern Acquisition,166000000.0,348000000.0,131000000.0,1022000000.0
Earnings From Equity Interest,51000000.0,75000000.0,85000000.0,187000000.0
Gain On Sale Of Security,-73000000.0,15000000.0,-53000000.0,-39000000.0
Net Non Operating Interest Income Expense,-241000000.0,-442000000.0,-513000000.0,-660000000.0
Interest Expense Non Operating,396000000.0,492000000.0,525000000.0,672000000.0
Interest Income Non Operating,155000000.0,50000000.0,12000000.0,12000000.0
Operating Income,1708000000.0,2050000000.0,1900000000.0,1808000000.0
Operating Expense,2525000000.0,2565000000.0,2695000000.0,3022000000.0
Depreciation Amortization Depletion Income Statement,600000000.0,590000000.0,566000000.0,696000000.0
Depreciation And Amortization In Income Statement,600000000.0,590000000.0,566000000.0,696000000.0
Amortization,600000000.0,590000000.0,566000000.0,696000000.0
Amortization Of Intangibles Income Statement,600000000.0,590000000.0,566000000.0,696000000.0
Research And Development,508000000.0,536000000.0,557000000.0,625000000.0
Selling General And Administration,1417000000.0,1439000000.0,1572000000.0,1701000000.0
General And Administrative Expense,1417000000.0,1439000000.0,1572000000.0,
Other Gand A,1408000000.0,1467000000.0,1602000000.0,
Salaries And Wages,9000000.0,-28000000.0,-30000000.0,
Gross Profit,4233000000.0,4615000000.0,4595000000.0,4830000000.0
Cost Of Revenue,7835000000.0,8402000000.0,7971000000.0,9508000000.0
Total Revenue,12068000000.0,13017000000.0,12566000000.0,14338000000.0
Operating Revenue,12068000000.0,13017000000.0,12566000000.0,14338000000.0
